Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
12281,06:49:22,false,160,35000.0,2.2222222222222223,0,autonomousBike143,chargingStation[34],06:47:56,06:49:22,1.4333333333333333,23.18283622561033,100.0,76.81716377438967
12789,07:06:18,false,160,35000.0,2.2222222222222223,0,autonomousBike43,chargingStation[0],07:04:46,07:06:18,1.5333333333333334,18.79751472656447,100.0,81.20248527343553
13303,07:23:26,false,160,35000.0,2.2222222222222223,0,autonomousBike120,chargingStation[51],07:21:58,07:23:26,1.4666666666666666,22.508847534370922,100.0,77.49115246562907
13951,07:45:02,false,160,35000.0,2.2222222222222223,0,autonomousBike1,chargingStation[65],07:43:32,07:45:02,1.5,19.877754637917487,100.0,80.12224536208251
13974,07:45:48,false,160,35000.0,2.2222222222222223,0,autonomousBike7,chargingStation[60],07:44:20,07:45:48,1.4666666666666666,21.99627354226147,100.0,78.00372645773854
14074,07:49:08,false,160,35000.0,2.2222222222222223,0,autonomousBike68,chargingStation[10],07:47:38,07:49:08,1.5,19.999860849523625,100.0,80.00013915047639
14260,07:55:20,false,160,35000.0,2.2222222222222223,0,autonomousBike102,chargingStation[55],07:53:52,07:55:20,1.4666666666666666,21.303012164133765,100.0,78.69698783586624
14399,07:59:58,false,160,35000.0,2.2222222222222223,0,autonomousBike41,chargingStation[0],07:58:30,07:59:58,1.4666666666666666,22.458777836364487,100.0,77.54122216363551
14487,08:02:54,false,160,35000.0,2.2222222222222223,0,autonomousBike93,chargingStation[14],08:01:24,08:02:54,1.5,20.25366524336037,100.0,79.74633475663964
14612,08:07:04,false,160,35000.0,2.2222222222222223,0,autonomousBike129,chargingStation[48],08:05:32,08:07:04,1.5333333333333334,18.61348013596183,100.0,81.38651986403816
14770,08:12:20,false,160,35000.0,2.2222222222222223,0,autonomousBike72,chargingStation[51],08:10:50,08:12:20,1.5,19.150942825875354,100.0,80.84905717412464
14794,08:13:08,false,160,35000.0,2.2222222222222223,0,autonomousBike88,chargingStation[48],08:11:32,08:13:08,1.6,14.815418947302236,100.0,85.18458105269777
15012,08:20:24,false,160,35000.0,2.2222222222222223,0,autonomousBike97,chargingStation[3],08:18:58,08:20:24,1.4333333333333333,23.054855908890023,100.0,76.94514409110997
15083,08:22:46,false,160,35000.0,2.2222222222222223,0,autonomousBike157,chargingStation[29],08:21:20,08:22:46,1.4333333333333333,23.009436146660477,100.0,76.99056385333952
15382,08:32:44,false,160,35000.0,2.2222222222222223,0,autonomousBike94,chargingStation[71],08:31:14,08:32:44,1.5,20.537458802627782,100.0,79.46254119737222
15806,08:46:52,false,160,35000.0,2.2222222222222223,0,autonomousBike12,chargingStation[14],08:45:24,08:46:52,1.4666666666666666,22.08181961435373,100.0,77.91818038564627
15841,08:48:02,false,160,35000.0,2.2222222222222223,0,autonomousBike15,chargingStation[18],08:46:32,08:48:02,1.5,20.12664627226805,100.0,79.87335372773194
