Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
12683,07:02:46,false,170,65000.0,3.888888888888889,0,autonomousBike120,chargingStation[51],07:01:20,07:02:46,1.4333333333333333,23.415780217177367,100.0,76.58421978282263
12845,07:08:10,false,170,65000.0,3.888888888888889,0,autonomousBike68,chargingStation[45],07:06:46,07:08:10,1.4,24.381095504015384,100.0,75.61890449598462
13824,07:40:48,false,170,65000.0,3.888888888888889,0,autonomousBike6,chargingStation[46],07:39:22,07:40:48,1.4333333333333333,22.72438863104661,100.0,77.27561136895339
14003,07:46:46,false,170,65000.0,3.888888888888889,0,autonomousBike42,chargingStation[48],07:45:18,07:46:46,1.4666666666666666,21.760963508801538,100.0,78.23903649119846
14659,08:08:38,false,170,65000.0,3.888888888888889,0,autonomousBike160,chargingStation[0],08:07:12,08:08:38,1.4333333333333333,23.76688131671281,100.0,76.23311868328719
14743,08:11:26,false,170,65000.0,3.888888888888889,0,autonomousBike62,chargingStation[74],08:10:02,08:11:26,1.4,24.35609051431499,100.0,75.64390948568501
14763,08:12:06,false,170,65000.0,3.888888888888889,0,autonomousBike78,chargingStation[21],08:10:40,08:12:06,1.4333333333333333,23.360842459884402,100.0,76.6391575401156
15016,08:20:32,false,170,65000.0,3.888888888888889,0,autonomousBike143,chargingStation[66],08:19:06,08:20:32,1.4333333333333333,23.11297439381668,100.0,76.88702560618331
15343,08:31:26,false,170,65000.0,3.888888888888889,0,autonomousBike25,chargingStation[68],08:30:00,08:31:26,1.4333333333333333,24.315864040297328,100.0,75.68413595970269
15709,08:43:38,false,170,65000.0,3.888888888888889,0,autonomousBike73,chargingStation[18],08:42:14,08:43:38,1.4,24.484920617148468,100.0,75.51507938285154
15910,08:50:20,false,170,65000.0,3.888888888888889,0,autonomousBike90,chargingStation[30],08:48:54,08:50:20,1.4333333333333333,23.3998774384923,100.0,76.6001225615077
15911,08:50:22,false,170,65000.0,3.888888888888889,0,autonomousBike1,chargingStation[40],08:48:56,08:50:22,1.4333333333333333,24.176443845497925,100.0,75.82355615450209
16145,08:58:10,false,170,65000.0,3.888888888888889,0,autonomousBike10,chargingStation[33],08:56:38,08:58:10,1.5333333333333334,18.56492687347724,100.0,81.43507312652275
16373,09:05:46,false,170,65000.0,3.888888888888889,0,autonomousBike157,chargingStation[10],09:04:18,09:05:46,1.4666666666666666,21.922124095089277,100.0,78.07787590491073
16455,09:08:30,false,170,65000.0,3.888888888888889,0,autonomousBike93,chargingStation[53],09:07:04,09:08:30,1.4333333333333333,22.953973151753345,100.0,77.04602684824665
17217,09:33:54,false,170,65000.0,3.888888888888889,0,autonomousBike166,chargingStation[55],09:32:28,09:33:54,1.4333333333333333,22.624915948640638,100.0,77.37508405135935
17395,09:39:50,false,170,65000.0,3.888888888888889,0,autonomousBike139,chargingStation[58],09:38:24,09:39:50,1.4333333333333333,22.89425031832252,100.0,77.10574968167748
17420,09:40:40,false,170,65000.0,3.888888888888889,0,autonomousBike65,chargingStation[46],09:39:10,09:40:40,1.5,19.98610281519199,100.0,80.01389718480802
17611,09:47:02,false,170,65000.0,3.888888888888889,0,autonomousBike52,chargingStation[37],09:45:34,09:47:02,1.4666666666666666,22.491733424289926,100.0,77.50826657571007
17875,09:55:50,false,170,65000.0,3.888888888888889,0,autonomousBike31,chargingStation[43],09:54:24,09:55:50,1.4333333333333333,22.8614423597038,100.0,77.13855764029618
17998,09:59:56,false,170,65000.0,3.888888888888889,0,autonomousBike94,chargingStation[5],09:58:30,09:59:56,1.4333333333333333,23.38700382314319,100.0,76.61299617685681
18387,10:12:54,false,170,65000.0,3.888888888888889,0,autonomousBike36,chargingStation[18],10:11:30,10:12:54,1.4,24.774865938549798,100.0,75.2251340614502
18603,10:20:06,false,170,65000.0,3.888888888888889,0,autonomousBike56,chargingStation[1],10:18:36,10:20:06,1.5,20.02962199889464,100.0,79.97037800110536
18820,10:27:20,false,170,65000.0,3.888888888888889,0,autonomousBike149,chargingStation[64],10:25:52,10:27:20,1.4666666666666666,21.02038773530273,100.0,78.97961226469728
18983,10:32:46,false,170,65000.0,3.888888888888889,0,autonomousBike142,chargingStation[50],10:31:18,10:32:46,1.4666666666666666,22.385589121367673,100.0,77.61441087863233
19235,10:41:10,false,170,65000.0,3.888888888888889,0,autonomousBike19,chargingStation[73],10:39:44,10:41:10,1.4333333333333333,24.02050706435537,100.0,75.97949293564463
19376,10:45:52,false,170,65000.0,3.888888888888889,0,autonomousBike63,chargingStation[74],10:44:26,10:45:52,1.4333333333333333,23.420444282088244,100.0,76.57955571791175
19483,10:49:26,false,170,65000.0,3.888888888888889,0,autonomousBike84,chargingStation[31],10:48:00,10:49:26,1.4333333333333333,23.665026635225143,100.0,76.33497336477487
20092,11:09:44,false,170,65000.0,3.888888888888889,0,autonomousBike98,chargingStation[57],11:08:16,11:09:44,1.4666666666666666,21.75244193488905,100.0,78.24755806511095
20109,11:10:18,false,170,65000.0,3.888888888888889,0,autonomousBike152,chargingStation[26],11:08:46,11:10:18,1.5333333333333334,17.129348768672763,100.0,82.87065123132723
20277,11:15:54,false,170,65000.0,3.888888888888889,0,autonomousBike156,chargingStation[21],11:14:28,11:15:54,1.4333333333333333,24.23264442795048,100.0,75.76735557204952
20545,11:24:50,false,170,65000.0,3.888888888888889,0,autonomousBike129,chargingStation[58],11:23:24,11:24:50,1.4333333333333333,23.958205838739786,100.0,76.04179416126021
20654,11:28:28,false,170,65000.0,3.888888888888889,0,autonomousBike107,chargingStation[31],11:26:58,11:28:28,1.5,20.119942594378056,100.0,79.88005740562194
21052,11:41:44,false,170,65000.0,3.888888888888889,0,autonomousBike128,chargingStation[33],11:40:18,11:41:44,1.4333333333333333,23.416624142019778,100.0,76.58337585798023
21092,11:43:04,false,170,65000.0,3.888888888888889,0,autonomousBike138,chargingStation[74],11:41:38,11:43:04,1.4333333333333333,24.036214470854762,100.0,75.96378552914523
21102,11:43:24,false,170,65000.0,3.888888888888889,0,autonomousBike16,chargingStation[14],11:41:56,11:43:24,1.4666666666666666,21.771433082997007,100.0,78.22856691700298
21225,11:47:30,false,170,65000.0,3.888888888888889,0,autonomousBike124,chargingStation[19],11:45:56,11:47:30,1.5666666666666667,16.5509493930657,100.0,83.4490506069343
21386,11:52:52,false,170,65000.0,3.888888888888889,0,autonomousBike60,chargingStation[48],11:51:20,11:52:52,1.5333333333333334,18.335861739694177,100.0,81.66413826030583
21536,11:57:52,false,170,65000.0,3.888888888888889,0,autonomousBike7,chargingStation[14],11:56:24,11:57:52,1.4666666666666666,22.1475167535503,100.0,77.8524832464497
21718,12:03:56,false,170,65000.0,3.888888888888889,0,autonomousBike148,chargingStation[31],12:02:32,12:03:56,1.4,24.363341962502655,100.0,75.63665803749734
