Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
10406,5:46:52,FALSE,150,65000,3.055555556,0,autonomousBike45,END: in_use_packages,Usedpackage[16],5:40:54,5:46:52,5.966666667,911.6785814,68.66259094,66.99636124,-1.666229696
10407,5:46:54,FALSE,150,65000,3.055555556,0,autonomousBike45,START: wandering,nil,,,,,,,
10435,5:47:50,FALSE,150,65000,3.055555556,0,autonomousBike92,END: in_use_packages,Usedpackage[17],5:41:52,5:47:50,5.966666667,911.6785814,32.09789112,30.43166143,-1.666229696
10436,5:47:52,FALSE,150,65000,3.055555556,0,autonomousBike92,START: wandering,nil,,,,,,,
10444,5:48:08,FALSE,150,65000,3.055555556,0,autonomousBike123,END: picking_up_packages,Picked up package[19],5:45:06,5:48:08,3.033333333,398.7583357,55.12134118,54.2751882,-0.846152979
10445,5:48:10,FALSE,150,65000,3.055555556,0,autonomousBike123,START: in_use_packages,In Use package[19],,,,,,,
10455,5:48:30,FALSE,150,65000,3.055555556,0,autonomousBike48,END: picking_up_packages,Picked up package[18],5:44:06,5:48:30,4.4,537.8903841,59.00037188,57.76573616,-1.234635718
10456,5:48:32,FALSE,150,65000,3.055555556,0,autonomousBike48,START: in_use_packages,In Use package[18],,,,,,,
10502,5:50:04,FALSE,150,65000,3.055555556,0,autonomousBike75,END: wandering,nil,0:00:00,5:50:04,350.0666667,0,43.33611939,43.33611939,0
10503,5:50:06,FALSE,150,65000,3.055555556,0,autonomousBike75,START: picking_up_packages,Picking up package[20],,,,,,,
10532,5:51:04,FALSE,150,65000,3.055555556,0,autonomousBike45,END: wandering,nil,5:46:54,5:51:04,4.166666667,0,66.99636124,66.99636124,0
10532,5:51:04,FALSE,150,65000,3.055555556,0,autonomousBike53,END: wandering,nil,0:00:00,5:51:04,351.0666667,0,26.08932268,26.08932268,0
10533,5:51:06,FALSE,150,65000,3.055555556,0,autonomousBike45,START: picking_up_packages,Picking up package[21],,,,,,,
10533,5:51:06,FALSE,150,65000,3.055555556,0,autonomousBike53,START: picking_up_packages,Picking up package[22],,,,,,,
10543,5:51:26,FALSE,150,65000,3.055555556,0,autonomousBike75,END: picking_up_packages,Picked up package[20],5:50:06,5:51:26,1.333333333,200.1778985,43.33611939,42.96173862,-0.37438077
10544,5:51:28,FALSE,150,65000,3.055555556,0,autonomousBike75,START: in_use_packages,In Use package[20],,,,,,,
10562,5:52:04,FALSE,150,65000,3.055555556,0,autonomousBike72,END: wandering,nil,0:00:00,5:52:04,352.0666667,0,80.76940359,80.76940359,0
10562,5:52:04,FALSE,150,65000,3.055555556,0,autonomousBike92,END: wandering,nil,5:47:52,5:52:04,4.2,0,30.43166143,30.43166143,0
10563,5:52:06,FALSE,150,65000,3.055555556,0,autonomousBike72,START: picking_up_packages,Picking up package[24],,,,,,,
10563,5:52:06,FALSE,150,65000,3.055555556,0,autonomousBike92,START: picking_up_packages,Picking up package[23],,,,,,,
10565,5:52:10,FALSE,150,65000,3.055555556,0,autonomousBike53,END: picking_up_packages,Picked up package[22],5:51:06,5:52:10,1.066666667,150.1563442,26.08932268,25.79361943,-0.295703257
10566,5:52:12,FALSE,150,65000,3.055555556,0,autonomousBike53,START: in_use_packages,In Use package[22],,,,,,,
10572,5:52:24,FALSE,150,65000,3.055555556,0,autonomousBike45,END: picking_up_packages,Picked up package[21],5:51:06,5:52:24,1.3,161.7251583,66.99636124,66.63536147,-0.360999774
10573,5:52:26,FALSE,150,65000,3.055555556,0,autonomousBike45,START: in_use_packages,In Use package[21],,,,,,,
10584,5:52:48,FALSE,150,65000,3.055555556,0,autonomousBike48,END: in_use_packages,Usedpackage[18],5:48:32,5:52:48,4.266666667,548.2732103,57.76573616,56.56944536,-1.196290803
10585,5:52:50,FALSE,150,65000,3.055555556,0,autonomousBike48,START: wandering,nil,,,,,,,
10602,5:53:24,FALSE,150,65000,3.055555556,0,autonomousBike92,END: picking_up_packages,Picked up package[23],5:52:06,5:53:24,1.3,161.7251583,30.43166143,30.07066165,-0.360999774
10603,5:53:26,FALSE,150,65000,3.055555556,0,autonomousBike92,START: in_use_packages,In Use package[23],,,,,,,
