Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1227,00:40:54,false,30,50000.0,3.888888888888889,0,package0,true,1,2.7333333333333334,00:23:46,00:40:54,17.133333333333333,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1860,01:02:00,false,30,50000.0,3.888888888888889,0,package1,true,1,1.7,01:00:44,01:02:00,1.2666666666666666,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
1989,01:06:18,false,30,50000.0,3.888888888888889,0,package2,true,1,3.1,01:02:08,01:06:18,4.166666666666667,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6415,03:33:50,false,30,50000.0,3.888888888888889,0,package3,true,1,0.8,03:29:50,03:33:50,4.0,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8289,04:36:18,false,30,50000.0,3.888888888888889,0,package4,true,1,2.7333333333333334,04:30:46,04:36:18,5.533333333333333,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8762,04:52:04,false,30,50000.0,3.888888888888889,0,package5,true,1,1.7333333333333334,04:47:46,04:52:04,4.3,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9376,05:12:32,false,30,50000.0,3.888888888888889,0,package6,true,1,2.1666666666666665,04:59:12,05:12:32,13.333333333333334,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9516,05:17:12,false,30,50000.0,3.888888888888889,0,package7,true,1,0.5333333333333333,05:02:34,05:17:12,14.633333333333333,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9584,05:19:28,false,30,50000.0,3.888888888888889,0,package8,true,1,1.8,05:09:50,05:19:28,9.633333333333333,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9786,05:26:12,false,30,50000.0,3.888888888888889,0,package9,true,1,1.4,05:21:26,05:26:12,4.766666666666667,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
9880,05:29:20,false,30,50000.0,3.888888888888889,0,package10,true,1,4.3,05:27:20,05:29:20,2.0,-71.09047,42.36164899999987,-71.0876848536742,42.36321885202476,461.7569288167385
10020,05:34:00,false,30,50000.0,3.888888888888889,0,package11,true,1,2.1333333333333333,05:30:10,05:34:00,3.8333333333333335,-71.095093,42.37315399999987,-71.09937807321928,42.37015937794567,689.8370024718132
10054,05:35:08,false,30,50000.0,3.888888888888889,0,package12,true,1,1.8,05:31:50,05:35:08,3.3,-71.09047,42.36164899999987,-71.08743,42.360622999999876,472.27501136883564
10136,05:37:52,false,30,50000.0,3.888888888888889,0,package13,true,1,2.7333333333333334,05:36:46,05:37:52,1.1,-71.116945,42.37270799999988,-71.11631324605207,42.37241865360796,131.19062653062053
10341,05:44:42,false,30,50000.0,3.888888888888889,0,package14,true,1,2.8,05:38:50,05:44:42,5.866666666666666,-71.095093,42.37315399999987,-71.10712890649259,42.369591906262954,1150.3451007168774
10362,05:45:24,false,30,50000.0,3.888888888888889,0,package16,true,1,2.2666666666666666,05:40:18,05:45:24,5.1,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10367,05:45:34,false,30,50000.0,3.888888888888889,0,package15,true,1,2.966666666666667,05:41:00,05:45:34,4.566666666666666,-71.095093,42.37315399999987,-71.08906396371064,42.368771159593265,788.085883142413
10475,05:49:10,false,30,50000.0,3.888888888888889,0,package17,true,1,6.033333333333333,05:44:04,05:49:10,5.1,-71.09047,42.36164899999987,-71.082562,42.365951999999865,1041.7194727697706
10581,05:52:42,false,30,50000.0,3.888888888888889,0,package18,true,1,5.066666666666666,05:49:06,05:52:42,3.6,-71.09047,42.36164899999987,-71.09384525746042,42.35731286087455,684.2537750985305
10618,05:53:56,false,30,50000.0,3.888888888888889,0,package22,true,1,1.1666666666666667,05:52:12,05:53:56,1.7333333333333334,-71.07982,42.372245999999876,-71.07753522467306,42.37180641535293,277.0516925573418
10621,05:54:02,false,30,50000.0,3.888888888888889,0,package19,true,1,4.133333333333334,05:49:10,05:54:02,4.866666666666666,-71.095093,42.37315399999987,-71.0961805615228,42.36580942545719,997.7501226866794
10638,05:54:36,false,30,50000.0,3.888888888888889,0,package21,true,1,0.8,05:51:50,05:54:36,2.7666666666666666,-71.08203500000002,42.36451199999987,-71.0861518,42.36727539999986,483.25504537539837
10708,05:56:56,false,30,50000.0,3.888888888888889,0,package20,true,1,5.0,05:55:02,05:56:56,1.9,-71.096228,42.36132899999988,-71.09995580788264,42.36284920658887,391.31370454172213
10792,05:59:44,false,30,50000.0,3.888888888888889,0,package27,true,1,4.7,05:58:44,05:59:44,1.0,-71.08203500000002,42.36451199999987,-71.081379,42.364368999999876,105.69875945428646
10835,06:01:10,false,30,50000.0,3.888888888888889,0,package23,true,1,1.1333333333333333,05:53:10,06:01:10,8.0,-71.08203500000002,42.36451199999987,-71.097672,42.36956499999988,1464.8087462789924
10894,06:03:08,false,30,50000.0,3.888888888888889,0,package24,true,1,7.2,05:59:14,06:03:08,3.9,-71.09047,42.36164899999987,-71.08403299999999,42.36430499999988,790.2106440810712
10971,06:05:42,false,30,50000.0,3.888888888888889,0,package26,true,1,4.466666666666667,05:58:30,06:05:42,7.2,-71.095093,42.37315399999987,-71.08357027180823,42.36852678416375,1251.0367616210206
10987,06:06:14,false,30,50000.0,3.888888888888889,0,package31,true,1,2.4,06:05:26,06:06:14,0.8,-71.08259,42.36490999999987,-71.08192419192879,42.36602282408538,159.83687730650792
11156,06:11:52,false,30,50000.0,3.888888888888889,0,package33,true,1,1.7666666666666666,06:11:48,06:11:52,0.06666666666666667,-71.120423,42.37202699999988,-71.11994,42.37206899999988,48.18097637980216
11157,06:11:54,false,30,50000.0,3.888888888888889,0,package29,true,1,6.0,06:08:02,06:11:54,3.8666666666666667,-71.11823199999999,42.38838799999988,-71.11244918435035,42.3821615527478,864.9930749628223
11192,06:13:04,false,30,50000.0,3.888888888888889,0,package25,true,1,4.566666666666666,05:58:36,06:13:04,14.466666666666667,-71.119372,42.38941499999988,-71.13475799999999,42.373949999999866,2342.486213993715
11249,06:14:58,false,30,50000.0,3.888888888888889,0,package34,true,1,1.5666666666666667,06:12:36,06:14:58,2.3666666666666667,-71.083318,42.37128099999988,-71.08160981849095,42.368220244450875,387.16222678872185
11296,06:16:32,false,30,50000.0,3.888888888888889,0,package32,true,1,3.466666666666667,06:09:30,06:16:32,7.033333333333333,-71.09047,42.36164899999987,-71.103274,42.354987999999885,1329.7944172269022
11320,06:17:20,false,30,50000.0,3.888888888888889,0,package28,true,1,2.566666666666667,06:03:36,06:17:20,13.733333333333333,-71.103734,42.365674999999875,-71.13205575888934,42.381922062201426,2977.4978288054144
11371,06:19:02,false,30,50000.0,3.888888888888889,0,package30,true,1,2.1333333333333333,06:04:10,06:19:02,14.866666666666667,-71.08247,42.363322999999895,-71.11301374746243,42.35840397355081,2752.101498083049
11495,06:23:10,false,30,50000.0,3.888888888888889,0,package38,true,1,2.3,06:21:20,06:23:10,1.8333333333333333,-71.07982,42.372245999999876,-71.08106080687463,42.36996724548553,350.59749138542963
11514,06:23:48,false,30,50000.0,3.888888888888889,0,package36,true,1,3.7,06:22:44,06:23:48,1.0666666666666667,-71.10085699999999,42.36402499999988,-71.099631,42.36357899999989,154.9103271090131
11642,06:28:04,false,30,50000.0,3.888888888888889,0,package44,true,1,2.066666666666667,06:27:06,06:28:04,0.9666666666666667,-71.1114,42.36962799999989,-71.1131418,42.36995179999989,196.786817989578
11648,06:28:16,false,30,50000.0,3.888888888888889,0,package43,true,1,1.6333333333333333,06:26:40,06:28:16,1.6,-71.077794,42.36981699999988,-71.0773,42.37058199999989,148.86398655168264
11658,06:28:36,false,30,50000.0,3.888888888888889,0,package39,true,1,0.9666666666666667,06:20:00,06:28:36,8.6,-71.118965,42.373370999999885,-71.0981302081539,42.36959949085267,1788.5336026710502
11669,06:28:58,false,30,50000.0,3.888888888888889,0,package35,true,1,0.23333333333333334,06:15:16,06:28:58,13.7,-71.075408,42.37195999999987,-71.104452,42.36563099999987,2527.8235438377783
11680,06:29:20,false,30,50000.0,3.888888888888889,0,package40,true,1,1.9666666666666666,06:25:00,06:29:20,4.333333333333333,-71.071562,42.367712999999895,-71.07850063191331,42.366242412403096,803.930468657746
11753,06:31:46,false,30,50000.0,3.888888888888889,0,package45,true,1,4.4,06:29:26,06:31:46,2.3333333333333335,-71.118965,42.373370999999885,-71.117438,42.371218999999876,354.5232344332372
11782,06:32:44,false,30,50000.0,3.888888888888889,0,package46,true,1,4.533333333333333,06:31:34,06:32:44,1.1666666666666667,-71.1114,42.36962799999989,-71.11003869562896,42.37038224387264,190.48263533199685
11897,06:36:34,false,30,50000.0,3.888888888888889,0,package37,true,1,3.8333333333333335,06:22:52,06:36:34,13.7,-71.11823199999999,42.38838799999988,-71.09647904322009,42.366674525000334,3024.131841371541
11901,06:36:42,false,30,50000.0,3.888888888888889,0,package49,true,1,3.8,06:33:50,06:36:42,2.8666666666666667,-71.06882399999999,42.36985899999988,-71.07410300000001,42.37171299999988,549.898927564703
11987,06:39:34,false,30,50000.0,3.888888888888889,0,package50,true,1,5.0,06:37:02,06:39:34,2.533333333333333,-71.149096,42.37545099999986,-71.14984064934278,42.37846105462302,491.21488330087493
12006,06:40:12,false,30,50000.0,3.888888888888889,0,package52,true,1,0.6333333333333333,06:34:40,06:40:12,5.533333333333333,-71.1114,42.36962799999989,-71.10385713609077,42.37289438187524,865.8135293743518
12021,06:40:42,false,30,50000.0,3.888888888888889,0,package53,true,1,2.3,06:37:20,06:40:42,3.3666666666666667,-71.087304,42.362206999999884,-71.090546,42.36188899999986,482.62021631018496
12026,06:40:52,false,30,50000.0,3.888888888888889,0,package47,true,1,5.433333333333334,06:33:28,06:40:52,7.4,-71.118965,42.373370999999885,-71.10275899999999,42.36517799999989,1631.0028480546862
12046,06:41:32,false,30,50000.0,3.888888888888889,0,package42,true,1,3.7333333333333334,06:26:46,06:41:32,14.766666666666667,-71.118965,42.373370999999885,-71.15206778509447,42.37703553560737,2947.0180285134534
12058,06:41:56,false,30,50000.0,3.888888888888889,0,package41,true,1,4.033333333333333,06:27:04,06:41:56,14.866666666666667,-71.118965,42.373370999999885,-71.15363739122618,42.37867488624446,3000.402596878389
12071,06:42:22,false,30,50000.0,3.888888888888889,0,package54,true,1,2.7,06:39:44,06:42:22,2.6333333333333333,-71.07982,42.372245999999876,-71.07877301616251,42.372997396889744,225.88849355734115
12146,06:44:52,false,30,50000.0,3.888888888888889,0,package58,true,1,0.6,06:43:38,06:44:52,1.2333333333333334,-71.11647099999999,42.37132899999988,-71.11631324605207,42.37241865360796,156.1116393652023
12189,06:46:18,false,30,50000.0,3.888888888888889,0,package48,true,1,0.6333333333333333,06:29:40,06:46:18,16.633333333333333,-71.103734,42.365674999999875,-71.1207875750093,42.39253323977127,3309.2637812245216
12295,06:49:50,false,30,50000.0,3.888888888888889,0,package61,true,1,0.8666666666666667,06:48:54,06:49:50,0.9333333333333333,-71.1114,42.36962799999989,-71.1103950851475,42.3702466054444,197.64106325641404
12339,06:51:18,false,30,50000.0,3.888888888888889,0,package51,true,1,3.2333333333333334,06:36:16,06:51:18,15.033333333333333,-71.083318,42.37128099999988,-71.11943000000001,42.37239899999986,3047.4744629349248
12360,06:52:00,false,30,50000.0,3.888888888888889,0,package60,true,1,2.533333333333333,06:49:34,06:52:00,2.433333333333333,-71.149096,42.37545099999986,-71.15295963572841,42.37634381172374,435.9195304771021
12454,06:55:08,false,30,50000.0,3.888888888888889,0,package59,true,1,0.8666666666666667,06:44:54,06:55:08,10.233333333333333,-71.07826899999999,42.36611799999987,-71.10168943871713,42.37145868750906,2035.3021060838487
12471,06:55:42,false,30,50000.0,3.888888888888889,0,package63,true,1,4.233333333333333,06:54:16,06:55:42,1.4333333333333333,-71.09047,42.36164899999987,-71.090546,42.36188899999986,189.1473275534395
