Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike44,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike45,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike46,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike47,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike48,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike49,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike50,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike51,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike52,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike53,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike54,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike55,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike56,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike57,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike58,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike59,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike60,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike61,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike62,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike63,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike64,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike65,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike66,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike67,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike68,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,70,65000,3.055555556,0,autonomousBike69,START: wandering,nil,,,,,,,
632,0:21:04,FALSE,70,65000,3.055555556,0,autonomousBike17,END: wandering,nil,0:00:00,0:21:04,21.06666667,0,90.82665165,90.82665165,0
633,0:21:06,FALSE,70,65000,3.055555556,0,autonomousBike17,START: picking_up_packages,Picking up package[0],,,,,,,
706,0:23:32,FALSE,70,65000,3.055555556,0,autonomousBike17,END: picking_up_packages,Picked up package[0],0:21:06,0:23:32,2.433333333,384.4777271,90.82665165,90.14740116,-0.67925049
707,0:23:34,FALSE,70,65000,3.055555556,0,autonomousBike17,START: in_use_packages,In Use package[0],,,,,,,
1352,0:45:04,FALSE,70,65000,3.055555556,0,autonomousBike17,END: in_use_packages,Usedpackage[0],0:23:34,0:45:04,21.5,3502.869642,90.14740116,84.09156455,-6.05583661
1353,0:45:06,FALSE,70,65000,3.055555556,0,autonomousBike17,START: wandering,nil,,,,,,,
1772,0:59:04,FALSE,70,65000,3.055555556,0,autonomousBike22,END: wandering,nil,0:00:00,0:59:04,59.06666667,0,75.69833881,75.69833881,0
1772,0:59:04,FALSE,70,65000,3.055555556,0,autonomousBike54,END: wandering,nil,0:00:00,0:59:04,59.06666667,0,42.49630554,42.49630554,0
1773,0:59:06,FALSE,70,65000,3.055555556,0,autonomousBike22,START: picking_up_packages,Picking up package[2],,,,,,,
1773,0:59:06,FALSE,70,65000,3.055555556,0,autonomousBike54,START: picking_up_packages,Picking up package[1],,,,,,,
1805,1:00:10,FALSE,70,65000,3.055555556,0,autonomousBike22,END: picking_up_packages,Picked up package[2],0:59:06,1:00:10,1.066666667,140.6853734,75.69833881,75.40180881,-0.296529997
1806,1:00:12,FALSE,70,65000,3.055555556,0,autonomousBike22,START: in_use_packages,In Use package[2],,,,,,,
1812,1:00:24,FALSE,70,65000,3.055555556,0,autonomousBike54,END: picking_up_packages,Picked up package[1],0:59:06,1:00:24,1.3,175.7358991,42.49630554,42.13506269,-0.361242848
1813,1:00:26,FALSE,70,65000,3.055555556,0,autonomousBike54,START: in_use_packages,In Use package[1],,,,,,,
1859,1:01:58,FALSE,70,65000,3.055555556,0,autonomousBike54,END: in_use_packages,Usedpackage[1],1:00:26,1:01:58,1.533333333,212.9196996,42.13506269,41.71170766,-0.423355022
1860,1:02:00,FALSE,70,65000,3.055555556,0,autonomousBike54,START: wandering,nil,,,,,,,
1958,1:05:16,FALSE,70,65000,3.055555556,0,autonomousBike22,END: in_use_packages,Usedpackage[2],1:00:12,1:05:16,5.066666667,684.2756344,75.40180881,73.9817608,-1.420048005
1959,1:05:18,FALSE,70,65000,3.055555556,0,autonomousBike22,START: wandering,nil,,,,,,,
6272,3:29:04,FALSE,70,65000,3.055555556,0,autonomousBike35,END: wandering,nil,0:00:00,3:29:04,209.0666667,0,98.79048097,98.79048097,0
6273,3:29:06,FALSE,70,65000,3.055555556,0,autonomousBike35,START: picking_up_packages,Picking up package[3],,,,,,,
6327,3:30:54,FALSE,70,65000,3.055555556,0,autonomousBike35,END: picking_up_packages,Picked up package[3],3:29:06,3:30:54,1.8,326.5440706,98.79048097,98.28623314,-0.504247831
6328,3:30:56,FALSE,70,65000,3.055555556,0,autonomousBike35,START: in_use_packages,In Use package[3],,,,,,,
6455,3:35:10,FALSE,70,65000,3.055555556,0,autonomousBike35,END: in_use_packages,Usedpackage[3],3:30:56,3:35:10,4.233333333,698.9533297,98.28623314,97.09723931,-1.188993827
6456,3:35:12,FALSE,70,65000,3.055555556,0,autonomousBike35,START: wandering,nil,,,,,,,
8042,4:28:04,FALSE,70,65000,3.055555556,0,autonomousBike17,END: wandering,nil,0:45:06,4:28:04,222.9666667,0,84.09156455,84.09156455,0
8043,4:28:06,FALSE,70,65000,3.055555556,0,autonomousBike17,START: picking_up_packages,Picking up package[4],,,,,,,
8144,4:31:28,FALSE,70,65000,3.055555556,0,autonomousBike17,END: picking_up_packages,Picked up package[4],4:28:06,4:31:28,3.366666667,242.3886926,84.09156455,83.13445092,-0.957113635
8145,4:31:30,FALSE,70,65000,3.055555556,0,autonomousBike17,START: in_use_packages,In Use package[4],,,,,,,
8317,4:37:14,FALSE,70,65000,3.055555556,0,autonomousBike17,END: in_use_packages,Usedpackage[4],4:31:30,4:37:14,5.733333333,718.6356004,83.13445092,81.51115432,-1.623296592
8318,4:37:16,FALSE,70,65000,3.055555556,0,autonomousBike17,START: wandering,nil,,,,,,,
8582,4:46:04,FALSE,70,65000,3.055555556,0,autonomousBike3,END: wandering,nil,0:00:00,4:46:04,286.0666667,0,64.8878126,64.8878126,0
8583,4:46:06,FALSE,70,65000,3.055555556,0,autonomousBike3,START: picking_up_packages,Picking up package[5],,,,,,,
8613,4:47:06,FALSE,70,65000,3.055555556,0,autonomousBike3,END: picking_up_packages,Picked up package[5],4:46:06,4:47:06,1,154.6258017,64.8878126,64.61398491,-0.273827691
8614,4:47:08,FALSE,70,65000,3.055555556,0,autonomousBike3,START: in_use_packages,In Use package[5],,,,,,,
8772,4:52:24,FALSE,70,65000,3.055555556,0,autonomousBike3,END: in_use_packages,Usedpackage[5],4:47:08,4:52:24,5.266666667,874.9561722,64.61398491,63.13211216,-1.481872746
8773,4:52:26,FALSE,70,65000,3.055555556,0,autonomousBike3,START: wandering,nil,,,,,,,
8912,4:57:04,FALSE,70,65000,3.055555556,0,autonomousBike20,END: wandering,nil,0:00:00,4:57:04,297.0666667,0,59.73581019,59.73581019,0
8913,4:57:06,FALSE,70,65000,3.055555556,0,autonomousBike20,START: picking_up_packages,Picking up package[6],,,,,,,
9003,5:00:06,FALSE,70,65000,3.055555556,0,autonomousBike20,END: picking_up_packages,Picked up package[6],4:57:06,5:00:06,3,510.4862368,59.73581019,58.89733021,-0.838479981
9004,5:00:08,FALSE,70,65000,3.055555556,0,autonomousBike20,START: in_use_packages,In Use package[6],,,,,,,
9062,5:02:04,FALSE,70,65000,3.055555556,0,autonomousBike35,END: wandering,nil,3:35:12,5:02:04,86.86666667,0,97.09723931,97.09723931,0
9063,5:02:06,FALSE,70,65000,3.055555556,0,autonomousBike35,START: picking_up_packages,Picking up package[7],,,,,,,
9079,5:02:38,FALSE,70,65000,3.055555556,0,autonomousBike35,END: picking_up_packages,Picked up package[7],5:02:06,5:02:38,0.533333333,71.96098731,97.09723931,96.95355417,-0.143685146
9080,5:02:40,FALSE,70,65000,3.055555556,0,autonomousBike35,START: in_use_packages,In Use package[7],,,,,,,
9242,5:08:04,FALSE,70,65000,3.055555556,0,autonomousBike54,END: wandering,nil,1:02:00,5:08:04,246.0666667,0,41.71170766,41.71170766,0
9243,5:08:06,FALSE,70,65000,3.055555556,0,autonomousBike54,START: picking_up_packages,Picking up package[8],,,,,,,
9308,5:10:16,FALSE,70,65000,3.055555556,0,autonomousBike54,END: picking_up_packages,Picked up package[8],5:08:06,5:10:16,2.166666667,264.1354146,41.71170766,41.11342419,-0.59828347
9309,5:10:18,FALSE,70,65000,3.055555556,0,autonomousBike54,START: in_use_packages,In Use package[8],,,,,,,
9509,5:16:58,FALSE,70,65000,3.055555556,0,autonomousBike20,END: in_use_packages,Usedpackage[6],5:00:08,5:16:58,16.83333333,2527.516655,58.89733021,54.17009064,-4.727239566
9510,5:17:00,FALSE,70,65000,3.055555556,0,autonomousBike20,START: wandering,nil,,,,,,,
9602,5:20:04,FALSE,70,65000,3.055555556,0,autonomousBike42,END: wandering,nil,0:00:00,5:20:04,320.0666667,0,62.89992715,62.89992715,0
9603,5:20:06,FALSE,70,65000,3.055555556,0,autonomousBike42,START: picking_up_packages,Picking up package[9],,,,,,,
9626,5:20:52,FALSE,70,65000,3.055555556,0,autonomousBike35,END: in_use_packages,Usedpackage[7],5:02:40,5:20:52,18.2,2879.276347,96.95355417,91.83386045,-5.119693711
9627,5:20:54,FALSE,70,65000,3.055555556,0,autonomousBike35,START: wandering,nil,,,,,,,
9670,5:22:20,FALSE,70,65000,3.055555556,0,autonomousBike54,END: in_use_packages,Usedpackage[8],5:10:18,5:22:20,12.03333333,1846.779844,41.11342419,37.73386618,-3.379558019
9671,5:22:22,FALSE,70,65000,3.055555556,0,autonomousBike54,START: wandering,nil,,,,,,,
9692,5:23:04,FALSE,70,65000,3.055555556,0,autonomousBike34,END: wandering,nil,0:00:00,5:23:04,323.0666667,0,56.82223071,56.82223071,0
9693,5:23:06,FALSE,70,65000,3.055555556,0,autonomousBike34,START: picking_up_packages,Picking up package[10],,,,,,,
9698,5:23:16,FALSE,70,65000,3.055555556,0,autonomousBike42,END: picking_up_packages,Picked up package[9],5:20:06,5:23:16,3.166666667,249.6027627,62.89992715,62.01951576,-0.880411384
9699,5:23:18,FALSE,70,65000,3.055555556,0,autonomousBike42,START: in_use_packages,In Use package[9],,,,,,,
9773,5:25:46,FALSE,70,65000,3.055555556,0,autonomousBike34,END: picking_up_packages,Picked up package[10],5:23:06,5:25:46,2.666666667,332.5749597,56.82223071,56.07696306,-0.745267648
9774,5:25:48,FALSE,70,65000,3.055555556,0,autonomousBike34,START: in_use_packages,In Use package[10],,,,,,,
9802,5:26:44,FALSE,70,65000,3.055555556,0,autonomousBike42,END: in_use_packages,Usedpackage[9],5:23:18,5:26:44,3.433333333,520.8768298,62.01951576,61.05555243,-0.963963331
9803,5:26:46,FALSE,70,65000,3.055555556,0,autonomousBike42,START: wandering,nil,,,,,,,
9839,5:27:58,FALSE,70,65000,3.055555556,0,autonomousBike34,END: in_use_packages,Usedpackage[10],5:25:48,5:27:58,2.166666667,341.0394578,56.07696306,55.46686997,-0.610093094
9840,5:28:00,FALSE,70,65000,3.055555556,0,autonomousBike34,START: wandering,nil,,,,,,,
9842,5:28:04,FALSE,70,65000,3.055555556,0,autonomousBike51,END: wandering,nil,0:00:00,5:28:04,328.0666667,0,34.25466892,34.25466892,0
9843,5:28:06,FALSE,70,65000,3.055555556,0,autonomousBike51,START: picking_up_packages,Picking up package[11],,,,,,,
9902,5:30:04,FALSE,70,65000,3.055555556,0,autonomousBike34,END: wandering,nil,5:28:00,5:30:04,2.066666667,0,55.46686997,55.46686997,0
9903,5:30:06,FALSE,70,65000,3.055555556,0,autonomousBike34,START: picking_up_packages,Picking up package[12],,,,,,,
9908,5:30:16,FALSE,70,65000,3.055555556,0,autonomousBike51,END: picking_up_packages,Picked up package[11],5:28:06,5:30:16,2.166666667,339.0728479,34.25466892,33.65019725,-0.604471669
9909,5:30:18,FALSE,70,65000,3.055555556,0,autonomousBike51,START: in_use_packages,In Use package[11],,,,,,,
9968,5:32:16,FALSE,70,65000,3.055555556,0,autonomousBike34,END: picking_up_packages,Picked up package[12],5:30:06,5:32:16,2.166666667,341.0394578,55.46686997,54.8621392,-0.604730774
9969,5:32:18,FALSE,70,65000,3.055555556,0,autonomousBike34,START: in_use_packages,In Use package[12],,,,,,,
10018,5:33:56,FALSE,70,65000,3.055555556,0,autonomousBike51,END: in_use_packages,Usedpackage[11],5:30:18,5:33:56,3.633333333,575.0954669,33.65019725,32.63137039,-1.018826864
10019,5:33:58,FALSE,70,65000,3.055555556,0,autonomousBike51,START: wandering,nil,,,,,,,
10022,5:34:04,FALSE,70,65000,3.055555556,0,autonomousBike7,END: wandering,nil,0:00:00,5:34:04,334.0666667,0,61.02625018,61.02625018,0
10023,5:34:06,FALSE,70,65000,3.055555556,0,autonomousBike7,START: picking_up_packages,Picking up package[13],,,,,,,
10052,5:35:04,FALSE,70,65000,3.055555556,0,autonomousBike34,END: in_use_packages,Usedpackage[12],5:32:18,5:35:04,2.766666667,301.6926711,54.8621392,54.07655611,-0.785583088
10053,5:35:06,FALSE,70,65000,3.055555556,0,autonomousBike34,START: wandering,nil,,,,,,,
10082,5:36:04,FALSE,70,65000,3.055555556,0,autonomousBike39,END: wandering,nil,0:00:00,5:36:04,336.0666667,0,53.19788765,53.19788765,0
10083,5:36:06,FALSE,70,65000,3.055555556,0,autonomousBike39,START: picking_up_packages,Picking up package[14],,,,,,,
10131,5:37:42,FALSE,70,65000,3.055555556,0,autonomousBike7,END: picking_up_packages,Picked up package[13],5:34:06,5:37:42,3.6,431.6814386,61.02625018,60.02055702,-1.005693156
10132,5:37:44,FALSE,70,65000,3.055555556,0,autonomousBike7,START: in_use_packages,In Use package[13],,,,,,,
10142,5:38:04,FALSE,70,65000,3.055555556,0,autonomousBike2,END: wandering,nil,0:00:00,5:38:04,338.0666667,0,42.20919938,42.20919938,0
10142,5:38:04,FALSE,70,65000,3.055555556,0,autonomousBike34,END: wandering,nil,5:35:06,5:38:04,2.966666667,0,54.07655611,54.07655611,0
10142,5:38:04,FALSE,70,65000,3.055555556,0,autonomousBike43,END: wandering,nil,0:00:00,5:38:04,338.0666667,0,61.1856907,61.1856907,0
10143,5:38:06,FALSE,70,65000,3.055555556,0,autonomousBike2,START: picking_up_packages,Picking up package[17],,,,,,,
10143,5:38:06,FALSE,70,65000,3.055555556,0,autonomousBike34,START: picking_up_packages,Picking up package[16],,,,,,,
10143,5:38:06,FALSE,70,65000,3.055555556,0,autonomousBike43,START: picking_up_packages,Picking up package[15],,,,,,,
10148,5:38:16,FALSE,70,65000,3.055555556,0,autonomousBike7,END: in_use_packages,Usedpackage[13],5:37:44,5:38:16,0.533333333,71.96098731,60.02055702,59.87478287,-0.145774154
10149,5:38:18,FALSE,70,65000,3.055555556,0,autonomousBike7,START: wandering,nil,,,,,,,
10171,5:39:02,FALSE,70,65000,3.055555556,0,autonomousBike39,END: picking_up_packages,Picked up package[14],5:36:06,5:39:02,2.933333333,411.1926034,53.19788765,52.38189484,-0.815992806
10172,5:39:04,FALSE,70,65000,3.055555556,0,autonomousBike39,START: in_use_packages,In Use package[14],,,,,,,
10226,5:40:52,FALSE,70,65000,3.055555556,0,autonomousBike34,END: picking_up_packages,Picked up package[16],5:38:06,5:40:52,2.766666667,301.6926711,54.07655611,53.29589631,-0.780659796
10227,5:40:54,FALSE,70,65000,3.055555556,0,autonomousBike34,START: in_use_packages,In Use package[16],,,,,,,
10231,5:41:02,FALSE,70,65000,3.055555556,0,autonomousBike43,END: picking_up_packages,Picked up package[15],5:38:06,5:41:02,2.933333333,477.4278817,61.1856907,60.36487886,-0.820811839
10232,5:41:04,FALSE,70,65000,3.055555556,0,autonomousBike43,START: in_use_packages,In Use package[15],,,,,,,
10261,5:42:02,FALSE,70,65000,3.055555556,0,autonomousBike2,END: picking_up_packages,Picked up package[17],5:38:06,5:42:02,3.933333333,464.7515878,42.20919938,41.10715266,-1.102046712
10262,5:42:04,FALSE,70,65000,3.055555556,0,autonomousBike2,START: in_use_packages,In Use package[17],,,,,,,
10322,5:44:04,FALSE,70,65000,3.055555556,0,autonomousBike27,END: wandering,nil,0:00:00,5:44:04,344.0666667,0,79.22240923,79.22240923,0
10323,5:44:06,FALSE,70,65000,3.055555556,0,autonomousBike27,START: picking_up_packages,Picking up package[18],,,,,,,
10352,5:45:04,FALSE,70,65000,3.055555556,0,autonomousBike42,END: wandering,nil,5:26:46,5:45:04,18.3,0,61.05555243,61.05555243,0
10353,5:45:06,FALSE,70,65000,3.055555556,0,autonomousBike42,START: picking_up_packages,Picking up package[19],,,,,,,
10385,5:46:10,FALSE,70,65000,3.055555556,0,autonomousBike43,END: in_use_packages,Usedpackage[15],5:41:04,5:46:10,5.1,691.6121308,60.36487886,58.94058114,-1.424297717
10386,5:46:12,FALSE,70,65000,3.055555556,0,autonomousBike43,START: wandering,nil,,,,,,,
10393,5:46:26,FALSE,70,65000,3.055555556,0,autonomousBike39,END: in_use_packages,Usedpackage[14],5:39:04,5:46:26,7.366666667,1082.264811,52.38189484,50.3166743,-2.065220546
10394,5:46:28,FALSE,70,65000,3.055555556,0,autonomousBike39,START: wandering,nil,,,,,,,
10406,5:46:52,FALSE,70,65000,3.055555556,0,autonomousBike34,END: in_use_packages,Usedpackage[16],5:40:54,5:46:52,5.966666667,911.6785814,53.29589631,51.62966662,-1.666229696
10407,5:46:54,FALSE,70,65000,3.055555556,0,autonomousBike34,START: wandering,nil,,,,,,,
10441,5:48:02,FALSE,70,65000,3.055555556,0,autonomousBike2,END: in_use_packages,Usedpackage[17],5:42:04,5:48:02,5.966666667,911.6785814,41.10715266,39.44092297,-1.666229696
10442,5:48:04,FALSE,70,65000,3.055555556,0,autonomousBike2,START: wandering,nil,,,,,,,
10449,5:48:18,FALSE,70,65000,3.055555556,0,autonomousBike27,END: picking_up_packages,Picked up package[18],5:44:06,5:48:18,4.2,619.1722038,79.22240923,78.04427737,-1.17813186
10450,5:48:20,FALSE,70,65000,3.055555556,0,autonomousBike27,START: in_use_packages,In Use package[18],,,,,,,
10456,5:48:32,FALSE,70,65000,3.055555556,0,autonomousBike42,END: picking_up_packages,Picked up package[19],5:45:06,5:48:32,3.433333333,520.8768298,61.05555243,60.09073389,-0.964818546
10457,5:48:34,FALSE,70,65000,3.055555556,0,autonomousBike42,START: in_use_packages,In Use package[19],,,,,,,
10502,5:50:04,FALSE,70,65000,3.055555556,0,autonomousBike38,END: wandering,nil,0:00:00,5:50:04,350.0666667,0,61.09535423,61.09535423,0
10503,5:50:06,FALSE,70,65000,3.055555556,0,autonomousBike38,START: picking_up_packages,Picking up package[20],,,,,,,
10532,5:51:04,FALSE,70,65000,3.055555556,0,autonomousBike34,END: wandering,nil,5:46:54,5:51:04,4.166666667,0,51.62966662,51.62966662,0
10532,5:51:04,FALSE,70,65000,3.055555556,0,autonomousBike41,END: wandering,nil,0:00:00,5:51:04,351.0666667,0,77.46404675,77.46404675,0
10533,5:51:06,FALSE,70,65000,3.055555556,0,autonomousBike34,START: picking_up_packages,Picking up package[21],,,,,,,
10533,5:51:06,FALSE,70,65000,3.055555556,0,autonomousBike41,START: picking_up_packages,Picking up package[22],,,,,,,
10543,5:51:26,FALSE,70,65000,3.055555556,0,autonomousBike41,END: picking_up_packages,Picked up package[22],5:51:06,5:51:26,0.333333333,44.37797762,77.46404675,77.37766582,-0.086380926
10544,5:51:28,FALSE,70,65000,3.055555556,0,autonomousBike41,START: in_use_packages,In Use package[22],,,,,,,
10558,5:51:56,FALSE,70,65000,3.055555556,0,autonomousBike38,END: picking_up_packages,Picked up package[20],5:50:06,5:51:56,1.833333333,290.4441783,61.09535423,60.58064659,-0.51470764
10559,5:51:58,FALSE,70,65000,3.055555556,0,autonomousBike38,START: in_use_packages,In Use package[20],,,,,,,
10562,5:52:04,FALSE,70,65000,3.055555556,0,autonomousBike2,END: wandering,nil,5:48:04,5:52:04,4,0,39.44092297,39.44092297,0
10562,5:52:04,FALSE,70,65000,3.055555556,0,autonomousBike65,END: wandering,nil,0:00:00,5:52:04,352.0666667,0,48.03374153,48.03374153,0
10563,5:52:06,FALSE,70,65000,3.055555556,0,autonomousBike2,START: picking_up_packages,Picking up package[23],,,,,,,
10563,5:52:06,FALSE,70,65000,3.055555556,0,autonomousBike65,START: picking_up_packages,Picking up package[24],,,,,,,
10572,5:52:24,FALSE,70,65000,3.055555556,0,autonomousBike34,END: picking_up_packages,Picked up package[21],5:51:06,5:52:24,1.3,161.7251583,51.62966662,51.26866684,-0.360999774
10573,5:52:26,FALSE,70,65000,3.055555556,0,autonomousBike34,START: in_use_packages,In Use package[21],,,,,,,
10578,5:52:36,FALSE,70,65000,3.055555556,0,autonomousBike27,END: in_use_packages,Usedpackage[18],5:48:20,5:52:36,4.266666667,548.2732103,78.04427737,76.84798657,-1.196290803
10579,5:52:38,FALSE,70,65000,3.055555556,0,autonomousBike27,START: wandering,nil,,,,,,,
10583,5:52:46,FALSE,70,65000,3.055555556,0,autonomousBike41,END: in_use_packages,Usedpackage[22],5:51:28,5:52:46,1.3,206.9084551,77.37766582,77.01629087,-0.361374954
10584,5:52:48,FALSE,70,65000,3.055555556,0,autonomousBike41,START: wandering,nil,,,,,,,
10602,5:53:24,FALSE,70,65000,3.055555556,0,autonomousBike2,END: picking_up_packages,Picked up package[23],5:52:06,5:53:24,1.3,161.7251583,39.44092297,39.07992319,-0.360999774
10603,5:53:26,FALSE,70,65000,3.055555556,0,autonomousBike2,START: in_use_packages,In Use package[23],,,,,,,
10621,5:54:02,FALSE,70,65000,3.055555556,0,autonomousBike38,END: in_use_packages,Usedpackage[20],5:51:58,5:54:02,2.066666667,337.2758852,60.58064659,60.00506904,-0.57557755
10622,5:54:04,FALSE,70,65000,3.055555556,0,autonomousBike15,END: wandering,nil,0:00:00,5:54:04,354.0666667,0,70.31834347,70.31834347,0
