Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
10094,05:36:28,false,110,50000.0,3.888888888888889,0,autonomousBike101,chargingStation[53],05:35:02,05:36:28,1.4333333333333333,23.253879934908074,100.0,76.74612006509192
11180,06:12:40,false,110,50000.0,3.888888888888889,0,autonomousBike88,chargingStation[35],06:11:12,06:12:40,1.4666666666666666,21.785028888418275,100.0,78.21497111158172
11370,06:19:00,false,110,50000.0,3.888888888888889,0,autonomousBike99,chargingStation[40],06:17:32,06:19:00,1.4666666666666666,22.032696102074688,100.0,77.96730389792532
11751,06:31:42,false,110,50000.0,3.888888888888889,0,autonomousBike82,chargingStation[39],06:30:16,06:31:42,1.4333333333333333,23.96254340066422,100.0,76.03745659933578
12093,06:43:06,false,110,50000.0,3.888888888888889,0,autonomousBike103,chargingStation[56],06:41:42,06:43:06,1.4,24.74401777676906,100.0,75.25598222323093
12847,07:08:14,false,110,50000.0,3.888888888888889,0,autonomousBike21,chargingStation[5],07:06:48,07:08:14,1.4333333333333333,24.130874695628812,100.0,75.86912530437118
13561,07:32:02,false,110,50000.0,3.888888888888889,0,autonomousBike97,chargingStation[65],07:30:32,07:32:02,1.5,20.23641058775582,100.0,79.76358941224419
13796,07:39:52,false,110,50000.0,3.888888888888889,0,autonomousBike20,chargingStation[60],07:38:26,07:39:52,1.4333333333333333,24.19591959748217,100.0,75.80408040251784
14128,07:50:56,false,110,50000.0,3.888888888888889,0,autonomousBike0,chargingStation[49],07:49:26,07:50:56,1.5,19.023215964238418,100.0,80.97678403576158
14158,07:51:56,false,110,50000.0,3.888888888888889,0,autonomousBike9,chargingStation[31],07:50:22,07:51:56,1.5666666666666667,17.115355753193633,100.0,82.88464424680636
14322,07:57:24,false,110,50000.0,3.888888888888889,0,autonomousBike34,chargingStation[68],07:55:58,07:57:24,1.4333333333333333,23.60666665206853,100.0,76.39333334793147
14398,07:59:56,false,110,50000.0,3.888888888888889,0,autonomousBike87,chargingStation[48],07:58:28,07:59:56,1.4666666666666666,21.624452421227584,100.0,78.37554757877241
14417,08:00:34,false,110,50000.0,3.888888888888889,0,autonomousBike52,chargingStation[71],07:59:06,08:00:34,1.4666666666666666,21.72448680095231,100.0,78.2755131990477
14560,08:05:20,false,110,50000.0,3.888888888888889,0,autonomousBike96,chargingStation[45],08:03:50,08:05:20,1.5,20.559381596209445,100.0,79.44061840379055
14762,08:12:04,false,110,50000.0,3.888888888888889,0,autonomousBike47,chargingStation[39],08:10:40,08:12:04,1.4,24.46251261175893,100.0,75.53748738824108
14992,08:19:44,false,110,50000.0,3.888888888888889,0,autonomousBike16,chargingStation[37],08:18:18,08:19:44,1.4333333333333333,22.79661128363084,100.0,77.20338871636918
15045,08:21:30,false,110,50000.0,3.888888888888889,0,autonomousBike106,chargingStation[66],08:20:02,08:21:30,1.4666666666666666,21.18122240332809,100.0,78.81877759667191
15198,08:26:36,false,110,50000.0,3.888888888888889,0,autonomousBike86,chargingStation[58],08:25:10,08:26:36,1.4333333333333333,22.56754260031954,100.0,77.43245739968046
15289,08:29:38,false,110,50000.0,3.888888888888889,0,autonomousBike44,chargingStation[13],08:28:06,08:29:38,1.5333333333333334,17.803203454320887,100.0,82.19679654567912
15882,08:49:24,false,110,50000.0,3.888888888888889,0,autonomousBike91,chargingStation[0],08:47:56,08:49:24,1.4666666666666666,21.730826819700805,100.0,78.2691731802992
16101,08:56:42,false,110,50000.0,3.888888888888889,0,autonomousBike54,chargingStation[73],08:55:14,08:56:42,1.4666666666666666,20.729585192483665,100.0,79.27041480751635
17273,09:35:46,false,110,50000.0,3.888888888888889,0,autonomousBike76,chargingStation[17],09:34:18,09:35:46,1.4666666666666666,22.21629454552674,100.0,77.78370545447326
17547,09:44:54,false,110,50000.0,3.888888888888889,0,autonomousBike107,chargingStation[41],09:43:26,09:44:54,1.4666666666666666,22.22844989553927,100.0,77.77155010446074
17632,09:47:44,false,110,50000.0,3.888888888888889,0,autonomousBike5,chargingStation[10],09:46:18,09:47:44,1.4333333333333333,22.523094223146916,100.0,77.47690577685309
17767,09:52:14,false,110,50000.0,3.888888888888889,0,autonomousBike49,chargingStation[57],09:50:40,09:52:14,1.5666666666666667,16.25361881470236,100.0,83.74638118529764
17905,09:56:50,false,110,50000.0,3.888888888888889,0,autonomousBike65,chargingStation[57],09:55:24,09:56:50,1.4333333333333333,22.76329561787977,100.0,77.23670438212022
17949,09:58:18,false,110,50000.0,3.888888888888889,0,autonomousBike17,chargingStation[69],09:56:52,09:58:18,1.4333333333333333,22.836792287739605,100.0,77.1632077122604
18078,10:02:36,false,110,50000.0,3.888888888888889,0,autonomousBike46,chargingStation[44],10:01:06,10:02:36,1.5,18.93875535812201,100.0,81.06124464187798
18152,10:05:04,false,110,50000.0,3.888888888888889,0,autonomousBike61,chargingStation[14],10:03:38,10:05:04,1.4333333333333333,24.165611999491706,100.0,75.83438800050828
18292,10:09:44,false,110,50000.0,3.888888888888889,0,autonomousBike7,chargingStation[44],10:08:18,10:09:44,1.4333333333333333,22.53497676291047,100.0,77.46502323708953
18372,10:12:24,false,110,50000.0,3.888888888888889,0,autonomousBike105,chargingStation[0],10:10:58,10:12:24,1.4333333333333333,23.002066762768404,100.0,76.99793323723159
18494,10:16:28,false,110,50000.0,3.888888888888889,0,autonomousBike48,chargingStation[32],10:15:00,10:16:28,1.4666666666666666,20.72582503441567,100.0,79.27417496558434
