Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Distance Traveled
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike0,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike1,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike2,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike3,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike4,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike5,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike6,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike7,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike8,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike9,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike10,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike11,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike12,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike13,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike14,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike15,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike16,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike17,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike18,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike19,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike20,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike21,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike22,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike23,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike24,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike25,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike26,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike27,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike28,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike29,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike30,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike31,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike32,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike33,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike34,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike35,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike36,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike37,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike38,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike39,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike40,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike41,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike42,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike43,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike44,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike45,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike46,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike47,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike48,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike49,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike50,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike51,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike52,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike53,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike54,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike55,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike56,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike57,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike58,0.0
0,00:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike59,0.0
633,00:21:06,false,60,65000.0,2.2222222222222223,0,autonomousBike5,66.01174739410737
655,00:21:50,false,60,65000.0,2.2222222222222223,0,autonomousBike5,3502.8696417339806
1543,00:51:26,false,60,65000.0,2.2222222222222223,0,autonomousBike5,0.0
1544,00:51:28,false,60,65000.0,2.2222222222222223,0,autonomousBike5,372.9542479373044
1666,00:55:32,false,60,65000.0,2.2222222222222223,0,autonomousBike5,0.0
1712,00:57:04,false,60,65000.0,2.2222222222222223,0,autonomousBike5,0.0
1773,00:59:06,false,60,65000.0,2.2222222222222223,0,autonomousBike21,84.66274320246332
1773,00:59:06,false,60,65000.0,2.2222222222222223,0,autonomousBike50,234.84308604590115
1800,01:00:00,false,60,65000.0,2.2222222222222223,0,autonomousBike21,212.9196995570102
1850,01:01:40,false,60,65000.0,2.2222222222222223,0,autonomousBike50,684.2756344285291
1864,01:02:08,false,60,65000.0,2.2222222222222223,0,autonomousBike21,0.0
2060,01:08:40,false,60,65000.0,2.2222222222222223,0,autonomousBike50,0.0
6273,03:29:06,false,60,65000.0,2.2222222222222223,0,autonomousBike33,217.7776091073995
6344,03:31:28,false,60,65000.0,2.2222222222222223,0,autonomousBike33,698.9533296606274
6520,03:37:20,false,60,65000.0,2.2222222222222223,0,autonomousBike33,0.0
8043,04:28:06,false,60,65000.0,2.2222222222222223,0,autonomousBike2,85.79035409699078
8067,04:28:54,false,60,65000.0,2.2222222222222223,0,autonomousBike2,718.6356004273078
8305,04:36:50,false,60,65000.0,2.2222222222222223,0,autonomousBike2,0.0
8583,04:46:06,false,60,65000.0,2.2222222222222223,0,autonomousBike14,97.27710541620776
8606,04:46:52,false,60,65000.0,2.2222222222222223,0,autonomousBike14,874.9561721511403
8824,04:54:08,false,60,65000.0,2.2222222222222223,0,autonomousBike14,0.0
8913,04:57:06,false,60,65000.0,2.2222222222222223,0,autonomousBike40,68.05580313784432
8930,04:57:40,false,60,65000.0,2.2222222222222223,0,autonomousBike40,2527.516654792938
9063,05:02:06,false,60,65000.0,2.2222222222222223,0,autonomousBike33,71.96098730896517
9086,05:02:52,false,60,65000.0,2.2222222222222223,0,autonomousBike33,2879.2763472036227
9243,05:08:06,false,60,65000.0,2.2222222222222223,0,autonomousBike21,264.1354146284917
9333,05:11:06,false,60,65000.0,2.2222222222222223,0,autonomousBike21,1846.7798436287112
9603,05:20:06,false,60,65000.0,2.2222222222222223,0,autonomousBike57,74.9135805291559
9625,05:20:50,false,60,65000.0,2.2222222222222223,0,autonomousBike40,0.0
9630,05:21:00,false,60,65000.0,2.2222222222222223,0,autonomousBike57,520.8768298353391
9693,05:23:06,false,60,65000.0,2.2222222222222223,0,autonomousBike27,595.8627170886289
9773,05:25:46,false,60,65000.0,2.2222222222222223,0,autonomousBike57,0.0
9830,05:27:40,false,60,65000.0,2.2222222222222223,0,autonomousBike21,0.0
9831,05:27:42,false,60,65000.0,2.2222222222222223,0,autonomousBike21,290.2090003492541
9838,05:27:56,false,60,65000.0,2.2222222222222223,0,autonomousBike33,0.0
9843,05:28:06,false,60,65000.0,2.2222222222222223,0,autonomousBike53,274.6214834723154
9858,05:28:36,false,60,65000.0,2.2222222222222223,0,autonomousBike27,341.0394578374197
9900,05:30:00,false,60,65000.0,2.2222222222222223,0,autonomousBike21,0.0
9903,05:30:06,false,60,65000.0,2.2222222222222223,0,autonomousBike10,750.0502273644333
9936,05:31:12,false,60,65000.0,2.2222222222222223,0,autonomousBike53,575.0954669153597
9946,05:31:32,false,60,65000.0,2.2222222222222223,0,autonomousBike21,0.0
