Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
15307,08:30:14,true,200,50000.0,2.2222222222222223,25,car9,gasstation[5],08:04:28,08:30:14,25.766666666666666,14.176375753591158,100.0,85.82362424640884
16098,08:56:36,true,200,50000.0,2.2222222222222223,25,car18,gasstation[5],08:30:58,08:56:36,25.633333333333333,14.57284076627207,100.0,85.42715923372793
16185,08:59:30,true,200,50000.0,2.2222222222222223,25,car22,gasstation[0],08:33:50,08:59:30,25.666666666666668,14.445786393448417,100.0,85.55421360655158
17826,09:54:12,true,200,50000.0,2.2222222222222223,25,car7,gasstation[6],09:28:14,09:54:12,25.966666666666665,13.469862277102115,100.0,86.53013772289788
17982,09:59:24,true,200,50000.0,2.2222222222222223,25,car20,gasstation[6],09:33:38,09:59:24,25.766666666666666,14.176595464406153,100.0,85.82340453559385
18125,10:04:10,true,200,50000.0,2.2222222222222223,25,car1,gasstation[6],09:38:30,10:04:10,25.666666666666668,14.521527362766173,100.0,85.47847263723382
18673,10:22:26,true,200,50000.0,2.2222222222222223,25,car0,gasstation[5],09:56:36,10:22:26,25.833333333333332,13.983197694973992,100.0,86.016802305026
19311,10:43:42,true,200,50000.0,2.2222222222222223,25,car2,gasstation[5],10:18:06,10:43:42,25.6,14.713528108576751,100.0,85.28647189142325
23218,12:53:56,true,200,50000.0,2.2222222222222223,25,car5,gasstation[6],12:28:12,12:53:56,25.733333333333334,14.277770007389053,100.0,85.72222999261095
23289,12:56:18,true,200,50000.0,2.2222222222222223,25,car4,gasstation[6],12:30:34,12:56:18,25.733333333333334,14.227200285967854,100.0,85.77279971403216
23625,13:07:30,true,200,50000.0,2.2222222222222223,25,car21,gasstation[5],12:41:52,13:07:30,25.633333333333333,14.564848860759533,100.0,85.43515113924047
24191,13:26:22,true,200,50000.0,2.2222222222222223,25,car15,gasstation[6],13:00:18,13:26:22,26.066666666666666,13.213072261093423,100.0,86.78692773890658
25465,14:08:50,true,200,50000.0,2.2222222222222223,25,car12,gasstation[5],13:43:00,14:08:50,25.833333333333332,13.904204212193724,100.0,86.09579578780627
25870,14:22:20,true,200,50000.0,2.2222222222222223,25,car16,gasstation[5],13:56:40,14:22:20,25.666666666666668,14.52849885620553,100.0,85.47150114379447
25888,14:22:56,true,200,50000.0,2.2222222222222223,25,car8,gasstation[5],13:57:08,14:22:56,25.8,14.018020347110117,100.0,85.98197965288989
27149,15:04:58,true,200,50000.0,2.2222222222222223,25,car24,gasstation[6],14:38:46,15:04:58,26.2,12.740413458708169,100.0,87.25958654129184
27603,15:20:06,true,200,50000.0,2.2222222222222223,25,car23,gasstation[2],14:54:32,15:20:06,25.566666666666666,14.788571877605666,100.0,85.21142812239434
