Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
14400,08:00:00,true,200,50000.0,2.2222222222222223,45,car11,gasstation[5],07:33:56,08:00:00,26.066666666666666,13.18931986214883,100.0,86.81068013785118
14609,08:06:58,true,200,50000.0,2.2222222222222223,45,car15,gasstation[6],07:41:08,08:06:58,25.833333333333332,13.94113771197378,100.0,86.05886228802622
18103,10:03:26,true,200,50000.0,2.2222222222222223,45,car5,gasstation[2],09:37:48,10:03:26,25.633333333333333,14.566387688671279,100.0,85.43361231132873
20352,11:18:24,true,200,50000.0,2.2222222222222223,45,car38,gasstation[6],10:52:40,11:18:24,25.733333333333334,14.229830999266133,100.0,85.77016900073386
21923,12:10:46,true,200,50000.0,2.2222222222222223,45,car2,gasstation[6],11:45:08,12:10:46,25.633333333333333,14.597617286842867,100.0,85.40238271315714
24956,13:51:52,true,200,50000.0,2.2222222222222223,45,car32,gasstation[2],13:26:10,13:51:52,25.7,14.390535668792607,100.0,85.60946433120739
25006,13:53:32,true,200,50000.0,2.2222222222222223,45,car19,gasstation[6],13:27:52,13:53:32,25.666666666666668,14.542234509527855,100.0,85.45776549047216
25069,13:55:38,true,200,50000.0,2.2222222222222223,45,car37,gasstation[5],13:29:44,13:55:38,25.9,13.698721474225927,100.0,86.30127852577407
25393,14:06:26,true,200,50000.0,2.2222222222222223,45,car16,gasstation[0],13:40:42,14:06:26,25.733333333333334,14.259296632267693,100.0,85.7407033677323
26390,14:39:40,true,200,50000.0,2.2222222222222223,45,car44,gasstation[6],14:14:00,14:39:40,25.666666666666668,14.511302380644203,100.0,85.4886976193558
26449,14:41:38,true,200,50000.0,2.2222222222222223,45,car31,gasstation[3],14:15:56,14:41:38,25.7,14.38271583106581,100.0,85.61728416893419
27527,15:17:34,true,200,50000.0,2.2222222222222223,45,car36,gasstation[6],14:51:46,15:17:34,25.8,14.053791625480835,100.0,85.94620837451916
27552,15:18:24,true,200,50000.0,2.2222222222222223,45,car40,gasstation[6],14:52:48,15:18:24,25.6,14.744527317104097,100.0,85.2554726828959
27998,15:33:16,true,200,50000.0,2.2222222222222223,45,car6,gasstation[2],15:07:36,15:33:16,25.666666666666668,14.488547917401512,100.0,85.51145208259848
28157,15:38:34,true,200,50000.0,2.2222222222222223,45,car35,gasstation[5],15:12:38,15:38:34,25.933333333333334,13.654212726483081,100.0,86.34578727351692
28428,15:47:36,true,200,50000.0,2.2222222222222223,45,car26,gasstation[5],15:21:58,15:47:36,25.633333333333333,14.583865934744683,100.0,85.4161340652553
28916,16:03:52,true,200,50000.0,2.2222222222222223,45,car34,gasstation[6],15:38:12,16:03:52,25.666666666666668,14.499300260215728,100.0,85.50069973978428
29590,16:26:20,true,200,50000.0,2.2222222222222223,45,car1,gasstation[5],16:00:24,16:26:20,25.933333333333334,13.605855363156422,100.0,86.39414463684358
29747,16:31:34,true,200,50000.0,2.2222222222222223,45,car0,gasstation[5],16:05:54,16:31:34,25.666666666666668,14.524838043462337,100.0,85.47516195653766
29812,16:33:44,true,200,50000.0,2.2222222222222223,45,car33,gasstation[5],16:07:56,16:33:44,25.8,14.085834969833869,100.0,85.91416503016613
29968,16:38:56,true,200,50000.0,2.2222222222222223,45,car10,gasstation[6],16:13:00,16:38:56,25.933333333333334,13.611754480138123,100.0,86.38824551986188
30265,16:48:50,true,200,50000.0,2.2222222222222223,45,car8,gasstation[2],16:22:56,16:48:50,25.9,13.683112656661173,100.0,86.31688734333882
30392,16:53:04,true,200,50000.0,2.2222222222222223,45,car23,gasstation[6],16:27:20,16:53:04,25.733333333333334,14.224081793096174,100.0,85.77591820690382
30822,17:07:24,true,200,50000.0,2.2222222222222223,45,car42,gasstation[5],16:41:30,17:07:24,25.9,13.70227752622325,100.0,86.29772247377674
30922,17:10:44,true,200,50000.0,2.2222222222222223,45,car18,gasstation[5],16:45:06,17:10:44,25.633333333333333,14.558096080638169,100.0,85.44190391936183
30923,17:10:46,true,200,50000.0,2.2222222222222223,45,car41,gasstation[5],16:44:56,17:10:46,25.833333333333332,13.934305164793315,100.0,86.06569483520668
30949,17:11:38,true,200,50000.0,2.2222222222222223,45,car4,gasstation[2],16:46:04,17:11:38,25.566666666666666,14.849978056521651,100.0,85.15002194347835
30996,17:13:12,true,200,50000.0,2.2222222222222223,45,car14,gasstation[6],16:47:36,17:13:12,25.6,14.683275737662669,100.0,85.31672426233735
31931,17:44:22,true,200,50000.0,2.2222222222222223,45,car9,gasstation[5],17:18:44,17:44:22,25.633333333333333,14.619589257578877,100.0,85.3804107424211
32219,17:53:58,true,200,50000.0,2.2222222222222223,45,car25,gasstation[5],17:28:20,17:53:58,25.633333333333333,14.631223548369368,100.0,85.36877645163062
32230,17:54:20,true,200,50000.0,2.2222222222222223,45,car7,gasstation[6],17:28:32,17:54:20,25.8,14.044782726432691,100.0,85.95521727356731
33367,18:32:14,true,200,50000.0,2.2222222222222223,45,car22,gasstation[6],18:06:30,18:32:14,25.733333333333334,14.26585440935926,100.0,85.73414559064074
36484,20:16:08,true,200,50000.0,2.2222222222222223,45,car39,gasstation[0],19:50:12,20:16:08,25.933333333333334,13.664548279424672,100.0,86.33545172057534
37209,20:40:18,true,200,50000.0,2.2222222222222223,45,car20,gasstation[5],20:14:34,20:40:18,25.733333333333334,14.272732614353572,100.0,85.72726738564643
37216,20:40:32,true,200,50000.0,2.2222222222222223,45,car27,gasstation[6],20:14:52,20:40:32,25.666666666666668,14.487505853513156,100.0,85.51249414648684
38956,21:38:32,true,200,50000.0,2.2222222222222223,45,car28,gasstation[6],21:12:46,21:38:32,25.766666666666666,14.204318467983814,100.0,85.79568153201619
40191,22:19:42,true,200,50000.0,2.2222222222222223,45,car21,gasstation[5],21:53:52,22:19:42,25.833333333333332,13.967250961525002,100.0,86.032749038475
