Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Distance Traveled
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car0,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car1,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car2,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car3,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car4,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car5,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car6,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car7,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car8,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car9,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car10,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car11,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car12,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car13,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car14,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car15,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car16,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car17,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car18,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car19,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car20,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car21,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car22,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car23,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car24,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car25,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car26,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car27,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car28,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car29,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car30,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car31,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car32,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car33,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car34,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car35,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car36,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car37,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car38,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car39,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car40,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car41,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car42,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car43,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car44,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car45,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car46,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car47,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car48,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car49,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car50,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car51,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car52,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car53,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car54,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car55,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,65,car56,0.0
