Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
13881,07:42:42,true,200,50000.0,2.2222222222222223,30,car26,gasstation[2],07:16:42,07:42:42,26.0,13.353774087574788,100.0,86.6462259124252
17740,09:51:20,true,200,50000.0,2.2222222222222223,30,car9,gasstation[0],09:25:16,09:51:20,26.066666666666666,13.11266981793312,100.0,86.88733018206688
17984,09:59:28,true,200,50000.0,2.2222222222222223,30,car1,gasstation[6],09:33:46,09:59:28,25.7,14.4233579419245,100.0,85.57664205807549
18496,10:16:32,true,200,50000.0,2.2222222222222223,30,car12,gasstation[5],09:50:34,10:16:32,25.966666666666665,13.475958507604032,100.0,86.52404149239597
19086,10:36:12,true,200,50000.0,2.2222222222222223,30,car5,gasstation[2],10:10:16,10:36:12,25.933333333333334,13.572270786125612,100.0,86.42772921387439
19745,10:58:10,true,200,50000.0,2.2222222222222223,30,car17,gasstation[5],10:32:14,10:58:10,25.933333333333334,13.608584930022818,100.0,86.39141506997717
20655,11:28:30,true,200,50000.0,2.2222222222222223,30,car25,gasstation[0],11:02:44,11:28:30,25.766666666666666,14.205687773862296,100.0,85.7943122261377
20863,11:35:26,true,200,50000.0,2.2222222222222223,30,car18,gasstation[5],11:09:44,11:35:26,25.7,14.382537624667039,100.0,85.61746237533296
21129,11:44:18,true,200,50000.0,2.2222222222222223,30,car21,gasstation[5],11:18:14,11:44:18,26.066666666666666,13.151679957708057,100.0,86.84832004229195
22136,12:17:52,true,200,50000.0,2.2222222222222223,30,car0,gasstation[6],11:52:00,12:17:52,25.866666666666667,13.819248004633497,100.0,86.1807519953665
23112,12:50:24,true,200,50000.0,2.2222222222222223,30,car19,gasstation[6],12:24:40,12:50:24,25.733333333333334,14.249099826637062,100.0,85.75090017336294
23147,12:51:34,true,200,50000.0,2.2222222222222223,30,car28,gasstation[6],12:25:38,12:51:34,25.933333333333334,13.624148100993786,100.0,86.37585189900622
