Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
13523,07:30:46,true,200,50000.0,2.2222222222222223,55,car14,gasstation[2],07:05:06,07:30:46,25.666666666666668,14.453258735458801,100.0,85.5467412645412
13893,07:43:06,true,200,50000.0,2.2222222222222223,55,car10,gasstation[2],07:17:06,07:43:06,26.0,13.42274978591873,100.0,86.57725021408126
15362,08:32:04,true,200,50000.0,2.2222222222222223,55,car45,gasstation[5],08:06:24,08:32:04,25.666666666666668,14.555216030558007,100.0,85.444783969442
15495,08:36:30,true,200,50000.0,2.2222222222222223,55,car38,gasstation[5],08:10:48,08:36:30,25.7,14.384367297351556,100.0,85.61563270264844
15637,08:41:14,true,200,50000.0,2.2222222222222223,55,car48,gasstation[6],08:15:24,08:41:14,25.833333333333332,13.985382039906833,100.0,86.01461796009316
18309,10:10:18,true,200,50000.0,2.2222222222222223,55,car41,gasstation[6],09:44:36,10:10:18,25.7,14.395452461681021,100.0,85.60454753831898
19387,10:46:14,true,200,50000.0,2.2222222222222223,55,car34,gasstation[3],10:20:30,10:46:14,25.733333333333334,14.246860187171972,100.0,85.75313981282801
20712,11:30:24,true,200,50000.0,2.2222222222222223,55,car37,gasstation[5],11:04:30,11:30:24,25.9,13.77093068616582,100.0,86.22906931383417
21613,12:00:26,true,200,50000.0,2.2222222222222223,55,car51,gasstation[6],11:34:32,12:00:26,25.9,13.72125681318305,100.0,86.27874318681695
21692,12:03:04,true,200,50000.0,2.2222222222222223,55,car2,gasstation[3],11:37:20,12:03:04,25.733333333333334,14.302957957764553,100.0,85.69704204223545
22608,12:33:36,true,200,50000.0,2.2222222222222223,55,car5,gasstation[6],12:07:52,12:33:36,25.733333333333334,14.256727318026002,100.0,85.74327268197399
24728,13:44:16,true,200,50000.0,2.2222222222222223,55,car32,gasstation[6],13:18:22,13:44:16,25.9,13.727266523381479,100.0,86.27273347661853
25048,13:54:56,true,200,50000.0,2.2222222222222223,55,car43,gasstation[5],13:28:54,13:54:56,26.033333333333335,13.225903358718133,100.0,86.77409664128186
25846,14:21:32,true,200,50000.0,2.2222222222222223,55,car13,gasstation[6],13:55:46,14:21:32,25.766666666666666,14.172991402316104,100.0,85.8270085976839
25910,14:23:40,true,200,50000.0,2.2222222222222223,55,car22,gasstation[6],13:57:56,14:23:40,25.733333333333334,14.255351740616895,100.0,85.7446482593831
27105,15:03:30,true,200,50000.0,2.2222222222222223,55,car6,gasstation[5],14:37:50,15:03:30,25.666666666666668,14.49923242574124,100.0,85.50076757425875
27311,15:10:22,true,200,50000.0,2.2222222222222223,55,car8,gasstation[6],14:44:34,15:10:22,25.8,14.007890473248722,100.0,85.99210952675128
27796,15:26:32,true,200,50000.0,2.2222222222222223,55,car35,gasstation[5],15:00:54,15:26:32,25.633333333333333,14.601488287165418,100.0,85.39851171283459
27901,15:30:02,true,200,50000.0,2.2222222222222223,55,car33,gasstation[5],15:04:10,15:30:02,25.866666666666667,13.867569957554684,100.0,86.13243004244532
28411,15:47:02,true,200,50000.0,2.2222222222222223,55,car28,gasstation[6],15:21:22,15:47:02,25.666666666666668,14.467352007834968,100.0,85.53264799216504
29733,16:31:06,true,200,50000.0,2.2222222222222223,55,car16,gasstation[5],16:05:28,16:31:06,25.633333333333333,14.588525290400506,100.0,85.41147470959949
31338,17:24:36,true,200,50000.0,2.2222222222222223,55,car21,gasstation[6],16:58:56,17:24:36,25.666666666666668,14.452950924480271,100.0,85.54704907551972
32331,17:57:42,true,200,50000.0,2.2222222222222223,55,car1,gasstation[5],17:32:04,17:57:42,25.633333333333333,14.648966708280629,100.0,85.35103329171938
33232,18:27:44,true,200,50000.0,2.2222222222222223,55,car30,gasstation[5],18:02:04,18:27:44,25.666666666666668,14.453043184036101,100.0,85.54695681596391
34022,18:54:04,true,200,50000.0,2.2222222222222223,55,car54,gasstation[6],18:28:14,18:54:04,25.833333333333332,13.981819356594402,100.0,86.0181806434056
34227,19:00:54,true,200,50000.0,2.2222222222222223,55,car24,gasstation[1],18:35:18,19:00:54,25.6,14.744295047739401,100.0,85.25570495226059
35388,19:39:36,true,200,50000.0,2.2222222222222223,55,car40,gasstation[0],19:13:50,19:39:36,25.766666666666666,14.191996398973593,100.0,85.8080036010264
35835,19:54:30,true,200,50000.0,2.2222222222222223,55,car29,gasstation[6],19:28:40,19:54:30,25.833333333333332,13.92759467736119,100.0,86.0724053226388
36290,20:09:40,true,200,50000.0,2.2222222222222223,55,car42,gasstation[6],19:43:52,20:09:40,25.8,14.036975864396533,100.0,85.96302413560348
41388,22:59:36,true,200,50000.0,2.2222222222222223,55,car19,gasstation[3],22:33:58,22:59:36,25.633333333333333,14.626855453703492,100.0,85.37314454629652
