Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
14951,08:18:22,true,200,50000.0,2.2222222222222223,80,car75,gasstation[6],07:52:46,08:18:22,25.6,14.762707000448284,100.0,85.23729299955171
15303,08:30:06,true,200,50000.0,2.2222222222222223,80,car68,gasstation[5],08:04:22,08:30:06,25.733333333333334,14.265983655882842,100.0,85.73401634411717
20828,11:34:16,true,200,50000.0,2.2222222222222223,80,car12,gasstation[6],11:08:36,11:34:16,25.666666666666668,14.48022817085903,100.0,85.51977182914096
21042,11:41:24,true,200,50000.0,2.2222222222222223,80,car66,gasstation[6],11:15:44,11:41:24,25.666666666666668,14.469337529079043,100.0,85.53066247092094
21622,12:00:44,true,200,50000.0,2.2222222222222223,80,car57,gasstation[5],11:35:00,12:00:44,25.733333333333334,14.324766732953972,100.0,85.67523326704602
22711,12:37:02,true,200,50000.0,2.2222222222222223,80,car55,gasstation[5],12:11:22,12:37:02,25.666666666666668,14.524915824786861,100.0,85.47508417521314
24602,13:40:04,true,200,50000.0,2.2222222222222223,80,car20,gasstation[6],13:14:14,13:40:04,25.833333333333332,13.954918729716614,100.0,86.04508127028338
24637,13:41:14,true,200,50000.0,2.2222222222222223,80,car15,gasstation[3],13:15:30,13:41:14,25.733333333333334,14.324541170431482,100.0,85.67545882956851
25063,13:55:26,true,200,50000.0,2.2222222222222223,80,car28,gasstation[5],13:29:48,13:55:26,25.633333333333333,14.576877819488793,100.0,85.4231221805112
25225,14:00:50,true,200,50000.0,2.2222222222222223,80,car61,gasstation[5],13:35:12,14:00:50,25.633333333333333,14.6027501825136,100.0,85.3972498174864
26155,14:31:50,true,200,50000.0,2.2222222222222223,80,car30,gasstation[0],14:06:06,14:31:50,25.733333333333334,14.272948745389025,100.0,85.72705125461097
26332,14:37:44,true,200,50000.0,2.2222222222222223,80,car73,gasstation[2],14:11:46,14:37:44,25.966666666666665,13.485486862291896,100.0,86.51451313770811
27506,15:16:52,true,200,50000.0,2.2222222222222223,80,car27,gasstation[6],14:51:16,15:16:52,25.6,14.670640914940911,100.0,85.3293590850591
28222,15:40:44,true,200,50000.0,2.2222222222222223,80,car26,gasstation[5],15:15:04,15:40:44,25.666666666666668,14.548870149737558,100.0,85.45112985026243
28518,15:50:36,true,200,50000.0,2.2222222222222223,80,car77,gasstation[6],15:24:56,15:50:36,25.666666666666668,14.476219272509791,100.0,85.5237807274902
28787,15:59:34,true,200,50000.0,2.2222222222222223,80,car65,gasstation[5],15:33:48,15:59:34,25.766666666666666,14.137441737203964,100.0,85.86255826279603
29179,16:12:38,true,200,50000.0,2.2222222222222223,80,car70,gasstation[6],15:46:54,16:12:38,25.733333333333334,14.282946140623546,100.0,85.71705385937646
29971,16:39:02,true,200,50000.0,2.2222222222222223,80,car49,gasstation[5],16:13:00,16:39:02,26.033333333333335,13.311439704036342,100.0,86.68856029596367
30168,16:45:36,true,200,50000.0,2.2222222222222223,80,car13,gasstation[0],16:19:58,16:45:36,25.633333333333333,14.57166855384937,100.0,85.42833144615062
31427,17:27:34,true,200,50000.0,2.2222222222222223,80,car44,gasstation[5],17:01:48,17:27:34,25.766666666666666,14.192930166623272,100.0,85.80706983337673
31647,17:34:54,true,200,50000.0,2.2222222222222223,80,car60,gasstation[5],17:09:16,17:34:54,25.633333333333333,14.623002782218922,100.0,85.37699721778107
32435,18:01:10,true,200,50000.0,2.2222222222222223,80,car23,gasstation[6],17:35:12,18:01:10,25.966666666666665,13.528329618552615,100.0,86.47167038144737
33671,18:42:22,true,200,50000.0,2.2222222222222223,80,car2,gasstation[3],18:16:44,18:42:22,25.633333333333333,14.58246979003284,100.0,85.41753020996715
34342,19:04:44,true,200,50000.0,2.2222222222222223,80,car51,gasstation[1],18:39:06,19:04:44,25.633333333333333,14.639692239461239,100.0,85.36030776053877
37724,20:57:28,true,200,50000.0,2.2222222222222223,80,car11,gasstation[5],20:31:50,20:57:28,25.633333333333333,14.567812250116988,100.0,85.43218774988301
