Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
14658,08:08:36,true,200,50000.0,2.2222222222222223,20,car13,gasstation[4],07:42:56,08:08:36,25.666666666666668,14.493894518760367,100.0,85.50610548123963
14685,08:09:30,true,200,50000.0,2.2222222222222223,20,car0,gasstation[6],07:43:44,08:09:30,25.766666666666666,14.219037211418883,100.0,85.7809627885811
14693,08:09:46,true,200,50000.0,2.2222222222222223,20,car2,gasstation[3],07:44:08,08:09:46,25.633333333333333,14.63380057085131,100.0,85.36619942914868
15767,08:45:34,true,200,50000.0,2.2222222222222223,20,car14,gasstation[5],08:19:54,08:45:34,25.666666666666668,14.505437815091007,100.0,85.494562184909
15882,08:49:24,true,200,50000.0,2.2222222222222223,20,car16,gasstation[6],08:23:40,08:49:24,25.733333333333334,14.257426941290374,100.0,85.74257305870962
16567,09:12:14,true,200,50000.0,2.2222222222222223,20,car3,gasstation[5],08:46:32,09:12:14,25.7,14.363049661943384,100.0,85.63695033805662
18615,10:20:30,true,200,50000.0,2.2222222222222223,20,car4,gasstation[6],09:54:30,10:20:30,26.0,13.392768382096754,100.0,86.60723161790325
19289,10:42:58,true,200,50000.0,2.2222222222222223,20,car5,gasstation[5],10:17:20,10:42:58,25.633333333333333,14.58509733307951,100.0,85.4149026669205
19986,11:06:12,true,200,50000.0,2.2222222222222223,20,car6,gasstation[5],10:40:28,11:06:12,25.733333333333334,14.247932098615351,100.0,85.75206790138465
21167,11:45:34,true,200,50000.0,2.2222222222222223,20,car18,gasstation[0],11:19:08,11:45:34,26.433333333333334,11.94762518370843,100.0,88.05237481629156
22049,12:14:58,true,200,50000.0,2.2222222222222223,20,car17,gasstation[5],11:49:08,12:14:58,25.833333333333332,13.907094657950003,100.0,86.09290534205
23674,13:09:08,true,200,50000.0,2.2222222222222223,20,car8,gasstation[6],12:43:26,13:09:08,25.7,14.352804184331092,100.0,85.64719581566891
24939,13:51:18,true,200,50000.0,2.2222222222222223,20,car10,gasstation[5],13:25:14,13:51:18,26.066666666666666,13.202028151158029,100.0,86.79797184884197
26876,14:55:52,true,200,50000.0,2.2222222222222223,20,car7,gasstation[5],14:29:58,14:55:52,25.9,13.754709997763499,100.0,86.2452900022365
29109,16:10:18,true,200,50000.0,2.2222222222222223,20,car1,gasstation[5],15:44:16,16:10:18,26.033333333333335,13.301304251426604,100.0,86.6986957485734
29556,16:25:12,true,200,50000.0,2.2222222222222223,20,car9,gasstation[6],15:59:28,16:25:12,25.733333333333334,14.268983379408326,100.0,85.73101662059167
30142,16:44:44,true,200,50000.0,2.2222222222222223,20,car12,gasstation[6],16:18:46,16:44:44,25.966666666666665,13.472478725031062,100.0,86.52752127496895
30248,16:48:16,true,200,50000.0,2.2222222222222223,20,car11,gasstation[6],16:22:26,16:48:16,25.833333333333332,13.917915269468287,100.0,86.0820847305317
30512,16:57:04,true,200,50000.0,2.2222222222222223,20,car15,gasstation[5],16:31:08,16:57:04,25.933333333333334,13.559459138918129,100.0,86.44054086108187
31492,17:29:44,true,200,50000.0,2.2222222222222223,20,car19,gasstation[6],17:03:50,17:29:44,25.9,13.76209756974352,100.0,86.23790243025647
33347,18:31:34,true,200,50000.0,2.2222222222222223,20,car0,gasstation[5],18:06:02,18:31:34,25.533333333333335,14.899858107735742,100.0,85.10014189226425
33395,18:33:10,true,200,50000.0,2.2222222222222223,20,car2,gasstation[2],18:07:36,18:33:10,25.566666666666666,14.863506950050109,100.0,85.13649304994989
33594,18:39:48,true,200,50000.0,2.2222222222222223,20,car13,gasstation[2],18:13:52,18:39:48,25.933333333333334,13.617879204159383,100.0,86.38212079584062
34734,19:17:48,true,200,50000.0,2.2222222222222223,20,car14,gasstation[2],18:51:54,19:17:48,25.9,13.70495548150549,100.0,86.2950445184945
34773,19:19:06,true,200,50000.0,2.2222222222222223,20,car16,gasstation[5],18:53:16,19:19:06,25.833333333333332,13.9529053425427,100.0,86.04709465745731
35501,19:43:22,true,200,50000.0,2.2222222222222223,20,car3,gasstation[5],19:17:28,19:43:22,25.9,13.72117473383477,100.0,86.27882526616523
37504,20:50:08,true,200,50000.0,2.2222222222222223,20,car4,gasstation[6],20:24:28,20:50:08,25.666666666666668,14.454310476066285,100.0,85.54568952393372
38471,21:22:22,true,200,50000.0,2.2222222222222223,20,car5,gasstation[2],20:56:08,21:22:22,26.233333333333334,12.60359715256233,100.0,87.39640284743768
39044,21:41:28,true,200,50000.0,2.2222222222222223,20,car6,gasstation[0],21:15:26,21:41:28,26.033333333333335,13.25843789007861,100.0,86.74156210992139
39965,22:12:10,true,200,50000.0,2.2222222222222223,20,car18,gasstation[5],21:46:26,22:12:10,25.733333333333334,14.269399152850479,100.0,85.73060084714952
40938,22:44:36,true,200,50000.0,2.2222222222222223,20,car17,gasstation[6],22:18:50,22:44:36,25.766666666666666,14.157345760809289,100.0,85.84265423919071
42470,23:35:40,true,200,50000.0,2.2222222222222223,20,car8,gasstation[6],23:10:02,23:35:40,25.633333333333333,14.636518370508067,100.0,85.36348162949193
