Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
13174,07:19:08,true,200,50000.0,2.2222222222222223,15,car3,gasstation[6],06:53:20,07:19:08,25.8,14.056444030076081,100.0,85.9435559699239
14942,08:18:04,true,200,50000.0,2.2222222222222223,15,car11,gasstation[2],07:52:26,08:18:04,25.633333333333333,14.56045873880295,100.0,85.43954126119705
15825,08:47:30,true,200,50000.0,2.2222222222222223,15,car5,gasstation[5],08:21:44,08:47:30,25.766666666666666,14.20622118597974,100.0,85.79377881402026
18073,10:02:26,true,200,50000.0,2.2222222222222223,15,car13,gasstation[6],09:36:32,10:02:26,25.9,13.722037638499499,100.0,86.2779623615005
18618,10:20:36,true,200,50000.0,2.2222222222222223,15,car4,gasstation[3],09:54:54,10:20:36,25.7,14.375793629729447,100.0,85.62420637027056
19489,10:49:38,true,200,50000.0,2.2222222222222223,15,car6,gasstation[0],10:23:50,10:49:38,25.8,14.102817257651811,100.0,85.89718274234819
20092,11:09:44,true,200,50000.0,2.2222222222222223,15,car10,gasstation[5],10:43:36,11:09:44,26.133333333333333,12.908337643198484,100.0,87.0916623568015
23035,12:47:50,true,200,50000.0,2.2222222222222223,15,car1,gasstation[3],12:22:00,12:47:50,25.833333333333332,13.919396818648666,100.0,86.08060318135134
25089,13:56:18,true,200,50000.0,2.2222222222222223,15,car0,gasstation[6],13:30:40,13:56:18,25.633333333333333,14.616706278096173,100.0,85.38329372190383
25710,14:17:00,true,200,50000.0,2.2222222222222223,15,car14,gasstation[5],13:51:08,14:17:00,25.866666666666667,13.883371135117878,100.0,86.11662886488212
25891,14:23:02,true,200,50000.0,2.2222222222222223,15,car9,gasstation[2],13:57:20,14:23:02,25.7,14.335734649012172,100.0,85.66426535098783
26986,14:59:32,true,200,50000.0,2.2222222222222223,15,car12,gasstation[6],14:33:40,14:59:32,25.866666666666667,13.880953805009819,100.0,86.11904619499018
29208,16:13:36,true,200,50000.0,2.2222222222222223,15,car7,gasstation[0],15:47:18,16:13:36,26.3,12.37713223206978,100.0,87.62286776793022
29780,16:32:40,true,200,50000.0,2.2222222222222223,15,car2,gasstation[5],16:06:32,16:32:40,26.133333333333333,12.973846764865366,100.0,87.02615323513464
30328,16:50:56,true,200,50000.0,2.2222222222222223,15,car8,gasstation[6],16:25:06,16:50:56,25.833333333333332,13.963868145081717,100.0,86.03613185491828
31951,17:45:02,true,200,50000.0,2.2222222222222223,15,car3,gasstation[5],17:19:24,17:45:02,25.633333333333333,14.624252721532976,100.0,85.37574727846703
33717,18:43:54,true,200,50000.0,2.2222222222222223,15,car11,gasstation[6],18:18:14,18:43:54,25.666666666666668,14.476730153382835,100.0,85.52326984661717
34591,19:13:02,true,200,50000.0,2.2222222222222223,15,car5,gasstation[5],18:47:24,19:13:02,25.633333333333333,14.644245409567757,100.0,85.35575459043224
36816,20:27:12,true,200,50000.0,2.2222222222222223,15,car13,gasstation[5],20:01:32,20:27:12,25.666666666666668,14.474602461082661,100.0,85.52539753891733
37482,20:49:24,true,200,50000.0,2.2222222222222223,15,car4,gasstation[6],20:23:38,20:49:24,25.766666666666666,14.114488246124605,100.0,85.88551175387539
38288,21:16:16,true,200,50000.0,2.2222222222222223,15,car6,gasstation[3],20:50:28,21:16:16,25.8,14.109109955436953,100.0,85.89089004456305
39105,21:43:30,true,200,50000.0,2.2222222222222223,15,car10,gasstation[2],21:17:32,21:43:30,25.966666666666665,13.5206940058648,100.0,86.47930599413519
42068,23:22:16,true,200,50000.0,2.2222222222222223,15,car1,gasstation[6],22:56:18,23:22:16,25.966666666666665,13.540015811931704,100.0,86.45998418806829
