Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
31504,17:30:08,false,280,50000.0,2.2222222222222223,0,autonomousBike202,chargingStation[39],14:00:26,17:30:08,209.7,22.339545207626244,100.0,77.66045479237376
31934,17:44:28,false,280,50000.0,2.2222222222222223,0,autonomousBike48,chargingStation[66],14:11:30,17:44:28,212.96666666666667,21.125945709859593,100.0,78.87405429014039
32098,17:49:56,false,280,50000.0,2.2222222222222223,0,autonomousBike16,chargingStation[31],14:16:48,17:49:56,213.13333333333333,21.062502276718583,100.0,78.93749772328141
32382,17:59:24,false,280,50000.0,2.2222222222222223,0,autonomousBike168,chargingStation[14],14:30:18,17:59:24,209.1,22.55586994047457,100.0,77.44413005952543
32714,18:10:28,false,280,50000.0,2.2222222222222223,0,autonomousBike59,chargingStation[5],14:45:36,18:10:28,204.86666666666667,24.127137169076477,100.0,75.87286283092352
33155,18:25:10,false,280,50000.0,2.2222222222222223,0,autonomousBike32,chargingStation[51],14:52:56,18:25:10,212.23333333333332,21.406316629557683,100.0,78.59368337044232
33155,18:25:10,false,280,50000.0,2.2222222222222223,0,autonomousBike221,chargingStation[68],14:59:16,18:25:10,205.9,23.74404883634203,100.0,76.25595116365797
33346,18:31:32,false,280,50000.0,2.2222222222222223,0,autonomousBike230,chargingStation[16],15:03:02,18:31:32,208.5,22.781094980058747,100.0,77.21890501994125
33566,18:38:52,false,280,50000.0,2.2222222222222223,0,autonomousBike62,chargingStation[31],15:09:02,18:38:52,209.83333333333334,22.28788300094516,100.0,77.71211699905484
33605,18:40:10,false,280,50000.0,2.2222222222222223,0,autonomousBike237,chargingStation[68],15:16:06,18:40:10,204.06666666666666,24.430202037939992,100.0,75.56979796206001
33692,18:43:04,false,280,50000.0,2.2222222222222223,0,autonomousBike182,chargingStation[14],15:12:38,18:43:04,210.43333333333334,22.07004707980823,100.0,77.92995292019178
34135,18:57:50,false,280,50000.0,2.2222222222222223,0,autonomousBike60,chargingStation[72],15:31:12,18:57:50,206.63333333333333,23.478361913045866,100.0,76.52163808695414
34158,18:58:36,false,280,50000.0,2.2222222222222223,0,autonomousBike263,chargingStation[13],15:23:16,18:58:36,215.33333333333334,20.253354230776626,100.0,79.74664576922336
34236,19:01:12,false,280,50000.0,2.2222222222222223,0,autonomousBike37,chargingStation[72],15:36:40,19:01:12,204.53333333333333,24.255773766705122,100.0,75.74422623329488
34312,19:03:44,false,280,50000.0,2.2222222222222223,0,autonomousBike213,chargingStation[63],15:30:48,19:03:44,212.93333333333334,21.14661498842901,100.0,78.85338501157099
34379,19:05:58,false,280,50000.0,2.2222222222222223,0,autonomousBike151,chargingStation[67],15:27:38,19:05:58,218.33333333333334,19.142308696157414,100.0,80.85769130384259
34403,19:06:46,false,280,50000.0,2.2222222222222223,0,autonomousBike34,chargingStation[1],15:38:54,19:06:46,207.86666666666667,23.018092772668542,100.0,76.98190722733145
34543,19:11:26,false,280,50000.0,2.2222222222222223,0,autonomousBike195,chargingStation[51],15:42:28,19:11:26,208.96666666666667,22.6080882205664,100.0,77.39191177943361
