Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
34415,19:07:10,false,220,65000.0,3.0555555555555554,0,autonomousBike104,chargingStation[21],15:41:58,19:07:10,205.2,24.004666018832335,100.0,75.99533398116766
34518,19:10:36,false,220,65000.0,3.0555555555555554,0,autonomousBike90,chargingStation[44],15:39:20,19:10:36,211.26666666666668,21.760599631754953,100.0,78.23940036824504
34582,19:12:44,false,220,65000.0,3.0555555555555554,0,autonomousBike45,chargingStation[39],15:46:32,19:12:44,206.2,23.637717152808317,100.0,76.3622828471917
34601,19:13:22,false,220,65000.0,3.0555555555555554,0,autonomousBike71,chargingStation[72],15:46:30,19:13:22,206.86666666666667,23.393185004136544,100.0,76.60681499586346
34611,19:13:42,false,220,65000.0,3.0555555555555554,0,autonomousBike205,chargingStation[21],15:44:30,19:13:42,209.2,22.527864417858858,100.0,77.47213558214115
34944,19:24:48,false,220,65000.0,3.0555555555555554,0,autonomousBike208,chargingStation[35],16:00:46,19:24:48,204.03333333333333,24.43713864454271,100.0,75.56286135545729
35296,19:36:32,false,220,65000.0,3.0555555555555554,0,autonomousBike39,chargingStation[33],16:10:44,19:36:32,205.8,23.782303066740635,100.0,76.21769693325936
35464,19:42:08,false,220,65000.0,3.0555555555555554,0,autonomousBike144,chargingStation[17],16:15:16,19:42:08,206.86666666666667,23.39126225520011,100.0,76.60873774479988
35783,19:52:46,false,220,65000.0,3.0555555555555554,0,autonomousBike123,chargingStation[15],16:26:38,19:52:46,206.13333333333333,23.664435092657016,100.0,76.33556490734298
35858,19:55:16,false,220,65000.0,3.0555555555555554,0,autonomousBike53,chargingStation[57],16:31:34,19:55:16,203.7,24.5629969254439,100.0,75.4370030745561
36239,20:07:58,false,220,65000.0,3.0555555555555554,0,autonomousBike132,chargingStation[50],16:43:40,20:07:58,204.3,24.344587201752212,100.0,75.6554127982478
36571,20:19:02,false,220,65000.0,3.0555555555555554,0,autonomousBike117,chargingStation[52],16:52:52,20:19:02,206.16666666666666,23.649600462826108,100.0,76.35039953717389
36579,20:19:18,false,220,65000.0,3.0555555555555554,0,autonomousBike8,chargingStation[39],16:53:00,20:19:18,206.3,23.600609536860294,100.0,76.39939046313971
36732,20:24:24,false,220,65000.0,3.0555555555555554,0,autonomousBike29,chargingStation[33],16:56:52,20:24:24,207.53333333333333,23.136916617385126,100.0,76.86308338261487
36883,20:29:26,false,220,65000.0,3.0555555555555554,0,autonomousBike164,chargingStation[40],16:57:16,20:29:26,212.16666666666666,21.42228883444722,100.0,78.57771116555278
36919,20:30:38,false,220,65000.0,3.0555555555555554,0,autonomousBike194,chargingStation[60],17:03:02,20:30:38,207.6,23.121098969748772,100.0,76.87890103025123
37014,20:33:48,false,220,65000.0,3.0555555555555554,0,autonomousBike176,chargingStation[30],17:06:40,20:33:48,207.13333333333333,23.290341250555496,100.0,76.70965874944451
37110,20:37:00,false,220,65000.0,3.0555555555555554,0,autonomousBike131,chargingStation[29],17:07:08,20:37:00,209.86666666666667,22.282240150604153,100.0,77.71775984939585
37187,20:39:34,false,220,65000.0,3.0555555555555554,0,autonomousBike155,chargingStation[35],17:10:20,20:39:34,209.23333333333332,22.51851810092868,100.0,77.48148189907133
37203,20:40:06,false,220,65000.0,3.0555555555555554,0,autonomousBike80,chargingStation[38],17:14:14,20:40:06,205.86666666666667,23.757267627108032,100.0,76.24273237289198
37287,20:42:54,false,220,65000.0,3.0555555555555554,0,autonomousBike40,chargingStation[57],17:10:26,20:42:54,212.46666666666667,21.310970306671663,100.0,78.68902969332834
37430,20:47:40,false,220,65000.0,3.0555555555555554,0,autonomousBike188,chargingStation[72],17:20:58,20:47:40,206.7,23.445488668480767,100.0,76.55451133151924
37832,21:01:04,false,220,65000.0,3.0555555555555554,0,autonomousBike175,chargingStation[30],17:35:08,21:01:04,205.93333333333334,23.739484692951567,100.0,76.26051530704842
37866,21:02:12,false,220,65000.0,3.0555555555555554,0,autonomousBike209,chargingStation[56],17:38:12,21:02:12,204.0,24.453087799786115,100.0,75.54691220021388
37964,21:05:28,false,220,65000.0,3.0555555555555554,0,autonomousBike96,chargingStation[69],17:37:54,21:05:28,207.56666666666666,23.12490043242119,100.0,76.87509956757881
