Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
32047,17:48:14,false,250,65000.0,3.888888888888889,0,autonomousBike75,chargingStation[39],14:21:24,17:48:14,206.83333333333334,23.398868802970828,100.0,76.60113119702918
33792,18:46:24,false,250,65000.0,3.888888888888889,0,autonomousBike91,chargingStation[5],15:22:16,18:46:24,204.13333333333333,24.39668893517042,100.0,75.60331106482958
34296,19:03:12,false,250,65000.0,3.888888888888889,0,autonomousBike143,chargingStation[5],15:33:20,19:03:12,209.86666666666667,22.278967827128728,100.0,77.72103217287126
34418,19:07:16,false,250,65000.0,3.888888888888889,0,autonomousBike72,chargingStation[21],15:39:18,19:07:16,207.96666666666667,22.98403506522679,100.0,77.01596493477321
34776,19:19:12,false,250,65000.0,3.888888888888889,0,autonomousBike134,chargingStation[34],15:55:34,19:19:12,203.63333333333333,24.584422491390676,100.0,75.41557750860932
34845,19:21:30,false,250,65000.0,3.888888888888889,0,autonomousBike180,chargingStation[3],15:56:44,19:21:30,204.76666666666668,24.161943231301223,100.0,75.83805676869878
34849,19:21:38,false,250,65000.0,3.888888888888889,0,autonomousBike59,chargingStation[29],15:56:14,19:21:38,205.4,23.929180242345215,100.0,76.07081975765479
34908,19:23:36,false,250,65000.0,3.888888888888889,0,autonomousBike45,chargingStation[67],15:57:28,19:23:36,206.13333333333333,23.656143173398128,100.0,76.34385682660188
35197,19:33:14,false,250,65000.0,3.888888888888889,0,autonomousBike70,chargingStation[35],15:58:56,19:33:14,214.3,20.63121219354543,100.0,79.36878780645456
36022,20:00:44,false,250,65000.0,3.888888888888889,0,autonomousBike233,chargingStation[74],16:29:04,20:00:44,211.66666666666666,21.616608685947515,100.0,78.38339131405247
36126,20:04:12,false,250,65000.0,3.888888888888889,0,autonomousBike73,chargingStation[2],16:34:04,20:04:12,210.13333333333333,22.183967087957733,100.0,77.81603291204227
36189,20:06:18,false,250,65000.0,3.888888888888889,0,autonomousBike229,chargingStation[64],16:42:32,20:06:18,203.76666666666668,24.538805684534744,100.0,75.46119431546525
36194,20:06:28,false,250,65000.0,3.888888888888889,0,autonomousBike14,chargingStation[48],16:27:16,20:06:28,219.2,18.82499731586643,100.0,81.17500268413357
