LUDesc,Category,lon_POI,lat_POI
TWO-FAM-RES,Residential,-71.15743355018931,42.392355596637906
TWO-FAM-RES,Residential,-71.12178019975997,42.392210874314934
SNGL-FAM-RES,Residential,-71.12011214370301,42.39213107031571
TWO-FAM-RES,Residential,-71.12733792140915,42.39226524198132
SNGL-FAM-RES,Residential,-71.12522223728354,42.3922246456711
THREE-FM-RES,Residential,-71.1321997434138,42.39226055178283
SNGL-FAM-RES,Residential,-71.12083475762022,42.39219287768573
SNGL-FAM-RES,Residential,-71.13256163645188,42.39225254522207
SNGL-FAM-RES,Residential,-71.12939868346602,42.39225652491333
4-8-UNIT-APT,Residential,-71.12621922775637,42.39217813391698
BOARDING-HSE,Assisted Living/Boarding House,-71.12303162512885,42.392131267546574
SNGL-FAM-RES,Residential,-71.1330725925855,42.39226194613434
SNGL-FAM-RES,Residential,-71.1207622924216,42.39205018831892
SNGL-FAM-RES,Residential,-71.13050297161212,42.392184209786656
SNGL-FAM-RES,Residential,-71.15607476289469,42.39223791209295
TWO-FAM-RES,Residential,-71.11997973816538,42.392078263971335
SNGL-FAM-RES,Residential,-71.15701533264664,42.39224180483882
SNGL-FAM-RES,Residential,-71.12100340813589,42.392077655315
SNGL-FAM-RES,Residential,-71.13305448877878,42.39219082008462
TWO-FAM-RES,Residential,-71.15739485549702,42.39223444300578
SNGL-FAM-RES,Residential,-71.12578849916994,42.39212209865081
TWO-FAM-RES,Residential,-71.12671849755463,42.392157860692734
TWO-FAM-RES,Residential,-71.12597725185915,42.391679218043365
SNGL-FAM-RES,Residential,-71.11954614557257,42.39164461016342
SNGL-FAM-RES,Residential,-71.15726302828135,42.39180436770772
TWO-FAM-RES,Residential,-71.12160273383965,42.39163051191997
SNGL-FAM-RES,Residential,-71.13217004563664,42.39171655887459
TWO-FAM-RES,Residential,-71.12681703020574,42.391679981766565
SNGL-FAM-RES,Residential,-71.12201642164518,42.39161927782208
TWO-FAM-RES,Residential,-71.13303238307255,42.391687277813375
TWO-FAM-RES,Residential,-71.15636712664896,42.39170497787392
THREE-FM-RES,Residential,-71.13079277290315,42.39162391692576
THREE-FM-RES,Residential,-71.13128856039175,42.391614774571856
THREE-FM-RES,Residential,-71.11945303588519,42.39154741015618
SNGL-FAM-RES,Residential,-71.12011393362414,42.391481897672215
SNGL-FAM-RES,Residential,-71.13037536152427,42.391639883799314
SNGL-FAM-RES,Residential,-71.13143660979279,42.391546986680524
4-8-UNIT-APT,Residential,-71.11970913967009,42.391508043586455
TWO-FAM-RES,Residential,-71.13011818696478,42.39158211167746
TWO-FAM-RES,Residential,-71.13161641066019,42.39160573000488
TWO-FAM-RES,Residential,-71.13178317489998,42.3916013853189
SNGL-FAM-RES,Residential,-71.15724538099134,42.39169689726075
SNGL-FAM-RES,Residential,-71.12173302061571,42.39153402898317
SNGL-FAM-RES,Residential,-71.12630578096004,42.39159026495013
SNGL-FAM-RES,Residential,-71.12995740749722,42.391546581709825
TWO-FAM-RES,Residential,-71.12606273982865,42.39154063362499
TWO-FAM-RES,Residential,-71.12213164471329,42.39153143813286
SNGL-FAM-RES,Residential,-71.12728917568725,42.391587080848815
4-8-UNIT-APT,Residential,-71.1321648689612,42.391584298608954
TWO-FAM-RES,Residential,-71.12963500714362,42.39149454839743
TWO-FAM-RES,Residential,-71.13302052970242,42.39148169203987
TWO-FAM-RES,Residential,-71.15643679364258,42.39157884991
TWO-FAM-RES,Residential,-71.12947850474664,42.39146811136519
SNGL-FAM-RES,Residential,-71.12186458144859,42.391436541079116
4-8-UNIT-APT,Residential,-71.13035700788234,42.3915075935995
SNGL-FAM-RES,Residential,-71.1198273604259,42.391380973475734
TWO-FAM-RES,Residential,-71.15723112395521,42.3915619404798
TWO-FAM-RES,Residential,-71.15696346208209,42.39154755714332
SNGL-FAM-RES,Residential,-71.12932595949412,42.391434677806615
THREE-FM-RES,Residential,-71.12729561820386,42.391483752320944
>8-UNIT-APT,Residential,-71.12410274717712,42.391326295553895
THREE-FM-RES,Residential,-71.12634278055144,42.39142481948275
SNGL-FAM-RES,Residential,-71.13070860311218,42.391404232735304
SNGL-FAM-RES,Residential,-71.13084271382431,42.391405186523194
SNGL-FAM-RES,Residential,-71.12615632196373,42.391388029248965
SNGL-FAM-RES,Residential,-71.13215871059518,42.39146769877296
TWO-FAM-RES,Residential,-71.13252002630426,42.391456211188476
4-8-UNIT-APT,Residential,-71.12199116783204,42.391336682691026
TWO-FAM-RES,Residential,-71.1316758718854,42.391432664369816
4-8-UNIT-APT,Residential,-71.12682869922605,42.39140202782475
TWO-FAM-RES,Residential,-71.15650068154461,42.39146295740364
SNGL-FAM-RES,Residential,-71.12000487079705,42.391251896067466
THREE-FM-RES,Residential,-71.12143238997496,42.39128348959514
TWO-FAM-RES,Residential,-71.12063237525977,42.3912396160146
SNGL-FAM-RES,Residential,-71.13213933257686,42.39134830943389
4-8-UNIT-APT,Residential,-71.15712899881282,42.39130408867241
TWO-FAM-RES,Residential,-71.13255269736179,42.39131715121452
SNGL-FAM-RES,Residential,-71.13117107375805,42.39133932405412
SNGL-FAM-RES,Residential,-71.15655772411665,42.39136078951033
THREE-FM-RES,Residential,-71.12579210682942,42.391253330807416
TWO-FAM-RES,Residential,-71.13158729750788,42.39131197789293
SNGL-FAM-RES,Residential,-71.12422563329461,42.39116844013061
THREE-FM-RES,Residential,-71.13222936583378,42.391229788630326
SNGL-FAM-RES,Residential,-71.12631277746239,42.39125723347457
SNGL-FAM-RES,Residential,-71.12436352599505,42.391196709817336
THREE-FM-RES,Residential,-71.126835459231,42.39126038267718
THREE-FM-RES,Residential,-71.13030671972135,42.39126597747096
TWO-FAM-RES,Residential,-71.13003964927164,42.391208632718566
SNGL-FAM-RES,Residential,-71.12156393974288,42.39118632378039
THREE-FM-RES,Residential,-71.13300918891066,42.39127422897495
4-8-UNIT-APT,Residential,-71.12375398975321,42.39114942926919
TWO-FAM-RES,Residential,-71.12051405314169,42.39114622768313
SNGL-FAM-RES,Residential,-71.11907742982109,42.39117107866826
TWO-FAM-RES,Residential,-71.12986481889669,42.39115984254389
TWO-FAM-RES,Residential,-71.11894346359693,42.391112805168326
TWO-FAM-RES,Residential,-71.13116734768536,42.39122902978609
TWO-FAM-RES,Residential,-71.15661542668128,42.3912579894386
TWO-FAM-RES,Residential,-71.129694420235,42.3911314023597
TWO-FAM-RES,Residential,-71.13142285792529,42.391136547637416
THREE-FM-RES,Residential,-71.12639498055394,42.39109123487151
TWO-FAM-RES,Residential,-71.13168275201357,42.39115534277474
TWO-FAM-RES,Residential,-71.12952731902224,42.39110430145609
THREE-FM-RES,Residential,-71.1259278099524,42.39111724030399
THREE-FM-RES,Residential,-71.12027374308744,42.39106138454802
TWO-FAM-RES,Residential,-71.1302760682336,42.39114375707847
TWO-FAM-RES,Residential,-71.13067940616776,42.391029619014816
TWO-FAM-RES,Residential,-71.1293538194885,42.39106729191694
SNGL-FAM-RES,Residential,-71.13082647452829,42.39110436944186
SNGL-FAM-RES,Residential,-71.12412509587479,42.39108273714776
SNGL-FAM-RES,Residential,-71.12684094643221,42.39112387502523
TWO-FAM-RES,Residential,-71.13300219025459,42.391135331539374
TWO-FAM-RES,Residential,-71.11886113341905,42.390963577253764
TWO-FAM-RES,Residential,-71.12447465204895,42.39106211601548
TWO-FAM-RES,Residential,-71.13116366895746,42.39111942185317
4-8-UNIT-APT,Residential,-71.12388106188689,42.39096930676151
THREE-FM-RES,Residential,-71.12601024736406,42.391030662765395
>8-UNIT-APT,Residential,-71.12292867554001,42.39088760933754
TWO-FAM-RES,Residential,-71.1245207683228,42.39101186871313
TWO-FAM-RES,Residential,-71.12538466370042,42.390918682346815
MULTIUSE-RES,Mixed Use Residential,-71.13249573035456,42.39092202192798
>8-UNIT-APT,Residential,-71.15459646647768,42.39091915260891
SNGL-FAM-RES,Residential,-71.12578093322446,42.39098477635406
TWO-FAM-RES,Residential,-71.13023868310509,42.39102162484236
TWO-FAM-RES,Residential,-71.12456245565599,42.390964329972704
TWO-FAM-RES,Residential,-71.12684647179027,42.390984782086335
4-8-UNIT-APT,Residential,-71.13216395726612,42.39087578317555
SNGL-FAM-RES,Residential,-71.13114391457422,42.39101909351926
SNGL-FAM-RES,Residential,-71.13011387210491,42.39091111491712
THREE-FM-RES,Residential,-71.1260296698047,42.3909133923101
TWO-FAM-RES,Residential,-71.12996664925893,42.39091202624227
TWO-FAM-RES,Residential,-71.12461116623827,42.39092122780981
THREE-FM-RES,Residential,-71.11859662051454,42.39089342704611
MXD >8-UNIT-APT,Mixed Use Residential,-71.1210751037324,42.3908767350739
SNGL-FAM-RES,Residential,-71.12980806074235,42.390885850219455
SNGL-FAM-RES,Residential,-71.1256524389434,42.39090959731699
TWO-FAM-RES,Residential,-71.1242533263425,42.39083554277271
TWO-FAM-RES,Residential,-71.1296537163916,42.39086115870717
TWO-FAM-RES,Residential,-71.12950095626545,42.39083556522329
TWO-FAM-RES,Residential,-71.13028209759845,42.39089723633859
SNGL-FAM-RES,Residential,-71.13153872564871,42.39089349219376
THREE-FM-RES,Residential,-71.12611621886253,42.39082277210862
SNGL-FAM-RES,Residential,-71.12934890164834,42.390802556700855
TWO-FAM-RES,Residential,-71.11882143362301,42.390774104426754
SNGL-FAM-RES,Residential,-71.11999794826522,42.390779851114715
SNGL-FAM-RES,Residential,-71.12544623236528,42.39076920700138
THREE-FM-RES,Residential,-71.12685222411139,42.39084590399524
>8-UNIT-APT,Residential,-71.13101176672644,42.390658579523404
>8-UNIT-APT,Residential,-71.12568388187071,42.390653191856174
THREE-FM-RES,Residential,-71.12620615650636,42.39073079383188
SNGL-FAM-RES,Residential,-71.12336101754885,42.390689155696336
THREE-FM-RES,Residential,-71.1191724046683,42.390659891175154
SNGL-FAM-RES,Residential,-71.1509769985684,42.390827138216785
THREE-FM-RES,Residential,-71.11989022140827,42.390685133627144
MXD 4-8-UNIT-AP,Mixed Use Residential,-71.12225541311224,42.39059015966612
TWO-FAM-RES,Residential,-71.12285233394877,42.39063798863717
THREE-FM-RES,Residential,-71.12686267458723,42.390712288349945
THREE-FM-RES,Residential,-71.1201176088153,42.390628426523875
SNGL-FAM-RES,Residential,-71.13435175334851,42.39072550995825
TWO-FAM-RES,Residential,-71.12630301114059,42.39062932137289
TWO-FAM-RES,Residential,-71.11860463599137,42.390627138264726
TWO-FAM-RES,Residential,-71.11832377562558,42.39062235716541
4-8-UNIT-APT,Residential,-71.12353808357601,42.39063931764486
TWO-FAM-RES,Residential,-71.11907590375793,42.39056488083653
TWO-FAM-RES,Residential,-71.13020950225393,42.3905857699347
THREE-FM-RES,Residential,-71.11979138716515,42.39059730508851
4-8-UNIT-APT,Residential,-71.12025411006617,42.390539056293534
SNGL-FAM-RES,Residential,-71.13434715743067,42.39066672559469
THREE-FM-RES,Residential,-71.12293945685771,42.39052481659806
SNGL-FAM-RES,Residential,-71.12588567993141,42.3904639543798
TWO-FAM-RES,Residential,-71.11823596912434,42.390537183871814
TWO-FAM-RES,Residential,-71.12995097513526,42.39053469055383
THREE-FM-RES,Residential,-71.12360201899332,42.39055007842782
SNGL-FAM-RES,Residential,-71.13434790961168,42.39062001975967
MXD 4-8-UNIT-AP,Mixed Use Residential,-71.12201491605157,42.39048110845106
SNGL-FAM-RES,Residential,-71.12690888687744,42.39058765965054
SNGL-FAM-RES,Residential,-71.11969353744425,42.390511121530494
SNGL-FAM-RES,Residential,-71.12334541540457,42.39055473602162
TWO-FAM-RES,Residential,-71.11884579257355,42.39051150696714
TWO-FAM-RES,Residential,-71.12640999521868,42.39051742250064
SNGL-FAM-RES,Residential,-71.12982018278429,42.39051139706763
TWO-FAM-RES,Residential,-71.11846226257136,42.390483443942315
SNGL-FAM-RES,Residential,-71.12967153098516,42.39048493334362
SNGL-FAM-RES,Residential,-71.13434330213985,42.390570399932145
THREE-FM-RES,Residential,-71.12041419886633,42.39048823876302
TWO-FAM-RES,Residential,-71.11990827931768,42.39045319850201
TWO-FAM-RES,Residential,-71.12952692556723,42.39045637993455
THREE-FM-RES,Residential,-71.12331031189953,42.390472485100084
MXD 4-8-UNIT-AP,Mixed Use Residential,-71.12186032622618,42.39040947010203
>8-UNIT-APT,Residential,-71.13230411956238,42.3903938196864
TWO-FAM-RES,Residential,-71.12937275867952,42.39041566213514
SNGL-FAM-RES,Residential,-71.12517187021128,42.390465838580646
SNGL-FAM-RES,Residential,-71.11902635479935,42.39041171996153
TWO-FAM-RES,Residential,-71.12240076184499,42.39041938906232
TWO-FAM-RES,Residential,-71.1230313822719,42.39040503581415
SNGL-FAM-RES,Residential,-71.1343390432965,42.390522718993914
MXD >8-UNIT-APT,Mixed Use Residential,-71.12058870751882,42.3903734074061
4-8-UNIT-APT,Residential,-71.12004426345055,42.39036740118909
SNGL-FAM-RES,Residential,-71.12696180972873,42.390467536570355
SNGL-FAM-RES,Residential,-71.12600068885294,42.39034572072408
SNGL-FAM-RES,Residential,-71.12651763019836,42.390403517466595
TWO-FAM-RES,Residential,-71.11868649602278,42.390359587977564
SNGL-FAM-RES,Residential,-71.13433938735139,42.390462210948485
4-8-UNIT-APT,Residential,-71.119533528195,42.3903097691721
THREE-FM-RES,Residential,-71.1243983959405,42.390339660581894
SNGL-FAM-RES,Residential,-71.1252458366021,42.39039574182237
THREE-FM-RES,Residential,-71.12373678929669,42.390380166253316
TWO-FAM-RES,Residential,-71.14818309975303,42.39013354272356
MXD >8-UNIT-APT,Mixed Use Residential,-71.12034597088706,42.39022640234479
SNGL-FAM-RES,Residential,-71.126287371723,42.39035692057106
4-8-UNIT-APT,Residential,-71.13179041827117,42.39029916683217
>8-UNIT-APT,Residential,-71.1498276165388,42.390525866196214
TWO-FAM-RES,Residential,-71.12503980580723,42.39033351091387
TWO-FAM-RES,Residential,-71.12312580910681,42.39028735579201
SNGL-FAM-RES,Residential,-71.1343377137913,42.390311029422094
TWO-FAM-RES,Residential,-71.11891215238427,42.390302450326715
TWO-FAM-RES,Residential,-71.12538232148748,42.39028457346644
TWO-FAM-RES,Residential,-71.12208763608363,42.39027309218167
TWO-FAM-RES,Residential,-71.12662588883653,42.39029180649999
TWO-FAM-RES,Residential,-71.12357256144703,42.39028091095449
SNGL-FAM-RES,Residential,-71.12619326137111,42.39030104902052
THREE-FM-RES,Residential,-71.12381451358831,42.39027155426664
4-8-UNIT-APT,Residential,-71.11939228417427,42.39016398089895
TWO-FAM-RES,Residential,-71.12344655243822,42.39023237315325
SNGL-FAM-RES,Residential,-71.12611251740064,42.390244406548625
THREE-FM-RES,Residential,-71.11882287943469,42.39021789167968
THREE-FM-RES,Residential,-71.12259698736126,42.39019210138514
SNGL-FAM-RES,Residential,-71.13333018530818,42.390297654816415
SNGL-FAM-RES,Residential,-71.12637715063582,42.39023102517685
TWO-FAM-RES,Residential,-71.12321733387681,42.39016572313715
SNGL-FAM-RES,Residential,-71.125241812378,42.3902053390634
TWO-FAM-RES,Residential,-71.12218358131882,42.39015997412432
4-8-UNIT-APT,Residential,-71.11980149632966,42.39015351459442
SNGL-FAM-RES,Residential,-71.1270030707867,42.39022273291273
SNGL-FAM-RES,Residential,-71.13307555856431,42.390224401658536
SNGL-FAM-RES,Residential,-71.126722892955,42.3901763335449
SNGL-FAM-RES,Residential,-71.1260398181025,42.39020000320077
SNGL-FAM-RES,Residential,-71.12514156922644,42.39017626547165
THREE-FM-RES,Residential,-71.12389121171618,42.39016356697259
SNGL-FAM-RES,Residential,-71.12595428927045,42.39014740872856
SNGL-FAM-RES,Residential,-71.12646694448942,42.39014825233623
SNGL-FAM-RES,Residential,-71.123688601012,42.39011974844739
SNGL-FAM-RES,Residential,-71.12630838591978,42.39011907985543
TWO-FAM-RES,Residential,-71.12269610867494,42.39007649719659
4-8-UNIT-APT,Residential,-71.11918040384451,42.39006232385986
TWO-FAM-RES,Residential,-71.12225763146385,42.39007343532567
TWO-FAM-RES,Residential,-71.12331186071448,42.390045112842216
THREE-FM-RES,Residential,-71.12165903072881,42.390057963996504
>8-UNIT-APT,Residential,-71.13245496192843,42.390039443467934
SNGL-FAM-RES,Residential,-71.12356003945429,42.390072999872416
SNGL-FAM-RES,Residential,-71.12622312415755,42.39010518772072
SNGL-FAM-RES,Residential,-71.13432159680103,42.3901495625953
MXD >8-UNIT-APT,Mixed Use Residential,-71.11970332075548,42.389881311609024
SNGL-FAM-RES,Residential,-71.12567658331281,42.39004182799566
SNGL-FAM-RES,Residential,-71.13393964998392,42.390121577570994
>8-UNIT-APT,Residential,-71.12125425158997,42.389940856725836
SNGL-FAM-RES,Residential,-71.12664234786543,42.3900210767811
SNGL-FAM-RES,Residential,-71.12607854530715,42.39006986044163
TWO-FAM-RES,Residential,-71.12703399561866,42.3900773084967
4-8-UNIT-APT,Residential,-71.13209005578364,42.389983786059325
SNGL-FAM-RES,Residential,-71.1265560826081,42.390006706605824
SNGL-FAM-RES,Residential,-71.12683277441202,42.390030840747826
TWO-FAM-RES,Residential,-71.12230875192249,42.390015204991435
THREE-FM-RES,Residential,-71.1337030271919,42.389983388083934
TWO-FAM-RES,Residential,-71.12181413900048,42.38996054441448
TWO-FAM-RES,Residential,-71.12553373686933,42.38998031198109
TWO-FAM-RES,Residential,-71.12279645831754,42.38996071692078
SNGL-FAM-RES,Residential,-71.12673467537147,42.390010620285686
TWO-FAM-RES,Residential,-71.12402318439743,42.38998105080023
SNGL-FAM-RES,Residential,-71.12613992330036,42.39001573059543
SNGL-FAM-RES,Residential,-71.11934929900727,42.38996467607833
SNGL-FAM-RES,Residential,-71.12647913252962,42.38997641091734
SNGL-FAM-RES,Residential,-71.13431485461392,42.3900524920456
4-8-UNIT-APT,Residential,-71.12238489845659,42.389926182062666
SNGL-FAM-RES,Residential,-71.13352383831608,42.38994481443944
TWO-FAM-RES,Residential,-71.12340648965463,42.38992680422882
TWO-FAM-RES,Residential,-71.12538974872196,42.3899250397201
THREE-FM-RES,Residential,-71.13328971017692,42.38991071668208
SNGL-FAM-RES,Residential,-71.13170849364631,42.38997398176078
SNGL-FAM-RES,Residential,-71.12641239009876,42.38994713790776
SNGL-FAM-RES,Residential,-71.12622022529752,42.38998181188564
SNGL-FAM-RES,Residential,-71.1263067607906,42.38992465600346
SNGL-FAM-RES,Residential,-71.13162017268272,42.389904533695294
SNGL-FAM-RES,Residential,-71.12698697514138,42.3899012724568
SNGL-FAM-RES,Residential,-71.13145762258526,42.38992945093449
SNGL-FAM-RES,Residential,-71.1270826946633,42.38990740875486
TWO-FAM-RES,Residential,-71.12148857546516,42.38990146100701
>8-UNIT-APT,Residential,-71.14469671943667,42.38975213701566
TWO-FAM-RES,Residential,-71.12524980671796,42.389854987011596
SNGL-FAM-RES,Residential,-71.12385914032527,42.38988201790808
SNGL-FAM-RES,Residential,-71.1329986749538,42.38996061514344
>8-UNIT-APT,Residential,-71.12863999799126,42.38974335110368
SNGL-FAM-RES,Residential,-71.13130932177819,42.38991421517751
THREE-FM-RES,Residential,-71.12288272804679,42.38985614111625
TWO-FAM-RES,Residential,-71.1241016549595,42.38987138388419
SNGL-FAM-RES,Residential,-71.13435586097295,42.38987682507187
SNGL-FAM-RES,Residential,-71.1328339291692,42.389922871577426
SNGL-FAM-RES,Residential,-71.13395146373225,42.38993122559047
SNGL-FAM-RES,Residential,-71.12692047022679,42.38986964061613
THREE-FM-RES,Residential,-71.12246031981205,42.38984003072962
SNGL-FAM-RES,Residential,-71.123731322343,42.38983270012253
SNGL-FAM-RES,Residential,-71.12684989656536,42.389860923793826
SNGL-FAM-RES,Residential,-71.12188494837724,42.38979613690557
SNGL-FAM-RES,Residential,-71.12510013747011,42.38979887909114
TWO-FAM-RES,Residential,-71.12349662167911,42.38980835345732
SNGL-FAM-RES,Residential,-71.12677754975306,42.38984865124321
SNGL-FAM-RES,Residential,-71.12670037751091,42.38983670725853
4-8-UNIT-APT,Residential,-71.12580091110328,42.389790582977334
SNGL-FAM-RES,Residential,-71.13301516864674,42.38989208670559
THREE-FM-RES,Residential,-71.12131016078662,42.38978058615026
SNGL-FAM-RES,Residential,-71.12662756163475,42.38982378565207
SNGL-FAM-RES,Residential,-71.12565199949118,42.38968812959477
THREE-FM-RES,Residential,-71.12296415512124,42.389765751471806
THREE-FM-RES,Residential,-71.12250900631369,42.389783776227965
MULTIUSE-RES,Mixed Use Residential,-71.0819241919288,42.366022824085505
SNGL-FAM-RES,Residential,-71.12655373945357,42.38981190434329
SNGL-FAM-RES,Residential,-71.1264782569238,42.38979929031908
SNGL-FAM-RES,Residential,-71.12553764288297,42.389791177675164
TWO-FAM-RES,Residential,-71.13238274137069,42.38981130589802
TWO-FAM-RES,Residential,-71.12158739193623,42.38956458783775
SNGL-FAM-RES,Residential,-71.13206078220452,42.38963607059843
TWO-FAM-RES,Residential,-71.12269551267364,42.389565021483946
SNGL-FAM-RES,Residential,-71.13329937222487,42.389569190511345
4-8-UNIT-APT,Residential,-71.13300440185459,42.38948596826999
SNGL-FAM-RES,Residential,-71.1253894853388,42.389577012760114
TWO-FAM-RES,Residential,-71.12172692013904,42.38949035491416
4-8-UNIT-APT,Residential,-71.11955504295437,42.389518150958544
SNGL-FAM-RES,Residential,-71.12525062037408,42.3895625011157
THREE-FM-RES,Residential,-71.1232110028987,42.389477247975414
THREE-FM-RES,Residential,-71.12277845507458,42.38946859420996
SNGL-FAM-RES,Residential,-71.13241505962462,42.38945904590187
MXD >8-UNIT-APT,Mixed Use Residential,-71.11968545215656,42.38944898172185
SNGL-FAM-RES,Residential,-71.13350655414989,42.38952052007786
TWO-FAM-RES,Residential,-71.12378744268264,42.38944891777098
TWO-FAM-RES,Residential,-71.12081517087627,42.38944389970929
TWO-FAM-RES,Residential,-71.12099827333398,42.38934434850126
TWO-FAM-RES,Residential,-71.12673536069589,42.389357088143925
SNGL-FAM-RES,Residential,-71.13337738134602,42.38939347831826
SNGL-FAM-RES,Residential,-71.13356489533373,42.38939189674787
TWO-FAM-RES,Residential,-71.121261479802,42.389319114757065
TWO-FAM-RES,Residential,-71.12070793035551,42.389318238880755
TWO-FAM-RES,Residential,-71.12655364128514,42.38932859217377
THREE-FM-RES,Residential,-71.1256567093293,42.38925778930888
TWO-FAM-RES,Residential,-71.12637222507033,42.38929920528993
THREE-FM-RES,Residential,-71.12117048789469,42.389253753083565
TWO-FAM-RES,Residential,-71.12803104644952,42.389232256658886
TWO-FAM-RES,Residential,-71.12087490562921,42.389245305935724
TWO-FAM-RES,Residential,-71.12788507168632,42.38920892746228
4-8-UNIT-APT,Residential,-71.12765114709703,42.38913745396639
TWO-FAM-RES,Residential,-71.12108301291875,42.38918829141045
TWO-FAM-RES,Residential,-71.127398094617,42.389133602591215
SNGL-FAM-RES,Residential,-71.12159419902112,42.38907852482644
SNGL-FAM-RES,Residential,-71.12881455150774,42.38914502716813
4-8-UNIT-APT,Residential,-71.12712263064537,42.38908898461194
TWO-FAM-RES,Residential,-71.12456739573865,42.38913941683246
TWO-FAM-RES,Residential,-71.12100167817484,42.38911733491084
SNGL-FAM-RES,Residential,-71.12178639733305,42.38906752431941
THREE-FM-RES,Residential,-71.12684708360311,42.38904454707949
TWO-FAM-RES,Residential,-71.12438215353984,42.389007692453596
THREE-FM-RES,Residential,-71.12828923591654,42.38907994815201
THREE-FM-RES,Residential,-71.12658674187435,42.38900366662863
TWO-FAM-RES,Residential,-71.12090748913081,42.38904237148045
>8-UNIT-APT,Residential,-71.14444134207758,42.389147203774584
>8-UNIT-APT,Residential,-71.12412029374953,42.388930160902405
SNGL-FAM-RES,Residential,-71.1263525523483,42.388965284575626
>8-UNIT-APT,Residential,-71.12871533988826,42.38897504219416
TWO-FAM-RES,Residential,-71.12807076685274,42.38895743255017
MULTIUSE-RES,Mixed Use Residential,-71.11795675192127,42.38893773065142
4-8-UNIT-APT,Residential,-71.12609021310332,42.3889238616284
4-8-UNIT-APT,Residential,-71.12020768029825,42.3889649994936
4-8-UNIT-APT,Residential,-71.12458399991667,42.388961310863706
TWO-FAM-RES,Residential,-71.12790876708392,42.38893173942367
>8-UNIT-APT,Residential,-71.1234523067074,42.38882160975809
SNGL-FAM-RES,Residential,-71.13237208787254,42.388969489747794
TWO-FAM-RES,Residential,-71.13246114724829,42.38902718551869
TWO-FAM-RES,Residential,-71.12035233849706,42.38892531845301
SNGL-FAM-RES,Residential,-71.12583408697984,42.38888300711355
TWO-FAM-RES,Residential,-71.12826470542265,42.3889397377328
MXD SNGL-FAM-RE,Mixed Use Residential,-71.1180607589774,42.38887809679975
4-8-UNIT-APT,Residential,-71.12543820446547,42.388892177661
TWO-FAM-RES,Residential,-71.12048443089202,42.38888872172427
TWO-FAM-RES,Residential,-71.12773663017602,42.38887486507214
TWO-FAM-RES,Residential,-71.12736446038903,42.388845405494116
MXD 4-8-UNIT-AP,Mixed Use Residential,-71.11811170874117,42.3887686012204
TWO-FAM-RES,Residential,-71.12061554976512,42.38885093526593
SNGL-FAM-RES,Residential,-71.12718239747555,42.3888169085816
SNGL-FAM-RES,Residential,-71.12755457702266,42.38884617098088
THREE-FM-RES,Residential,-71.12700202664792,42.3887877577573
TWO-FAM-RES,Residential,-71.12074344714632,42.38881991898442
4-8-UNIT-APT,Residential,-71.12861647341475,42.38880685047015
SNGL-FAM-RES,Residential,-71.12679513619788,42.38879039684506
4-8-UNIT-APT,Residential,-71.1255202275338,42.38876847417853
TWO-FAM-RES,Residential,-71.1266395848983,42.388730543137214
>8-UNIT-APT,Residential,-71.12208503544895,42.38860181293317
SNGL-FAM-RES,Residential,-71.12646010557442,42.388700408725626
SNGL-FAM-RES,Residential,-71.12627888031068,42.38867185215976
TWO-FAM-RES,Residential,-71.12487761152535,42.38872665706603
TWO-FAM-RES,Residential,-71.12609852687815,42.38864219604558
SNGL-FAM-RES,Residential,-71.12687151922756,42.38869874198919
SNGL-FAM-RES,Residential,-71.12591880699074,42.38861306171634
>8-UNIT-APT,Residential,-71.12459762851076,42.3886080167846
TWO-FAM-RES,Residential,-71.1255872091278,42.38863634730589
SNGL-FAM-RES,Residential,-71.15708439269577,42.38867484729744
>8-UNIT-APT,Residential,-71.12108418685725,42.3884728769978
SNGL-FAM-RES,Residential,-71.12805982079992,42.38861732191353
TWO-FAM-RES,Residential,-71.12493440692779,42.38861878433441
THREE-FM-RES,Residential,-71.12426288173732,42.388557866321705
TWO-FAM-RES,Residential,-71.12781248682111,42.38856860225234
THREE-FM-RES,Residential,-71.12411573746299,42.388531116029654
TWO-FAM-RES,Residential,-71.12397076845814,42.388505109149634
TWO-FAM-RES,Residential,-71.12763530953612,42.38849393279461
THREE-FM-RES,Residential,-71.12566372528916,42.38850488167318
TWO-FAM-RES,Residential,-71.12382238465689,42.38848132802453
TWO-FAM-RES,Residential,-71.1274719595508,42.388396481970155
THREE-FM-RES,Residential,-71.12499265684379,42.38851260047431
TWO-FAM-RES,Residential,-71.12731003176766,42.3883355991888
THREE-FM-RES,Residential,-71.1235537743051,42.388430807036286
SNGL-FAM-RES,Residential,-71.12716859975085,42.38832980417755
SNGL-FAM-RES,Residential,-71.12796375956616,42.388460140581415
TWO-FAM-RES,Residential,-71.12340396281843,42.388408249464916
SNGL-FAM-RES,Residential,-71.12707535954927,42.38832151523402
SNGL-FAM-RES,Residential,-71.12694855405577,42.3883133994195
THREE-FM-RES,Residential,-71.12466255471615,42.3884122513119
THREE-FM-RES,Residential,-71.1232240596815,42.38840377013292
SNGL-FAM-RES,Residential,-71.12679240314434,42.38831212321449
THREE-FM-RES,Residential,-71.1203846243033,42.38829191947229
SNGL-FAM-RES,Residential,-71.15713335501468,42.388439785437605
TWO-FAM-RES,Residential,-71.12510017845482,42.38840930291301
THREE-FM-RES,Residential,-71.12299691881802,42.388334761245765
4-8-UNIT-APT,Residential,-71.12021879431956,42.38829246303393
