placekey,latitude,longitude,top_category,open_hours,location_name
27p-222@62j-sj2-jqf,42.368528999999995,-71.109575,"Office Supplies, Stationery, and Gift Stores",,Door Store
zzw-222@62j-sgg-jvz,42.357415,-71.10770500000001,Drycleaning and Laundry Services,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""19:00""]], ""Sun"": [[""9:00"", ""19:00""]] }",Metropolitan Laundromat
zzw-222@62j-sj2-6ff,42.366523,-71.09579000000001,Child Day Care Services,,City Of Cambridge Dhsp Fletcher Maynard Sacc
zzw-222@62j-sj8-5cq,42.386014,-71.083449,Child Day Care Services,,17 Franklin Street
zzw-222@62j-sjs-r49,42.395058,-71.131465,Lessors of Real Estate,,Apartments at 175 Rindge Ave
zzw-222@62j-sjv-89z,42.374373,-71.116229,"Museums, Historical Sites, and Similar Institutions",,Harvard Yard
zzw-222@62j-sk2-g6k,42.387303,-71.11024499999999,Lessors of Real Estate,,Condos at 82 Lowell St
zzw-222@62j-sk3-m6k,42.392701,-71.110558,Lessors of Real Estate,,Apartments at 158 Albion St
zzw-222@62j-szb-2hq,42.394385,-71.093747,Other Schools and Instruction,,Tutor Doctor Cambridge MA
zzw-226@62j-sjv-835,42.374857,-71.118214,"Museums, Historical Sites, and Similar Institutions",,Harvard University Museums Of Natural History
zzw-22c@62j-sk2-vs5,42.389538,-71.11921,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""24:00""]], ""Tue"": [[""11:00"", ""24:00""]], ""Wed"": [[""11:00"", ""24:00""]], ""Thu"": [[""11:00"", ""24:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""11:00"", ""24:00""]], ""Sun"": [[""11:00"", ""24:00""]] }",The Halal Guys
zzw-22d@62j-sjv-8y9,42.370767,-71.11339699999999,Lessors of Real Estate,,Condos at 1105 Massachusetts Ave
zzy-222@62j-sk2-h89,42.385086,-71.10600000000001,Lessors of Real Estate,,Condos at 28 Central St
222-222@62j-sjz-4qf,42.409285,-71.125805,Lessors of Real Estate,,Apartments at 57 Sunset Rd
223-222@62j-sj2-q9f,42.363349,-71.10978100000001,Lessors of Real Estate,,Condos at 168 River St
223-222@62j-sjz-yqf,42.400636,-71.118569,Lessors of Real Estate,,Apartments at 890 Broadway
223-222@62j-sk3-9fz,42.389902,-71.102579,Lessors of Real Estate,,Apartments at 108 Central St
225-222@62j-sj8-5j9,42.385802000000005,-71.081113,Lessors of Real Estate,,Condos at 22 Lincoln St
225-222@62j-sjv-fj9,42.365518,-71.113916,Lessors of Real Estate,,Apartments at 161 Putnam Ave
226-222@62j-sjz-x89,42.399809000000005,-71.112408,Restaurants and Other Eating Places,,Sound Bites
227-222@62j-sj2-ht9,42.371266,-71.110192,Lessors of Real Estate,,Condos at 351 Harvard St
228-222@62j-sk3-mff,42.392842,-71.110984,Lessors of Real Estate,,Apartments at 168 Albion St
22b-222@62j-sgg-g6k,42.356091,-71.110535,Lessors of Real Estate,,Apartments at 8 Rockingham St
22c-222@62j-sjy-yn5,42.406078,-71.125812,Lessors of Real Estate,,Apartments at 76 Curtis St
22d-222@62j-sjs-rff,42.393594,-71.130478,Lessors of Real Estate,,Apartments at 92 Rice St
22h-222@62j-sjv-g6k,42.36318,-71.110225,Lessors of Real Estate,,Apartments at 208 River St
22j-222@62j-sjs-w49,42.395058,-71.133422,Lessors of Real Estate,,Apartments at 54 Montgomery St
22k-222@62j-sj9-7wk,42.396184000000005,-71.085604,Lessors of Real Estate,,Apartments at 52 Ten Hills Rd
22k-222@62j-sjy-z9f,42.403048999999996,-71.12390400000001,Lessors of Real Estate,,Apartments at 52 Electric Ave
22m-222@62j-sjs-26k,42.385686,-71.13783000000001,Lessors of Real Estate,,Apartments at 401 Concord Ave
22m-222@62j-sk3-bhq,42.393691,-71.098497,Lessors of Real Estate,,Apartments at 11 Sycamore Ter
22n-222@62j-sj8-h89,42.389919,-71.095484,Lessors of Real Estate,,Apartments at 13 Howe St
22n-222@62j-sk2-yjv,42.393134,-71.12394,Lessors of Real Estate,,Apartments at 17 Milton St
22p-222@62j-sk3-4sq,42.386095000000005,-71.115551,Lessors of Real Estate,,Apartments at 361 Beacon St
22q-224@62j-sjz-6c5,42.394413,-71.120653,Lessors of Real Estate,,Apartments at 377 Summer St
22t-222@62j-sj2-kj9,42.374016,-71.10188199999999,Lessors of Real Estate,,Apartments at 1427 Cambridge St
22v-222@62j-sk2-ks5,42.388428999999995,-71.104065,Furniture Stores,,A Curated World by Kay McGowan
22v-224@62j-sj3-9cq,42.374052,-71.10006899999999,Restaurants and Other Eating Places,,Ole to Go
22w-222@62j-sj2-6hq,42.367963,-71.098115,Lawn and Garden Equipment and Supplies Stores,"{ ""Mon"": [[""11:00"", ""20:00""]], ""Tue"": [], ""Wed"": [[""11:00"", ""20:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",Niche
22x-222@62j-szb-2hq,42.394754999999996,-71.09510999999999,Lessors of Real Estate,,Apartments at 25 Fenwick St
22y-222@62j-sk2-tqf,42.388909000000005,-71.120357,Lessors of Real Estate,,Apartments at 12 Porter Rd
22y-222@62j-sk3-59f,42.382714,-71.115959,Personal and Household Goods Repair and Maintenance,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""18:00""]], ""Thu"": [[""11:00"", ""18:00""]], ""Fri"": [[""11:00"", ""18:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [] }",Pod
232-222@62j-sjz-xdv,42.40059,-71.112806,Lessors of Real Estate,,Townhouses at 98 Bristol Rd
232-222@62j-sk2-zzz,42.382887,-71.119979,Offices of Dentists,"{ ""Mon"": [[""8:00"", ""16:30""]], ""Tue"": [[""8:00"", ""16:30""]], ""Wed"": [[""8:00"", ""16:30""]], ""Thu"": [[""8:00"", ""16:30""]], ""Fri"": [[""8:00"", ""15:30""]], ""Sat"": [], ""Sun"": [] }",Michael Joseph DMD
23h-223@62j-sk2-ysq,42.392263,-71.124881,Personal Care Services,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",Waxing The City
23k-222@62j-sk3-f4v,42.383332,-71.098637,Lessors of Real Estate,,Condos at 7 Putnam St
23k-224@62j-sj2-x3q,42.372407,-71.089727,Personal Care Services,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [] }",Brazilian Ipanema Hair Salon
23n-222@62j-sj2-kcq,42.37348,-71.105051,Lessors of Real Estate,,Apartments at 64 Highland Ave
23q-222@62j-sj2-j35,42.371021999999996,-71.112012,Lessors of Real Estate,,Apartments at 22 Trowbridge St
23r-222@62j-sjz-wp9,42.404154,-71.11590799999999,Lessors of Real Estate,,Apartments at 112 Pearson Rd
23w-222@62j-sk3-bzf,42.395943,-71.104232,Lessors of Real Estate,,Apartments at 356 Lowell St
243-223@62j-sj3-9zz,42.379798,-71.094545,Restaurants and Other Eating Places,,Turenne
248-222@62j-sjs-zpv,42.382243,-71.130942,Consumer Goods Rental,,Rock and Roll Daycare
24c-222@62j-sjs-v4v,42.395713,-71.12774399999999,Depository Credit Intermediation,"{ ""Mon"": [[""8:30"", ""16:00""]], ""Tue"": [[""8:30"", ""16:00""]], ""Wed"": [[""8:30"", ""16:00""]], ""Thu"": [[""8:30"", ""17:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",Eastern Bank
24c-222@62j-sk3-kvf,42.396165,-71.110883,Lessors of Real Estate,,Apartments at 49 Prichard Ave
24j-224@62j-sj2-jjv,42.367943,-71.10739699999999,Lessors of Real Estate,,Apartments at 875 Massachusetts Ave
24p-222@62j-sjs-tgk,42.389702,-71.132535,Lessors of Real Estate,,Condos at 118 Sherman St
24s-222@62j-sj3-85f,42.373189,-71.09543000000001,Restaurants and Other Eating Places,"{ ""Mon"": [[""7:00"", ""17:00""]], ""Tue"": [[""7:00"", ""17:00""]], ""Wed"": [[""7:00"", ""17:00""]], ""Thu"": [[""7:00"", ""17:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""7:00"", ""17:00""]], ""Sun"": [[""8:00"", ""17:00""]] }",M'Lor Caffe
24y-222@62j-sk3-3t9,42.380047999999995,-71.121367,Lessors of Real Estate,,Apartments at 9 Chauncy St
24z-222@62j-sgg-fzz,42.359103999999995,-71.11336800000001,Lessors of Real Estate,,Apartments at 244 Chestnut St
255-222@62j-sj2-wc5,42.373157,-71.09122099999999,Lessors of Real Estate,,Apartments at 13 Hunting St
25f-222@62j-sgg-j5f,42.360709,-71.110833,Lessors of Real Estate,,Condos at 40 Prince St
25k-222@62j-sj3-9j9,42.375228,-71.102124,Lessors of Real Estate,,Apartments at 23 Beacon St
264-222@62j-sjv-9zz,42.372318,-71.12156800000001,Personal Care Services,"{ ""Mon"": [[""10:30"", ""19:30""]], ""Tue"": [[""10:30"", ""19:30""]], ""Wed"": [[""10:30"", ""19:30""]], ""Thu"": [[""10:30"", ""19:30""]], ""Fri"": [[""10:30"", ""19:30""]], ""Sat"": [[""10:30"", ""19:30""]], ""Sun"": [[""12:00"", ""17:00""]] }",Harvard Eyebrow Threading
27h-222@62j-sj2-p35,42.364203,-71.102946,Offices of Real Estate Agents and Brokers,,Dennis Li Real Estate
2cr-222@62j-sj2-jjv,42.367915,-71.107399,Other Personal Services,,Rolfing Associates of Cambridge
2dr-222@62j-shx-kcq,42.370565,-71.077588,Lessors of Real Estate,,Apartments at 120 Cambridge St
zzw-222@62j-sj8-pgk,42.381293,-71.094657,Lessors of Real Estate,,Apartments at 50 Columbus Ave
zzw-222@62j-sjv-9zz,42.372402,-71.121486,Personal Care Services,,Charles Hotel
zzw-222@62j-sk3-c89,42.394594,-71.105082,Lessors of Real Estate,,Apartments at 310 Lowell St
zzw-226@62j-sjs-435,42.390184000000005,-71.14072,Wired and Wireless Telecommunications Carriers,,Xfiniy
zzy-222@62j-sk2-gx5,42.383824,-71.108237,Lessors of Real Estate,,Apartments at 573A Somerville Ave
zzy-222@62j-sk3-ks5,42.394977000000004,-71.11381999999999,Other Amusement and Recreation Industries,,Caley & Whitmore Corporation
zzy-222@62j-sk3-mkz,42.39239,-71.10851,Lessors of Real Estate,,Apartments at 8 Albion Plz
zzy-223@62j-sjv-fj9,42.366054999999996,-71.113998,Lessors of Real Estate,,Condos at 143 Putnam Ave
224-222@62j-sj8-n5z,42.381975,-71.08993000000001,Lessors of Real Estate,,Apartments at 13 Alston St
227-222@62j-sk3-p9z,42.398499,-71.111864,Lessors of Real Estate,,Townhouses at 101 Rogers Ave
228-222@62j-sgg-ks5,42.361553,-71.113298,Lessors of Real Estate,,Apartments at 340 Putnam Ave
228-222@62j-sj2-6zf,42.372386999999996,-71.092199,Lessors of Real Estate,,Apartments at 116 Willow St
228-222@62j-sj8-59f,42.384584999999994,-71.08122,Lessors of Real Estate,,Apartments at 17 Wheeler St
229-222@62j-sj9-7qz,42.394296000000004,-71.08003000000001,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""21:45""]], ""Tue"": [[""11:00"", ""21:45""]], ""Wed"": [[""11:00"", ""21:45""]], ""Thu"": [[""11:00"", ""21:45""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""0:45""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""0:45""], [""11:00"", ""21:45""]] }",Fuji at Assembly
229-222@62j-sjs-975,42.383129,-71.138088,Personal and Household Goods Repair and Maintenance,,Chilton House
229-222@62j-sjs-f9f,42.390981,-71.155087,Offices of Other Health Practitioners,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""19:30""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""19:30""]], ""Fri"": [[""10:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",New Life Homeopathy
229-223@62j-sgg-gc5,42.355923,-71.112903,Elementary and Secondary Schools,,Morse
22b-224@62j-sk3-87q,42.391546000000005,-71.099366,Restaurants and Other Eating Places,"{ ""Mon"": [[""14:00"", ""20:00""]], ""Tue"": [], ""Wed"": [[""14:00"", ""20:00""]], ""Thu"": [[""14:00"", ""20:00""]], ""Fri"": [[""14:00"", ""21:00""]], ""Sat"": [[""14:00"", ""21:00""]], ""Sun"": [[""14:00"", ""19:00""]] }",Tipping Cow Homemade Ice Cream
22c-222@62j-shx-j7q,42.371829999999996,-71.079249,Lessors of Real Estate,,Apartments at 37 Gore St
22c-222@62j-sj8-gp9,42.38834,-71.086671,Lessors of Real Estate,,Condos at 5 Cross St Pl
22f-222@62j-sj2-hyv,42.371827,-71.112654,Lessors of Real Estate,,Apartments at 379 Harvard St
22h-222@62j-sk2-qmk,42.376414000000004,-71.111038,Lessors of Real Estate,,Apartments at 39 Irving St
22p-222@62j-shx-jd9,42.372538,-71.081595,Lessors of Real Estate,,Condos at 66 Winter St
22p-222@62j-sj8-k2k,42.388939,-71.085931,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""21:00""]] }",Lotus Xpress
22y-222@62j-sk2-wrk,42.388211,-71.12509200000001,Lessors of Real Estate,,Condos at 54 Mt Pleasant St
233-222@62j-sk2-k4v,42.391396,-71.106927,Automotive Repair and Maintenance,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",Four Wheels Auto
234-222@62j-sk2-jy9,42.390824,-71.108965,"Beer, Wine, and Liquor Stores",,Somerville Wine and Spirits
236-222@62j-sjv-c5z,42.375107,-71.112616,Lessors of Real Estate,,Apartments at 1716 Cambridge St
23b-222@62j-sj8-kmk,42.393526,-71.092933,Lessors of Real Estate,,Apartments at 28 Temple St
23b-223@62j-sj8-4qf,42.388401,-71.085859,Lessors of Real Estate,,Apartments at 166 Broadway
23c-222@62j-sk3-dsq,42.386835,-71.0995,Lessors of Real Estate,,Apartments at 104 Highland Ave
23d-222@62j-sk3-hkf,42.384661,-71.095212,Lessors of Real Estate,,Apartments at 8 Grand View Ave
23k-222@62j-sj3-9mk,42.373744,-71.099941,"Sporting Goods, Hobby, and Musical Instrument Stores","{ ""Mon"": [[""11:00"", ""21:00""]], ""Tue"": [[""11:00"", ""21:00""]], ""Wed"": [[""11:00"", ""21:00""]], ""Thu"": [[""11:00"", ""21:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",Gather Here
23v-222@62j-sk2-tsq,42.390701,-71.122352,Health and Personal Care Stores,"{ ""Mon"": [[""9:30"", ""18:00""]], ""Tue"": [[""9:30"", ""18:00""]], ""Wed"": [[""9:30"", ""18:00""]], ""Thu"": [[""9:30"", ""18:00""]], ""Fri"": [[""9:30"", ""18:00""]], ""Sat"": [[""9:30"", ""15:30""]], ""Sun"": [] }",General Optical
23x-222@62j-sk2-qcq,42.376829,-71.110353,Lessors of Real Estate,,Apartments at 48 Irving St
23y-222@62j-sj2-st9,42.367123,-71.107566,Lessors of Real Estate,,Apartments at 848 Massachusetts Ave
244-222@62j-sjz-7t9,42.394752000000004,-71.12689499999999,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:30"", ""21:00""]], ""Tue"": [[""11:30"", ""21:00""]], ""Wed"": [[""11:30"", ""21:00""]], ""Thu"": [[""11:30"", ""21:00""]], ""Fri"": [[""11:30"", ""22:00""]], ""Sat"": [[""11:30"", ""22:00""]], ""Sun"": [] }",Cafe Barada
253-222@62j-sj8-hbk,42.391473,-71.09328199999999,Lessors of Real Estate,,Apartments at 4 Sherman Ct
253-222@62j-sk2-s3q,42.378896000000005,-71.102326,Lessors of Real Estate,,Condos at 11 Parkdale St
256-222@62j-sk3-4n5,42.385977000000004,-71.11859100000001,Lessors of Real Estate,,Apartments at 3 Newport Rd
258-222@62j-sj2-47q,42.369203000000006,-71.097041,Lessors of Real Estate,,Apartments at 55 Market St
25f-222@62j-sjy-ct9,42.377058,-71.14829,Lessors of Real Estate,,Homer Apartments
25x-222@62j-sj2-vzz,42.371214,-71.08246700000001,Death Care Services,,Rogers Funeral Home Inc
262-222@62j-sj2-qxq,42.360338,-71.10713,Lessors of Real Estate,,Apartments at 174 Pearl St
26d-222@62j-sk3-nqz,42.392243,-71.115646,Lessors of Real Estate,,Condos at 47 Charnwood Rd
zzw-222@62j-sj2-6hq,42.366964,-71.098246,Lessors of Real Estate,,Apartments at 202 Harvard St
zzw-222@62j-sjz-7kf,42.396417,-71.12489000000001,Lessors of Real Estate,,Apartments at 50 Meacham Rd
zzw-222@62j-sk2-zvf,42.382644,-71.119951,Electronics and Appliance Stores,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""19:00""]] }",Stereo Jack's Records
zzw-224@62j-sk2-v2k,42.389526000000004,-71.119527,Lessors of Real Estate,,Apartments at 8 Davenport St
zzy-223@62j-sj2-s89,42.363392,-71.101431,Building Equipment Contractors,,Cambridgeport 24 Hour Plumber
222-222@62j-sjs-vfz,42.392317999999996,-71.126807,Lessors of Real Estate,,Apartments at 42 Rindge Ave
222-222@62j-sk2-jjv,42.385341,-71.110698,Lessors of Real Estate,,Condos at 18 Belmont St
223-222@62j-sjw-xyv,42.382498999999996,-71.15769,Lessors of Real Estate,,Apartments at 149 Grove St
224-222@62j-sjv-cdv,42.373204,-71.113651,Lessors of Real Estate,,Harvard University Housing
226-222@62j-sjy-zpv,42.406321000000005,-71.129568,Lessors of Real Estate,,Apartments at 42 Belknap St
226-229@62j-sk2-vcq,42.387104,-71.118845,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""21:30""]], ""Tue"": [[""11:00"", ""21:30""]], ""Wed"": [[""11:00"", ""21:30""]], ""Thu"": [[""11:00"", ""21:30""]], ""Fri"": [[""11:00"", ""21:30""]], ""Sat"": [[""11:00"", ""21:30""]], ""Sun"": [[""12:00"", ""17:30""]] }",I Love Sushi
227-222@62j-sjs-8qf,42.377733,-71.14048000000001,Lessors of Real Estate,,Apartments at 64 Lexington Ave
228-222@62j-sk3-2zf,42.381425,-71.11778199999999,Lessors of Real Estate,,Apartments at 24 Wendell St
229-222@62j-sk2-xwk,42.390648,-71.11713,Lessors of Real Estate,,Apartments at 11 Burnside Ave
22c-222@62j-sj2-gzf,42.372911,-71.10606899999999,Lessors of Real Estate,,Apartments at 39 Highland Ave
22c-223@62j-sjv-9fz,42.373925,-71.123035,Offices of Other Health Practitioners,"{ ""Mon"": [[""7:30"", ""19:00""]], ""Tue"": [[""7:30"", ""19:00""]], ""Wed"": [[""7:30"", ""19:00""]], ""Thu"": [[""7:30"", ""19:00""]], ""Fri"": [[""7:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Harvard Square Chiropractic
22h-223@62j-sk2-sqz,42.381968,-71.10935500000001,Lessors of Real Estate,,Apartments at 23 Harrison St
22j-222@62j-sjs-rc5,42.392534999999995,-71.132613,Lessors of Real Estate,,Apartments at 186 Sherman St
22j-222@62j-sjs-t5f,42.389697999999996,-71.134253,Lessors of Real Estate,,Apartments at 25 Bellis Cir
22j-222@62j-sjz-8n5,42.401022,-71.119439,Lessors of Real Estate,,Condos at 911 Broadway
22j-222@62j-sjz-975,42.3998,-71.117915,"Museums, Historical Sites, and Similar Institutions",,Museum Of Modern Renaissance
22k-223@62j-sjz-6hq,42.39525,-71.12219,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:30"", ""22:00""]], ""Tue"": [[""11:30"", ""22:00""]], ""Wed"": [[""11:30"", ""22:00""]], ""Thu"": [[""11:30"", ""22:00""]], ""Fri"": [[""11:30"", ""23:00""]], ""Sat"": [[""11:30"", ""23:00""]], ""Sun"": [[""12:00"", ""22:00""]] }",Genki Ya Somerville
22m-222@62j-sjy-zs5,42.405694,-71.129997,Lessors of Real Estate,,Apartments at 20 Belknap St
22n-222@62j-sj2-7qz,42.368621000000005,-71.08994200000001,Child Day Care Services,"{ ""Mon"": [[""7:30"", ""17:30""]], ""Tue"": [[""7:30"", ""17:30""]], ""Wed"": [[""7:30"", ""17:30""]], ""Thu"": [[""7:30"", ""17:30""]], ""Fri"": [[""7:30"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",Bright Horizons
22n-222@62j-sjt-3qz,42.38843,-71.13290400000001,Lessors of Real Estate,,Condos at 91 Sherman St
22n-222@62j-sk3-d9z,42.384868,-71.099292,Lessors of Real Estate,,Apartments at 30 Prescott St
22q-222@62j-sjs-zpv,42.38215,-71.130059,Lessors of Real Estate,,Apartments at 159 Concord Ave
22s-222@62j-sj2-rzf,42.363931,-71.099469,Lessors of Real Estate,,Apartments at 20 Columbia St
22s-222@62j-sk3-5fz,42.383293,-71.112854,Lessors of Real Estate,,Apartments at 288 Beacon St
22v-223@62j-sj8-4y9,42.387475,-71.08236099999999,Restaurants and Other Eating Places,,Recinos Cafe
22w-222@62j-sk3-45f,42.380103999999996,-71.120566,Lessors of Real Estate,,Apartments at 3 Chauncy St
22y-222@62j-sj8-52k,42.388684999999995,-71.083843,Lessors of Real Estate,,Apartments at 23 Wisconsin Ave
22z-222@62j-sj3-8qf,42.376788,-71.10199300000001,Lessors of Real Estate,,Apartments at 19 Harold St
22z-223@62j-sjv-975,42.374243,-71.121422,Other Miscellaneous Store Retailers,,City Smoke Shop Harvard
233-222@62j-sk3-nwk,42.393307,-71.112674,Lessors of Real Estate,,Apartments at 17 Spencer Ave
235-222@62j-sj8-g6k,42.391581,-71.090948,Restaurants and Other Eating Places,,New Dragon Star Restaurant
237-223@62j-sjy-zxq,42.406327000000005,-71.13076600000001,Religious Organizations,,Jehovah's Witnesses
238-222@62j-sk3-kj9,42.395382,-71.112646,Lessors of Real Estate,,Apartments at 10 Pearson Ave
23f-222@62j-sj2-68v,42.365926,-71.098952,Lessors of Real Estate,,Apartments at 8 Suffolk St
23m-222@62j-shx-j7q,42.371867,-71.079785,Lessors of Real Estate,,Apartments at 25 Third St
23n-222@62j-sk3-nyv,42.393643,-71.11529,Lessors of Real Estate,,Apartments at 13 Lesley Ave
23v-222@62j-sj2-8gk,42.372833,-71.098324,Lessors of Real Estate,,Apartments at 310 Prospect St
246-222@62j-sj2-6x5,42.370591999999995,-71.09389200000001,Lessors of Real Estate,,Apartments at 394 Windsor St
248-222@62j-sjs-ysq,42.385342,-71.136413,Lessors of Real Estate,,Condos at 147 Chilton St
24m-222@62j-sj2-7bk,42.368707,-71.091296,Lessors of Real Estate,,Apartments at 15 Plymouth St
24t-224@62j-sj2-4jv,42.369882000000004,-71.095936,Lessors of Real Estate,,Apartments at 115 Hampshire St
24x-222@62j-sgg-j9z,42.361313,-71.113155,Lessors of Real Estate,,Apartments at 344 Putnam Ave
258-222@62j-sj3-9s5,42.373812,-71.098029,Lessors of Real Estate,,Apartments at 359 Prospect St
265-222@62j-sj3-8vz,42.376922,-71.10432,Lessors of Real Estate,,Condos at 66 Dimick St
26n-223@62j-sjv-8jv,42.371804,-71.115459,Lessors of Real Estate,,Apartments at 1210 Massachusetts Ave
zzw-222@62j-sjs-4qf,42.386884,-71.13869,Other Motor Vehicle Dealers,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",Hidea
zzw-222@62j-sjs-z2k,42.384302000000005,-71.132688,Other Amusement and Recreation Industries,,Mentis Michelle PHD
zzw-227@62j-sk3-649,42.385456,-71.11995,Lessors of Real Estate,,Condos at 1770 Massachusetts Ave
zzw-23k@62j-shx-k9f,42.368147,-71.07570799999999,Automotive Repair and Maintenance,,Detail Hand Car Wash
zzy-222@62j-sk3-54v,42.382414000000004,-71.113988,Lessors of Real Estate,,Condos at 60 5 Sacramento St
222-222@62j-shx-5xq,42.36979,-71.070656,"Colleges, Universities, and Professional Schools",,Hult International Business School
222-222@62j-sk3-ghq,42.381956,-71.103276,Lessors of Real Estate,"{ ""Mon"": [[""9:30"", ""18:00""]], ""Tue"": [[""9:30"", ""18:00""]], ""Wed"": [[""9:30"", ""18:00""]], ""Thu"": [[""9:30"", ""18:00""]], ""Fri"": [[""9:30"", ""18:00""]], ""Sat"": [[""9:00"", ""17:30""]], ""Sun"": [] }",Extra Space Storage
224-222@62j-sj8-qmk,42.384099,-71.085128,Lessors of Real Estate,,Apartments at 47R Franklin St
224-222@62j-sjt-575,42.393418,-71.14121,Other Schools and Instruction,"{ ""Mon"": [[""13:00"", ""22:00""]], ""Tue"": [[""13:00"", ""22:00""]], ""Wed"": [[""13:00"", ""22:00""]], ""Thu"": [[""13:00"", ""22:00""]], ""Fri"": [[""13:00"", ""22:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",Arthur Murray Dance Centers
224-222@62j-sk3-bc5,42.393494,-71.096689,Lessors of Real Estate,,Apartments at 106 Thurston St
224-223@62j-sj4-syv,42.361351,-71.081243,"Museums, Historical Sites, and Similar Institutions",,Microsoft New England Research and Development Center
225-223@62j-sk2-j9z,42.384859999999996,-71.113613,Lessors of Real Estate,,Condos at 10 12 Stanford Terrace
228-223@62j-shx-k2k,42.369955,-71.07899300000001,Other Miscellaneous Store Retailers,"{ ""Mon"": [[""10:30"", ""18:00""]], ""Tue"": [[""10:30"", ""18:00""]], ""Wed"": [[""10:30"", ""18:00""]], ""Thu"": [[""10:30"", ""18:00""]], ""Fri"": [[""10:30"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",Multicultural Arts Center
229-222@62j-sk2-y7q,42.391464,-71.114746,Lessors of Real Estate,,Apartments at 283 Summer St
22b-222@62j-sk3-fcq,42.381917,-71.095641,Religious Organizations,,One Heart Zen
22d-222@62j-sk2-wrk,42.388643,-71.124964,Lessors of Real Estate,,Apartments at 70 Walden St
22d-222@62j-sk3-jd9,42.388791,-71.102933,Lessors of Real Estate,,Condos at 89 Central St
22g-222@62j-sjz-2rk,42.403105,-71.125703,Lessors of Real Estate,,Apartments at 10 Lovell St
22k-222@62j-sj8-5mk,42.384678,-71.080294,Lessors of Real Estate,,Townhouses at 41 Mt Vernon St
22m-222@62j-sjz-9zz,42.402418,-71.126544,Lessors of Real Estate,,Apartments at 225 Holland St
