Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
15891,08:49:42,true,200,50000.0,2.2222222222222223,50,car32,gasstation[5],08:47:08,08:49:42,2.566666666666667,14.736818959534315,100.0,85.2631810404657
21224,11:47:28,true,200,50000.0,2.2222222222222223,50,car40,gasstation[6],11:44:54,11:47:28,2.566666666666667,14.640034196087939,100.0,85.35996580391206
24833,13:47:46,true,200,50000.0,2.2222222222222223,50,car0,gasstation[5],13:45:12,13:47:46,2.566666666666667,14.493149352286022,100.0,85.50685064771397
26123,14:30:46,true,200,50000.0,2.2222222222222223,50,car23,gasstation[6],14:28:10,14:30:46,2.6,14.41381083135205,100.0,85.58618916864795
27462,15:15:24,true,200,50000.0,2.2222222222222223,50,car24,gasstation[2],15:12:50,15:15:24,2.566666666666667,14.958978598364553,100.0,85.04102140163545
27995,15:33:10,true,200,50000.0,2.2222222222222223,50,car14,gasstation[1],15:30:36,15:33:10,2.566666666666667,14.579655294527328,100.0,85.42034470547267
28880,16:02:40,true,200,50000.0,2.2222222222222223,50,car3,gasstation[5],16:00:04,16:02:40,2.6,14.040714275986229,100.0,85.95928572401377
28980,16:06:00,true,200,50000.0,2.2222222222222223,50,car11,gasstation[6],16:03:24,16:06:00,2.6,14.326748366341747,100.0,85.67325163365827
29143,16:11:26,true,200,50000.0,2.2222222222222223,50,car17,gasstation[5],16:08:52,16:11:26,2.566666666666667,14.67815918312969,100.0,85.3218408168703
29525,16:24:10,true,200,50000.0,2.2222222222222223,50,car35,gasstation[6],16:21:36,16:24:10,2.566666666666667,14.77334466864545,100.0,85.22665533135455
29750,16:31:40,true,200,50000.0,2.2222222222222223,50,car18,gasstation[0],16:29:06,16:31:40,2.566666666666667,14.455117867728973,100.0,85.54488213227103
30332,16:51:04,true,200,50000.0,2.2222222222222223,50,car27,gasstation[6],16:48:30,16:51:04,2.566666666666667,14.536452906100653,100.0,85.46354709389935
32866,18:15:32,true,200,50000.0,2.2222222222222223,50,car28,gasstation[6],18:12:56,18:15:32,2.6,14.376076720386743,100.0,85.62392327961325
33308,18:30:16,true,200,50000.0,2.2222222222222223,50,car19,gasstation[5],18:27:40,18:30:16,2.6,13.684927319693385,100.0,86.31507268030663
33733,18:44:26,true,200,50000.0,2.2222222222222223,50,car8,gasstation[1],18:41:52,18:44:26,2.566666666666667,14.823050277366246,100.0,85.17694972263375
34134,18:57:48,true,200,50000.0,2.2222222222222223,50,car48,gasstation[6],18:55:12,18:57:48,2.6,14.27484153404079,100.0,85.72515846595921
