Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
13815,07:40:30,true,200,50000.0,2.2222222222222223,40,car23,gasstation[5],07:37:56,07:40:30,2.566666666666667,14.595425175334958,100.0,85.40457482466505
21556,11:58:32,true,200,50000.0,2.2222222222222223,40,car37,gasstation[2],11:55:58,11:58:32,2.566666666666667,14.506655187687127,100.0,85.49334481231287
21587,11:59:34,true,200,50000.0,2.2222222222222223,40,car39,gasstation[6],11:57:00,11:59:34,2.566666666666667,14.4975257714845,100.0,85.5024742285155
22584,12:32:48,true,200,50000.0,2.2222222222222223,40,car9,gasstation[5],12:30:12,12:32:48,2.6,14.203316204381203,100.0,85.7966837956188
23752,13:11:44,true,200,50000.0,2.2222222222222223,40,car7,gasstation[5],13:09:08,13:11:44,2.6,14.324635959729587,100.0,85.67536404027041
23797,13:13:14,true,200,50000.0,2.2222222222222223,40,car10,gasstation[0],13:10:38,13:13:14,2.6,14.247948572135725,100.0,85.75205142786427
24157,13:25:14,true,200,50000.0,2.2222222222222223,40,car33,gasstation[6],13:22:40,13:25:14,2.566666666666667,14.762352951321015,100.0,85.23764704867898
24554,13:38:28,true,200,50000.0,2.2222222222222223,40,car22,gasstation[5],13:35:54,13:38:28,2.566666666666667,14.853748902798236,100.0,85.14625109720177
25968,14:25:36,true,200,50000.0,2.2222222222222223,40,car19,gasstation[5],14:23:02,14:25:36,2.566666666666667,14.780930651020299,100.0,85.21906934897969
26683,14:49:26,true,200,50000.0,2.2222222222222223,40,car0,gasstation[6],14:46:50,14:49:26,2.6,14.307490308986786,100.0,85.69250969101321
27002,15:00:04,true,200,50000.0,2.2222222222222223,40,car11,gasstation[6],14:57:30,15:00:04,2.566666666666667,14.766249528954766,100.0,85.23375047104524
27123,15:04:06,true,200,50000.0,2.2222222222222223,40,car30,gasstation[3],15:01:30,15:04:06,2.6,14.172897749272845,100.0,85.82710225072715
27369,15:12:18,true,200,50000.0,2.2222222222222223,40,car29,gasstation[5],15:09:42,15:12:18,2.6,13.821886954075927,100.0,86.17811304592408
27400,15:13:20,true,200,50000.0,2.2222222222222223,40,car8,gasstation[6],15:10:46,15:13:20,2.566666666666667,14.663397137216986,100.0,85.33660286278301
29021,16:07:22,true,200,50000.0,2.2222222222222223,40,car12,gasstation[1],16:04:46,16:07:22,2.6,14.04284624957004,100.0,85.95715375042997
29102,16:10:04,true,200,50000.0,2.2222222222222223,40,car3,gasstation[0],16:07:28,16:10:04,2.6,13.847206861249045,100.0,86.15279313875097
29336,16:17:52,true,200,50000.0,2.2222222222222223,40,car2,gasstation[6],16:15:16,16:17:52,2.6,14.403360940772798,100.0,85.59663905922721
30100,16:43:20,true,200,50000.0,2.2222222222222223,40,car6,gasstation[6],16:40:46,16:43:20,2.566666666666667,14.607844040927297,100.0,85.39215595907271
30713,17:03:46,true,200,50000.0,2.2222222222222223,40,car1,gasstation[6],17:01:12,17:03:46,2.566666666666667,14.481334793948571,100.0,85.51866520605144
31704,17:36:48,true,200,50000.0,2.2222222222222223,40,car5,gasstation[1],17:34:14,17:36:48,2.566666666666667,14.669168890029718,100.0,85.33083110997029
31927,17:44:14,true,200,50000.0,2.2222222222222223,40,car14,gasstation[0],17:41:38,17:44:14,2.6,14.167522956026831,100.0,85.83247704397317
32658,18:08:36,true,200,50000.0,2.2222222222222223,40,car36,gasstation[6],18:06:00,18:08:36,2.6,13.630979733571245,100.0,86.36902026642875
33064,18:22:08,true,200,50000.0,2.2222222222222223,40,car34,gasstation[5],18:19:34,18:22:08,2.566666666666667,14.516137863531828,100.0,85.48386213646818
33320,18:30:40,true,200,50000.0,2.2222222222222223,40,car13,gasstation[6],18:28:04,18:30:40,2.6,13.656548730906193,100.0,86.3434512690938
33599,18:39:58,true,200,50000.0,2.2222222222222223,40,car35,gasstation[5],18:37:24,18:39:58,2.566666666666667,14.634300417524932,100.0,85.36569958247507
34221,19:00:42,true,200,50000.0,2.2222222222222223,40,car17,gasstation[5],18:58:08,19:00:42,2.566666666666667,14.714305540973408,100.0,85.28569445902659
34333,19:04:26,true,200,50000.0,2.2222222222222223,40,car31,gasstation[6],19:01:50,19:04:26,2.6,13.96638223337601,100.0,86.03361776662399
35165,19:32:10,true,200,50000.0,2.2222222222222223,40,car24,gasstation[6],19:29:34,19:32:10,2.6,14.436751041364701,100.0,85.5632489586353
35262,19:35:24,true,200,50000.0,2.2222222222222223,40,car27,gasstation[2],19:32:50,19:35:24,2.566666666666667,14.73654622684333,100.0,85.26345377315667
36008,20:00:16,true,200,50000.0,2.2222222222222223,40,car16,gasstation[6],19:57:40,20:00:16,2.6,14.046241978920463,100.0,85.95375802107954
36695,20:23:10,true,200,50000.0,2.2222222222222223,40,car32,gasstation[5],20:20:36,20:23:10,2.566666666666667,14.770303880456934,100.0,85.22969611954308
38436,21:21:12,true,200,50000.0,2.2222222222222223,40,car18,gasstation[5],21:18:36,21:21:12,2.6,14.409172169733123,100.0,85.59082783026687
40707,22:36:54,true,200,50000.0,2.2222222222222223,40,car25,gasstation[3],22:34:20,22:36:54,2.566666666666667,14.481659138096315,100.0,85.51834086190368
