Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Distance Traveled
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car0,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car1,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car2,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car3,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car4,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car5,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car6,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car7,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car8,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car9,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car10,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car11,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car12,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car13,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car14,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car15,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car16,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car17,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car18,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car19,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car20,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car21,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car22,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car23,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car24,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car25,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car26,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car27,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car28,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car29,0.0
0,00:00:00,true,200,50000.0,2.2222222222222223,35,car30,0.0
