Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
14852,08:15:04,true,200,50000.0,2.2222222222222223,30,car10,gasstation[5],08:12:30,08:15:04,2.566666666666667,14.651462133704426,100.0,85.34853786629557
18763,10:25:26,true,200,50000.0,2.2222222222222223,30,car18,gasstation[2],10:22:52,10:25:26,2.566666666666667,14.904199860173668,100.0,85.09580013982632
19451,10:48:22,true,200,50000.0,2.2222222222222223,30,car20,gasstation[6],10:45:46,10:48:22,2.6,14.212085815409942,100.0,85.78791418459005
20230,11:14:20,true,200,50000.0,2.2222222222222223,30,car26,gasstation[5],11:11:46,11:14:20,2.566666666666667,14.804520604876892,100.0,85.1954793951231
20425,11:20:50,true,200,50000.0,2.2222222222222223,30,car2,gasstation[5],11:18:14,11:20:50,2.6,13.854954105022566,100.0,86.14504589497743
20526,11:24:12,true,200,50000.0,2.2222222222222223,30,car14,gasstation[0],11:21:36,11:24:12,2.6,14.405690596077752,100.0,85.59430940392224
20551,11:25:02,true,200,50000.0,2.2222222222222223,30,car22,gasstation[5],11:22:26,11:25:02,2.6,14.013035543844019,100.0,85.98696445615597
20677,11:29:14,true,200,50000.0,2.2222222222222223,30,car4,gasstation[6],11:26:40,11:29:14,2.566666666666667,14.519305949802478,100.0,85.48069405019753
21249,11:48:18,true,200,50000.0,2.2222222222222223,30,car16,gasstation[5],11:45:42,11:48:18,2.6,14.394181185734912,100.0,85.60581881426509
22109,12:16:58,true,200,50000.0,2.2222222222222223,30,car21,gasstation[5],12:14:24,12:16:58,2.566666666666667,14.458299509140327,100.0,85.54170049085967
23141,12:51:22,true,200,50000.0,2.2222222222222223,30,car13,gasstation[5],12:48:48,12:51:22,2.566666666666667,14.491565593637578,100.0,85.50843440636243
23502,13:03:24,true,200,50000.0,2.2222222222222223,30,car17,gasstation[5],13:00:48,13:03:24,2.6,13.880639201610881,100.0,86.11936079838911
24117,13:23:54,true,200,50000.0,2.2222222222222223,30,car7,gasstation[6],13:21:20,13:23:54,2.566666666666667,14.701143708528445,100.0,85.29885629147157
25271,14:02:22,true,200,50000.0,2.2222222222222223,30,car1,gasstation[5],13:59:48,14:02:22,2.566666666666667,14.532655422167656,100.0,85.46734457783235
25734,14:17:48,true,200,50000.0,2.2222222222222223,30,car29,gasstation[6],14:15:12,14:17:48,2.6,14.436728127609042,100.0,85.56327187239096
26960,14:58:40,true,200,50000.0,2.2222222222222223,30,car5,gasstation[2],14:56:04,14:58:40,2.6,14.164773246497628,100.0,85.83522675350237
27133,15:04:26,true,200,50000.0,2.2222222222222223,30,car3,gasstation[6],15:01:50,15:04:26,2.6,14.108175412799465,100.0,85.89182458720053
27208,15:06:56,true,200,50000.0,2.2222222222222223,30,car9,gasstation[5],15:04:22,15:06:56,2.566666666666667,14.555427510950677,100.0,85.44457248904932
28299,15:43:18,true,200,50000.0,2.2222222222222223,30,car8,gasstation[5],15:40:42,15:43:18,2.6,14.40344529583514,100.0,85.59655470416484
31383,17:26:06,true,200,50000.0,2.2222222222222223,30,car23,gasstation[6],17:23:30,17:26:06,2.6,13.971281104810377,100.0,86.02871889518963
32663,18:08:46,true,200,50000.0,2.2222222222222223,30,car0,gasstation[6],18:06:10,18:08:46,2.6,14.242320105164419,100.0,85.75767989483558
33602,18:40:04,true,200,50000.0,2.2222222222222223,30,car12,gasstation[5],18:37:30,18:40:04,2.566666666666667,14.549340964336729,100.0,85.45065903566326
34150,18:58:20,true,200,50000.0,2.2222222222222223,30,car19,gasstation[5],18:55:46,18:58:20,2.566666666666667,14.860235679833082,100.0,85.13976432016692
34719,19:17:18,true,200,50000.0,2.2222222222222223,30,car24,gasstation[6],19:14:42,19:17:18,2.6,14.17304477704486,100.0,85.82695522295514
34720,19:17:20,true,200,50000.0,2.2222222222222223,30,car15,gasstation[5],19:14:44,19:17:20,2.6,13.757673020277593,100.0,86.2423269797224
34830,19:21:00,true,200,50000.0,2.2222222222222223,30,car25,gasstation[5],19:18:24,19:21:00,2.6,14.442091529286893,100.0,85.5579084707131
36133,20:04:26,true,200,50000.0,2.2222222222222223,30,car27,gasstation[0],20:01:52,20:04:26,2.566666666666667,14.875453756615672,100.0,85.12454624338433
38562,21:25:24,true,200,50000.0,2.2222222222222223,30,car6,gasstation[5],21:22:48,21:25:24,2.6,14.118255357082868,100.0,85.88174464291714
40754,22:38:28,true,200,50000.0,2.2222222222222223,30,car28,gasstation[0],22:35:54,22:38:28,2.566666666666667,14.700822222634248,100.0,85.29917777736576
42732,23:44:24,true,200,50000.0,2.2222222222222223,30,car11,gasstation[2],23:41:48,23:44:24,2.6,13.699621596977304,100.0,86.3003784030227
