Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
14429,08:00:58,true,200,50000.0,2.2222222222222223,35,car34,gasstation[2],07:58:24,08:00:58,2.566666666666667,14.748030304768681,100.0,85.25196969523132
15918,08:50:36,true,200,50000.0,2.2222222222222223,35,car25,gasstation[0],08:48:02,08:50:36,2.566666666666667,14.806192118588779,100.0,85.19380788141122
17123,09:30:46,true,200,50000.0,2.2222222222222223,35,car26,gasstation[6],09:28:12,09:30:46,2.566666666666667,14.583793705338591,100.0,85.41620629466141
17505,09:43:30,true,200,50000.0,2.2222222222222223,35,car10,gasstation[0],09:40:56,09:43:30,2.566666666666667,14.556504571009086,100.0,85.44349542899093
19249,10:41:38,true,200,50000.0,2.2222222222222223,35,car30,gasstation[3],10:39:04,10:41:38,2.566666666666667,14.544387053102659,100.0,85.45561294689735
20554,11:25:08,true,200,50000.0,2.2222222222222223,35,car24,gasstation[5],11:22:34,11:25:08,2.566666666666667,14.818981230873357,100.0,85.18101876912664
21331,11:51:02,true,200,50000.0,2.2222222222222223,35,car28,gasstation[6],11:48:28,11:51:02,2.566666666666667,14.458702483738694,100.0,85.54129751626131
21662,12:02:04,true,200,50000.0,2.2222222222222223,35,car16,gasstation[6],11:59:28,12:02:04,2.6,14.327150870215476,100.0,85.67284912978452
22047,12:14:54,true,200,50000.0,2.2222222222222223,35,car21,gasstation[0],12:12:18,12:14:54,2.6,14.373992750629228,100.0,85.62600724937077
22867,12:42:14,true,200,50000.0,2.2222222222222223,35,car1,gasstation[6],12:39:38,12:42:14,2.6,13.909750656533113,100.0,86.09024934346688
23461,13:02:02,true,200,50000.0,2.2222222222222223,35,car22,gasstation[2],12:59:26,13:02:02,2.6,14.389010225126201,100.0,85.6109897748738
24865,13:48:50,true,200,50000.0,2.2222222222222223,35,car15,gasstation[5],13:46:16,13:48:50,2.566666666666667,14.47836127777996,100.0,85.52163872222003
27122,15:04:04,true,200,50000.0,2.2222222222222223,35,car0,gasstation[6],15:01:28,15:04:04,2.6,14.012185871618088,100.0,85.98781412838191
29020,16:07:20,true,200,50000.0,2.2222222222222223,35,car18,gasstation[5],16:04:44,16:07:20,2.6,13.664180219694538,100.0,86.33581978030546
29861,16:35:22,true,200,50000.0,2.2222222222222223,35,car19,gasstation[6],16:32:48,16:35:22,2.566666666666667,14.913804745076279,100.0,85.08619525492371
29929,16:37:38,true,200,50000.0,2.2222222222222223,35,car2,gasstation[5],16:35:04,16:37:38,2.566666666666667,14.578215146108557,100.0,85.42178485389145
30249,16:48:18,true,200,50000.0,2.2222222222222223,35,car14,gasstation[6],16:45:42,16:48:18,2.6,14.284065760180557,100.0,85.71593423981945
30406,16:53:32,true,200,50000.0,2.2222222222222223,35,car4,gasstation[6],16:50:58,16:53:32,2.566666666666667,14.81814057190399,100.0,85.181859428096
32599,18:06:38,true,200,50000.0,2.2222222222222223,35,car17,gasstation[6],18:04:04,18:06:38,2.566666666666667,14.566968688191492,100.0,85.4330313118085
32697,18:09:54,true,200,50000.0,2.2222222222222223,35,car9,gasstation[2],18:07:20,18:09:54,2.566666666666667,14.504356761690781,100.0,85.49564323830921
33209,18:26:58,true,200,50000.0,2.2222222222222223,35,car32,gasstation[5],18:24:24,18:26:58,2.566666666666667,14.747948135523483,100.0,85.25205186447651
33688,18:42:56,true,200,50000.0,2.2222222222222223,35,car27,gasstation[3],18:40:20,18:42:56,2.6,13.976234239360199,100.0,86.0237657606398
33724,18:44:08,true,200,50000.0,2.2222222222222223,35,car31,gasstation[5],18:41:32,18:44:08,2.6,14.121405447635752,100.0,85.87859455236425
34540,19:11:20,true,200,50000.0,2.2222222222222223,35,car33,gasstation[6],19:08:46,19:11:20,2.566666666666667,14.744749089897766,100.0,85.25525091010225
34969,19:25:38,true,200,50000.0,2.2222222222222223,35,car6,gasstation[5],19:23:02,19:25:38,2.6,14.005901414949976,100.0,85.99409858505001
35030,19:27:40,true,200,50000.0,2.2222222222222223,35,car29,gasstation[5],19:25:06,19:27:40,2.566666666666667,14.655477452067522,100.0,85.34452254793248
35474,19:42:28,true,200,50000.0,2.2222222222222223,35,car12,gasstation[2],19:39:52,19:42:28,2.6,13.842172166321308,100.0,86.1578278336787
36590,20:19:40,true,200,50000.0,2.2222222222222223,35,car11,gasstation[1],20:17:04,20:19:40,2.6,13.829875169446046,100.0,86.17012483055396
36914,20:30:28,true,200,50000.0,2.2222222222222223,35,car8,gasstation[5],20:27:54,20:30:28,2.566666666666667,14.762136930074277,100.0,85.23786306992572
37159,20:38:38,true,200,50000.0,2.2222222222222223,35,car20,gasstation[3],20:36:04,20:38:38,2.566666666666667,14.632685335461716,100.0,85.36731466453828
37222,20:40:44,true,200,50000.0,2.2222222222222223,35,car3,gasstation[6],20:38:08,20:40:44,2.6,13.690805885993404,100.0,86.30919411400659
39666,22:02:12,true,200,50000.0,2.2222222222222223,35,car23,gasstation[5],21:59:38,22:02:12,2.566666666666667,14.575747510466636,100.0,85.42425248953337
39668,22:02:16,true,200,50000.0,2.2222222222222223,35,car5,gasstation[5],21:59:42,22:02:16,2.566666666666667,14.721123698532956,100.0,85.27887630146705
