Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Trip Served,Mode,Wait Time (min),Departure Time,Arrival Time,Duration (min),Origin [lat],Origin [lon],Destination [lat],Destination [lon],Distance (m)
1036,00:34:32,true,200,50000.0,2.2222222222222223,5,package0,true,2,5.366666666666666,00:26:24,00:34:32,8.133333333333333,-71.086885,42.37212699999988,-71.12392810591183,42.388292994269825,3572.407063507447
1913,01:03:46,true,200,50000.0,2.2222222222222223,5,package1,true,2,4.1,01:03:08,01:03:46,0.6333333333333333,-71.11851899999999,42.37028199999989,-71.11994,42.37206899999988,245.02946860035706
1954,01:05:08,true,200,50000.0,2.2222222222222223,5,package2,true,2,4.066666666666666,01:03:06,01:05:08,2.033333333333333,-71.119396,42.37309199999988,-71.113837,42.37768999999988,744.5826635334597
6401,03:33:22,true,200,50000.0,2.2222222222222223,5,package3,true,2,2.1,03:31:08,03:33:22,2.2333333333333334,-71.109872,42.36911099999988,-71.11631324605207,42.37241865360796,792.4082112298787
8178,04:32:36,true,200,50000.0,2.2222222222222223,5,package4,true,2,1.4333333333333333,04:29:28,04:32:36,3.1333333333333333,-71.120337,42.389246999999884,-71.12309320793717,42.38225684188844,831.0074935570913
8739,04:51:18,true,200,50000.0,2.2222222222222223,5,package5,true,2,3.1666666666666665,04:49:12,04:51:18,2.1,-71.102333,42.36434299999986,-71.10748925917198,42.357586756743466,919.8938848750672
9306,05:10:12,true,200,50000.0,2.2222222222222223,5,package6,true,2,6.9,05:03:56,05:10:12,6.266666666666667,-71.075326,42.368018999999876,-71.10507469089406,42.36266151562827,2612.31011691558
9322,05:10:44,true,200,50000.0,2.2222222222222223,5,package7,true,2,1.6666666666666667,05:03:42,05:10:44,7.033333333333333,-71.116945,42.37270799999988,-71.08187540803797,42.372206568575464,2932.689460788504
9466,05:15:32,true,200,50000.0,2.2222222222222223,5,package8,true,2,2.8666666666666667,05:10:54,05:15:32,4.633333333333334,-71.121151,42.37418899999989,-71.1108903,42.359209899999875,1906.2626410251062
9786,05:26:12,true,200,50000.0,2.2222222222222223,5,package9,true,2,2.8333333333333335,05:22:52,05:26:12,3.3333333333333335,-71.095093,42.37315399999987,-71.09801169746027,42.37073626287468,700.0976099985592
