Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
11221,06:14:02,true,200,50000.0,2.2222222222222223,15,car10,gasstation[0],06:11:26,06:14:02,2.6,14.400110583232257,100.0,85.59988941676775
12009,06:40:18,true,200,50000.0,2.2222222222222223,15,car2,gasstation[6],06:37:44,06:40:18,2.566666666666667,14.49992471242749,100.0,85.50007528757251
14987,08:19:34,true,200,50000.0,2.2222222222222223,15,car9,gasstation[0],08:16:58,08:19:34,2.6,13.832853150930557,100.0,86.16714684906944
16013,08:53:46,true,200,50000.0,2.2222222222222223,15,car0,gasstation[6],08:51:10,08:53:46,2.6,14.442568699639322,100.0,85.55743130036068
16687,09:16:14,true,200,50000.0,2.2222222222222223,15,car8,gasstation[5],09:13:38,09:16:14,2.6,13.903027117085035,100.0,86.09697288291495
16818,09:20:36,true,200,50000.0,2.2222222222222223,15,car6,gasstation[5],09:18:00,09:20:36,2.6,14.295630928698403,100.0,85.7043690713016
18924,10:30:48,true,200,50000.0,2.2222222222222223,15,car1,gasstation[5],10:28:14,10:30:48,2.566666666666667,14.673527985053026,100.0,85.32647201494697
19618,10:53:56,true,200,50000.0,2.2222222222222223,15,car13,gasstation[5],10:51:20,10:53:56,2.6,14.261623216153357,100.0,85.73837678384665
22025,12:14:10,true,200,50000.0,2.2222222222222223,15,car12,gasstation[5],12:11:36,12:14:10,2.566666666666667,14.692699777968082,100.0,85.30730022203191
31274,17:22:28,true,200,50000.0,2.2222222222222223,15,car14,gasstation[1],17:19:52,17:22:28,2.6,13.747415565183182,100.0,86.25258443481682
32832,18:14:24,true,200,50000.0,2.2222222222222223,15,car4,gasstation[5],18:11:50,18:14:24,2.566666666666667,14.62873981479682,100.0,85.37126018520318
33994,18:53:08,true,200,50000.0,2.2222222222222223,15,car3,gasstation[6],18:50:32,18:53:08,2.6,14.217797626485432,100.0,85.78220237351456
34501,19:10:02,true,200,50000.0,2.2222222222222223,15,car11,gasstation[2],19:07:26,19:10:02,2.6,14.418175201893323,100.0,85.58182479810668
34762,19:18:44,true,200,50000.0,2.2222222222222223,15,car7,gasstation[5],19:16:08,19:18:44,2.6,14.299518936969916,100.0,85.70048106303008
36498,20:16:36,true,200,50000.0,2.2222222222222223,15,car5,gasstation[0],20:14:00,20:16:36,2.6,14.33037773684023,100.0,85.66962226315977
38895,21:36:30,true,200,50000.0,2.2222222222222223,15,car10,gasstation[4],21:33:54,21:36:30,2.6,14.324902229441525,100.0,85.67509777055847
39043,21:41:26,true,200,50000.0,2.2222222222222223,15,car2,gasstation[5],21:38:50,21:41:26,2.6,14.143034648006617,100.0,85.85696535199338
41422,23:00:44,true,200,50000.0,2.2222222222222223,15,car9,gasstation[5],22:58:08,23:00:44,2.6,14.392555004954454,100.0,85.60744499504554
42307,23:30:14,true,200,50000.0,2.2222222222222223,15,car0,gasstation[6],23:27:40,23:30:14,2.566666666666667,14.625828374979452,100.0,85.37417162502055
43066,23:55:32,true,200,50000.0,2.2222222222222223,15,car8,gasstation[6],23:52:58,23:55:32,2.566666666666667,14.593008050808812,100.0,85.4069919491912
