Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
13688,07:36:16,true,200,50000.0,2.2222222222222223,65,car57,gasstation[6],07:33:42,07:36:16,2.566666666666667,14.581320140045223,100.0,85.41867985995478
23592,13:06:24,true,200,50000.0,2.2222222222222223,65,car6,gasstation[4],13:03:50,13:06:24,2.566666666666667,14.658258606103944,100.0,85.34174139389606
24351,13:31:42,true,200,50000.0,2.2222222222222223,65,car18,gasstation[5],13:29:06,13:31:42,2.6,13.541106707097219,100.0,86.45889329290279
25659,14:15:18,true,200,50000.0,2.2222222222222223,65,car51,gasstation[2],14:12:42,14:15:18,2.6,14.41015361012066,100.0,85.58984638987933
26366,14:38:52,true,200,50000.0,2.2222222222222223,65,car17,gasstation[2],14:36:18,14:38:52,2.566666666666667,14.631021526923984,100.0,85.36897847307601
27861,15:28:42,true,200,50000.0,2.2222222222222223,65,car16,gasstation[5],15:26:08,15:28:42,2.566666666666667,14.488511257330142,100.0,85.51148874266985
28107,15:36:54,true,200,50000.0,2.2222222222222223,65,car14,gasstation[5],15:34:20,15:36:54,2.566666666666667,14.72733422593014,100.0,85.27266577406986
28474,15:49:08,true,200,50000.0,2.2222222222222223,65,car12,gasstation[6],15:46:32,15:49:08,2.6,14.12421732409992,100.0,85.87578267590008
28843,16:01:26,true,200,50000.0,2.2222222222222223,65,car47,gasstation[5],15:58:52,16:01:26,2.566666666666667,14.67525846963264,100.0,85.32474153036735
29401,16:20:02,true,200,50000.0,2.2222222222222223,65,car35,gasstation[6],16:17:26,16:20:02,2.6,14.402765218510908,100.0,85.59723478148909
30254,16:48:28,true,200,50000.0,2.2222222222222223,65,car23,gasstation[2],16:45:54,16:48:28,2.566666666666667,14.597788404495013,100.0,85.40221159550498
30493,16:56:26,true,200,50000.0,2.2222222222222223,65,car33,gasstation[5],16:53:52,16:56:26,2.566666666666667,14.618768916842715,100.0,85.38123108315729
30750,17:05:00,true,200,50000.0,2.2222222222222223,65,car21,gasstation[6],17:02:26,17:05:00,2.566666666666667,14.59394314696752,100.0,85.40605685303248
30787,17:06:14,true,200,50000.0,2.2222222222222223,65,car63,gasstation[5],17:03:40,17:06:14,2.566666666666667,14.758565568344883,100.0,85.24143443165512
30862,17:08:44,true,200,50000.0,2.2222222222222223,65,car34,gasstation[6],17:06:08,17:08:44,2.6,13.899323590877433,100.0,86.10067640912257
30906,17:10:12,true,200,50000.0,2.2222222222222223,65,car22,gasstation[6],17:07:38,17:10:12,2.566666666666667,14.508634398574644,100.0,85.49136560142536
31243,17:21:26,true,200,50000.0,2.2222222222222223,65,car1,gasstation[6],17:18:50,17:21:26,2.6,14.373669087854294,100.0,85.6263309121457
32308,17:56:56,true,200,50000.0,2.2222222222222223,65,car31,gasstation[6],17:54:20,17:56:56,2.6,14.16811755749643,100.0,85.83188244250357
35264,19:35:28,true,200,50000.0,2.2222222222222223,65,car42,gasstation[5],19:32:54,19:35:28,2.566666666666667,14.542818216560732,100.0,85.45718178343927
35363,19:38:46,true,200,50000.0,2.2222222222222223,65,car59,gasstation[0],19:36:10,19:38:46,2.6,13.857649179048606,100.0,86.14235082095139
36256,20:08:32,true,200,50000.0,2.2222222222222223,65,car30,gasstation[0],20:05:56,20:08:32,2.6,14.302091322002402,100.0,85.6979086779976
