Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
17098,09:29:56,true,200,50000.0,2.2222222222222223,55,car5,gasstation[5],09:27:22,09:29:56,2.566666666666667,14.664412942014351,100.0,85.33558705798563
20447,11:21:34,true,200,50000.0,2.2222222222222223,55,car34,gasstation[6],11:18:58,11:21:34,2.6,14.138536248017342,100.0,85.86146375198267
21067,11:42:14,true,200,50000.0,2.2222222222222223,55,car50,gasstation[1],11:39:40,11:42:14,2.566666666666667,14.65092011779023,100.0,85.34907988220976
21300,11:50:00,true,200,50000.0,2.2222222222222223,55,car41,gasstation[5],11:47:26,11:50:00,2.566666666666667,14.608326599670812,100.0,85.3916734003292
22402,12:26:44,true,200,50000.0,2.2222222222222223,55,car28,gasstation[5],12:24:10,12:26:44,2.566666666666667,14.52271490316915,100.0,85.47728509683084
23974,13:19:08,true,200,50000.0,2.2222222222222223,55,car40,gasstation[4],13:16:32,13:19:08,2.6,14.210833981696272,100.0,85.78916601830373
24361,13:32:02,true,200,50000.0,2.2222222222222223,55,car48,gasstation[5],13:29:28,13:32:02,2.566666666666667,14.696195597236155,100.0,85.30380440276384
24721,13:44:02,true,200,50000.0,2.2222222222222223,55,car29,gasstation[3],13:41:26,13:44:02,2.6,14.366650685625187,100.0,85.63334931437481
26613,14:47:06,true,200,50000.0,2.2222222222222223,55,car25,gasstation[6],14:44:30,14:47:06,2.6,14.43017015803598,100.0,85.56982984196402
27877,15:29:14,true,200,50000.0,2.2222222222222223,55,car38,gasstation[5],15:26:40,15:29:14,2.566666666666667,14.62955486546812,100.0,85.37044513453188
28798,15:59:56,true,200,50000.0,2.2222222222222223,55,car2,gasstation[6],15:57:22,15:59:56,2.566666666666667,14.578209641083056,100.0,85.42179035891695
29783,16:32:46,true,200,50000.0,2.2222222222222223,55,car52,gasstation[6],16:30:10,16:32:46,2.6,13.866478359578604,100.0,86.13352164042139
30108,16:43:36,true,200,50000.0,2.2222222222222223,55,car45,gasstation[5],16:41:00,16:43:36,2.6,14.064531596084501,100.0,85.93546840391551
34282,19:02:44,true,200,50000.0,2.2222222222222223,55,car6,gasstation[6],19:00:10,19:02:44,2.566666666666667,14.571882071840733,100.0,85.42811792815927
34659,19:15:18,true,200,50000.0,2.2222222222222223,55,car49,gasstation[3],19:12:42,19:15:18,2.6,14.109410421289482,100.0,85.89058957871052
34996,19:26:32,true,200,50000.0,2.2222222222222223,55,car7,gasstation[0],19:23:58,19:26:32,2.566666666666667,14.450636849215954,100.0,85.54936315078405
35610,19:47:00,true,200,50000.0,2.2222222222222223,55,car32,gasstation[5],19:44:26,19:47:00,2.566666666666667,14.552750763549577,100.0,85.44724923645043
38516,21:23:52,true,200,50000.0,2.2222222222222223,55,car9,gasstation[6],21:21:16,21:23:52,2.6,14.27993637988434,100.0,85.72006362011565
