Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
12877,07:09:14,true,200,50000.0,2.2222222222222223,60,car27,gasstation[6],07:06:40,07:09:14,2.566666666666667,14.774575471748994,100.0,85.225424528251
14642,08:08:04,true,200,50000.0,2.2222222222222223,60,car47,gasstation[6],08:05:30,08:08:04,2.566666666666667,14.638673513907035,100.0,85.36132648609296
18368,10:12:16,true,200,50000.0,2.2222222222222223,60,car40,gasstation[2],10:09:42,10:12:16,2.566666666666667,14.482281553839178,100.0,85.51771844616083
19670,10:55:40,true,200,50000.0,2.2222222222222223,60,car20,gasstation[0],10:53:06,10:55:40,2.566666666666667,14.66771949127352,100.0,85.33228050872648
22076,12:15:52,true,200,50000.0,2.2222222222222223,60,car18,gasstation[5],12:13:16,12:15:52,2.6,14.112400313575503,100.0,85.88759968642451
22590,12:33:00,true,200,50000.0,2.2222222222222223,60,car51,gasstation[3],12:30:24,12:33:00,2.6,14.419941714694342,100.0,85.58005828530565
22965,12:45:30,true,200,50000.0,2.2222222222222223,60,car2,gasstation[5],12:42:56,12:45:30,2.566666666666667,14.70728592095783,100.0,85.29271407904217
23463,13:02:06,true,200,50000.0,2.2222222222222223,60,car22,gasstation[5],12:59:32,13:02:06,2.566666666666667,14.522145059730182,100.0,85.47785494026982
25365,14:05:30,true,200,50000.0,2.2222222222222223,60,car33,gasstation[5],14:02:54,14:05:30,2.6,14.398780275396533,100.0,85.60121972460347
26354,14:38:28,true,200,50000.0,2.2222222222222223,60,car10,gasstation[6],14:35:54,14:38:28,2.566666666666667,14.655294538142579,100.0,85.34470546185742
28942,16:04:44,true,200,50000.0,2.2222222222222223,60,car29,gasstation[6],16:02:10,16:04:44,2.566666666666667,14.492909133888881,100.0,85.50709086611111
29525,16:24:10,true,200,50000.0,2.2222222222222223,60,car30,gasstation[0],16:21:36,16:24:10,2.566666666666667,14.61927561013971,100.0,85.38072438986029
30282,16:49:24,true,200,50000.0,2.2222222222222223,60,car7,gasstation[2],16:46:50,16:49:24,2.566666666666667,14.856653195252997,100.0,85.14334680474701
30596,16:59:52,true,200,50000.0,2.2222222222222223,60,car13,gasstation[5],16:57:18,16:59:52,2.566666666666667,14.550101872723337,100.0,85.44989812727665
30661,17:02:02,true,200,50000.0,2.2222222222222223,60,car34,gasstation[4],16:59:28,17:02:02,2.566666666666667,14.506133396243312,100.0,85.49386660375669
30792,17:06:24,true,200,50000.0,2.2222222222222223,60,car39,gasstation[5],17:03:50,17:06:24,2.566666666666667,14.602673643422134,100.0,85.39732635657786
31807,17:40:14,true,200,50000.0,2.2222222222222223,60,car43,gasstation[6],17:37:38,17:40:14,2.6,14.358435645677131,100.0,85.64156435432288
32534,18:04:28,true,200,50000.0,2.2222222222222223,60,car3,gasstation[5],18:01:52,18:04:28,2.6,14.41716535459431,100.0,85.5828346454057
33480,18:36:00,true,200,50000.0,2.2222222222222223,60,car48,gasstation[6],18:33:26,18:36:00,2.566666666666667,14.59452012058669,100.0,85.40547987941332
33556,18:38:32,true,200,50000.0,2.2222222222222223,60,car25,gasstation[5],18:35:58,18:38:32,2.566666666666667,14.592950420247805,100.0,85.4070495797522
33842,18:48:04,true,200,50000.0,2.2222222222222223,60,car41,gasstation[5],18:45:30,18:48:04,2.566666666666667,14.878577563509882,100.0,85.12142243649012
34451,19:08:22,true,200,50000.0,2.2222222222222223,60,car21,gasstation[5],19:05:48,19:08:22,2.566666666666667,14.469771750911839,100.0,85.53022824908815
36671,20:22:22,true,200,50000.0,2.2222222222222223,60,car26,gasstation[5],20:19:48,20:22:22,2.566666666666667,14.855768150055354,100.0,85.14423184994465
