Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Gas Station,Start Time,End Time,Duration (min),Start Fuel %,End Fuel %,Fuel Gain %
14237,07:54:34,true,200,50000.0,2.2222222222222223,25,car18,gasstation[6],07:52:00,07:54:34,2.566666666666667,14.69921103369983,100.0,85.30078896630017
17939,09:57:58,true,200,50000.0,2.2222222222222223,25,car9,gasstation[6],09:55:22,09:57:58,2.6,14.32695806380056,100.0,85.67304193619944
17994,09:59:48,true,200,50000.0,2.2222222222222223,25,car24,gasstation[5],09:57:12,09:59:48,2.6,14.359919793908658,100.0,85.64008020609134
18311,10:10:22,true,200,50000.0,2.2222222222222223,25,car5,gasstation[6],10:07:48,10:10:22,2.566666666666667,14.588432805274667,100.0,85.41156719472532
20231,11:14:22,true,200,50000.0,2.2222222222222223,25,car3,gasstation[5],11:11:48,11:14:22,2.566666666666667,14.523012206821864,100.0,85.47698779317814
23245,12:54:50,true,200,50000.0,2.2222222222222223,25,car1,gasstation[0],12:52:16,12:54:50,2.566666666666667,14.694346357281432,100.0,85.30565364271855
25985,14:26:10,true,200,50000.0,2.2222222222222223,25,car22,gasstation[0],14:23:34,14:26:10,2.6,13.800602725932176,100.0,86.19939727406782
26126,14:30:52,true,200,50000.0,2.2222222222222223,25,car10,gasstation[6],14:28:16,14:30:52,2.6,14.10149207303486,100.0,85.89850792696514
28789,15:59:38,true,200,50000.0,2.2222222222222223,25,car21,gasstation[5],15:57:02,15:59:38,2.6,14.405415969655458,100.0,85.59458403034455
28841,16:01:22,true,200,50000.0,2.2222222222222223,25,car2,gasstation[4],15:58:48,16:01:22,2.566666666666667,14.756785902874828,100.0,85.24321409712518
29425,16:20:50,true,200,50000.0,2.2222222222222223,25,car11,gasstation[6],16:18:14,16:20:50,2.6,14.342153612856572,100.0,85.65784638714344
29842,16:34:44,true,200,50000.0,2.2222222222222223,25,car12,gasstation[5],16:32:08,16:34:44,2.6,14.320095433054798,100.0,85.67990456694521
31379,17:25:58,true,200,50000.0,2.2222222222222223,25,car19,gasstation[5],17:23:22,17:25:58,2.6,14.317284627994207,100.0,85.68271537200579
33137,18:24:34,true,200,50000.0,2.2222222222222223,25,car0,gasstation[6],18:22:00,18:24:34,2.566666666666667,14.477301377175293,100.0,85.5226986228247
34865,19:22:10,true,200,50000.0,2.2222222222222223,25,car4,gasstation[5],19:19:34,19:22:10,2.6,14.16399246310433,100.0,85.83600753689566
35205,19:33:30,true,200,50000.0,2.2222222222222223,25,car17,gasstation[5],19:30:56,19:33:30,2.566666666666667,14.64665171749457,100.0,85.35334828250544
35459,19:41:58,true,200,50000.0,2.2222222222222223,25,car13,gasstation[6],19:39:22,19:41:58,2.6,13.646105525439427,100.0,86.35389447456056
36126,20:04:12,true,200,50000.0,2.2222222222222223,25,car20,gasstation[0],20:01:36,20:04:12,2.6,14.40065941196837,100.0,85.59934058803162
37479,20:49:18,true,200,50000.0,2.2222222222222223,25,car23,gasstation[5],20:46:42,20:49:18,2.6,14.421199359060285,100.0,85.57880064093972
37576,20:52:32,true,200,50000.0,2.2222222222222223,25,car16,gasstation[6],20:49:56,20:52:32,2.6,14.293130205603319,100.0,85.70686979439668
37741,20:58:02,true,200,50000.0,2.2222222222222223,25,car8,gasstation[5],20:55:28,20:58:02,2.566666666666667,14.467195575835667,100.0,85.53280442416434
38177,21:12:34,true,200,50000.0,2.2222222222222223,25,car7,gasstation[5],21:09:58,21:12:34,2.6,14.247589120138743,100.0,85.75241087986126
38356,21:18:32,true,200,50000.0,2.2222222222222223,25,car6,gasstation[5],21:15:58,21:18:32,2.566666666666667,14.657108284716724,100.0,85.34289171528327
39120,21:44:00,true,200,50000.0,2.2222222222222223,25,car14,gasstation[5],21:41:26,21:44:00,2.566666666666667,14.768616554159571,100.0,85.23138344584042
39809,22:06:58,true,200,50000.0,2.2222222222222223,25,car15,gasstation[5],22:04:24,22:06:58,2.566666666666667,14.60827665000102,100.0,85.39172334999898
42888,23:49:36,true,200,50000.0,2.2222222222222223,25,car18,gasstation[2],23:47:00,23:49:36,2.6,14.182489796223463,100.0,85.81751020377654
