Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Distance Traveled
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike0,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike1,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike2,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike3,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike4,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike5,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike6,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike7,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike8,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike9,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike10,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike11,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike12,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike13,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike14,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike15,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike16,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike17,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike18,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike19,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike20,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike21,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike22,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike23,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike24,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike25,0.0
1,00:00:10,false,300,65000.0,1.3888888888888888,40,autonomousBike26,0.0
