Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
4071,11:18:30,false,300,65000.0,1.3888888888888888,40,autonomousBike164,chargingStation[5],07:52:40,11:18:30,205.83333333333334,23.774788787661937,100.0,76.22521121233807
4118,11:26:20,false,300,65000.0,1.3888888888888888,40,autonomousBike89,chargingStation[0],08:01:00,11:26:20,205.33333333333334,23.97036173164703,100.0,76.02963826835295
4128,11:28:00,false,300,65000.0,1.3888888888888888,40,autonomousBike129,chargingStation[26],08:01:50,11:28:00,206.16666666666666,23.70046970910656,100.0,76.29953029089344
4213,11:42:10,false,300,65000.0,1.3888888888888888,40,autonomousBike8,chargingStation[26],08:12:20,11:42:10,209.83333333333334,22.325472632056314,100.0,77.6745273679437
4215,11:42:30,false,300,65000.0,1.3888888888888888,40,autonomousBike249,chargingStation[36],08:15:30,11:42:30,207.0,23.391857053915274,100.0,76.60814294608473
4303,11:57:10,false,300,65000.0,1.3888888888888888,40,autonomousBike0,chargingStation[43],08:29:20,11:57:10,207.83333333333334,23.05887132679248,100.0,76.94112867320753
4380,12:10:00,false,300,65000.0,1.3888888888888888,40,autonomousBike85,chargingStation[45],08:44:30,12:10:00,205.5,23.926161757136153,100.0,76.07383824286384
4387,12:11:10,false,300,65000.0,1.3888888888888888,40,autonomousBike275,chargingStation[16],08:41:00,12:11:10,210.16666666666666,22.204819281272346,100.0,77.79518071872765
4420,12:16:40,false,300,65000.0,1.3888888888888888,40,autonomousBike276,chargingStation[25],08:52:30,12:16:40,204.16666666666666,24.43304938049724,100.0,75.56695061950276
4462,12:23:40,false,300,65000.0,1.3888888888888888,40,autonomousBike82,chargingStation[26],08:58:50,12:23:40,204.83333333333334,24.138729073486402,100.0,75.8612709265136
4640,12:53:20,false,300,65000.0,1.3888888888888888,40,autonomousBike222,chargingStation[11],09:27:00,12:53:20,206.33333333333334,23.61140817911122,100.0,76.38859182088878
4688,13:01:20,false,300,65000.0,1.3888888888888888,40,autonomousBike209,chargingStation[31],09:32:20,13:01:20,209.0,22.624186625586507,100.0,77.37581337441351
4705,13:04:10,false,300,65000.0,1.3888888888888888,40,autonomousBike137,chargingStation[46],09:38:20,13:04:10,205.83333333333334,23.787629446063775,100.0,76.21237055393621
4841,13:26:50,false,300,65000.0,1.3888888888888888,40,autonomousBike40,chargingStation[36],09:54:10,13:26:50,212.66666666666666,21.277546532699645,100.0,78.72245346730035
5002,13:53:40,false,300,65000.0,1.3888888888888888,40,autonomousBike102,chargingStation[39],10:24:10,13:53:40,209.5,22.417584862329413,100.0,77.5824151376706
5002,13:53:40,false,300,65000.0,1.3888888888888888,40,autonomousBike142,chargingStation[7],10:24:20,13:53:40,209.33333333333334,22.505352433978373,100.0,77.49464756602163
5014,13:55:40,false,300,65000.0,1.3888888888888888,40,autonomousBike115,chargingStation[4],10:32:00,13:55:40,203.66666666666666,24.57970976135651,100.0,75.42029023864349
