Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
36869,20:28:58,false,200,65000.0,2.2222222222222223,0,autonomousBike3,chargingStation[18],17:04:10,20:28:58,204.8,24.156199899045372,100.0,75.84380010095462
38241,21:14:42,false,200,65000.0,2.2222222222222223,0,autonomousBike55,chargingStation[31],17:49:56,21:14:42,204.76666666666668,24.161194520358283,100.0,75.83880547964172
38346,21:18:12,false,200,65000.0,2.2222222222222223,0,autonomousBike175,chargingStation[67],17:53:10,21:18:12,205.03333333333333,24.073768603946743,100.0,75.92623139605325
38758,21:31:56,false,200,65000.0,2.2222222222222223,0,autonomousBike41,chargingStation[62],18:05:30,21:31:56,206.43333333333334,23.54467606487542,100.0,76.45532393512457
39335,21:51:10,false,200,65000.0,2.2222222222222223,0,autonomousBike56,chargingStation[37],18:25:54,21:51:10,205.26666666666668,23.97612899700058,100.0,76.02387100299943
39469,21:55:38,false,200,65000.0,2.2222222222222223,0,autonomousBike108,chargingStation[18],18:25:52,21:55:38,209.76666666666668,22.317474918571556,100.0,77.68252508142844
39526,21:57:32,false,200,65000.0,2.2222222222222223,0,autonomousBike87,chargingStation[59],18:30:08,21:57:32,207.4,23.19526613787686,100.0,76.80473386212313
39537,21:57:54,false,200,65000.0,2.2222222222222223,0,autonomousBike65,chargingStation[51],18:25:28,21:57:54,212.43333333333334,21.32488371114365,100.0,78.67511628885634
39571,21:59:02,false,200,65000.0,2.2222222222222223,0,autonomousBike139,chargingStation[62],18:34:22,21:59:02,204.66666666666666,24.20589567244802,100.0,75.79410432755198
39648,22:01:36,false,200,65000.0,2.2222222222222223,0,autonomousBike110,chargingStation[26],18:36:20,22:01:36,205.26666666666668,23.984834378135204,100.0,76.01516562186478
39652,22:01:44,false,200,65000.0,2.2222222222222223,0,autonomousBike147,chargingStation[68],18:37:58,22:01:44,203.76666666666668,24.538483447349314,100.0,75.46151655265069
39667,22:02:14,false,200,65000.0,2.2222222222222223,0,autonomousBike149,chargingStation[62],18:36:16,22:02:14,205.96666666666667,23.719621758803843,100.0,76.28037824119616
39693,22:03:06,false,200,65000.0,2.2222222222222223,0,autonomousBike52,chargingStation[18],18:34:16,22:03:06,208.83333333333334,22.654725544069798,100.0,77.3452744559302
39768,22:05:36,false,200,65000.0,2.2222222222222223,0,autonomousBike92,chargingStation[73],18:38:30,22:05:36,207.1,23.29867203858106,100.0,76.70132796141894
