Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
35337,19:37:54,false,230,50000.0,2.2222222222222223,0,autonomousBike194,chargingStation[74],16:09:40,19:37:54,208.23333333333332,22.882452981507516,100.0,77.11754701849249
35540,19:44:40,false,230,50000.0,2.2222222222222223,0,autonomousBike225,chargingStation[74],16:19:12,19:44:40,205.46666666666667,23.910658833596266,100.0,76.08934116640373
35618,19:47:16,false,230,50000.0,2.2222222222222223,0,autonomousBike60,chargingStation[31],16:17:58,19:47:16,209.3,22.48715364703046,100.0,77.51284635296955
36090,20:03:00,false,230,50000.0,2.2222222222222223,0,autonomousBike160,chargingStation[33],16:31:54,20:03:00,211.1,21.82050615734085,100.0,78.17949384265914
36097,20:03:14,false,230,50000.0,2.2222222222222223,0,autonomousBike165,chargingStation[30],16:37:26,20:03:14,205.8,23.78448475668651,100.0,76.21551524331349
36207,20:06:54,false,230,50000.0,2.2222222222222223,0,autonomousBike0,chargingStation[5],16:42:40,20:06:54,204.23333333333332,24.369712271536702,100.0,75.6302877284633
36225,20:07:30,false,230,50000.0,2.2222222222222223,0,autonomousBike210,chargingStation[31],16:36:40,20:07:30,210.83333333333334,21.925585398619386,100.0,78.07441460138061
36539,20:17:58,false,230,50000.0,2.2222222222222223,0,autonomousBike14,chargingStation[14],16:51:14,20:17:58,206.73333333333332,23.438933057002245,100.0,76.56106694299775
36639,20:21:18,false,230,50000.0,2.2222222222222223,0,autonomousBike76,chargingStation[72],16:49:54,20:21:18,211.4,21.714608917934534,100.0,78.28539108206547
36782,20:26:04,false,230,50000.0,2.2222222222222223,0,autonomousBike38,chargingStation[71],17:01:18,20:26:04,204.76666666666668,24.16295315701645,100.0,75.83704684298354
36798,20:26:36,false,230,50000.0,2.2222222222222223,0,autonomousBike119,chargingStation[0],16:56:16,20:26:36,210.33333333333334,22.09983790297873,100.0,77.90016209702127
36811,20:27:02,false,230,50000.0,2.2222222222222223,0,autonomousBike121,chargingStation[68],16:58:22,20:27:02,208.66666666666666,22.716934825061198,100.0,77.2830651749388
36923,20:30:46,false,230,50000.0,2.2222222222222223,0,autonomousBike214,chargingStation[21],17:04:32,20:30:46,206.23333333333332,23.618258060130305,100.0,76.3817419398697
36947,20:31:34,false,230,50000.0,2.2222222222222223,0,autonomousBike174,chargingStation[10],17:04:56,20:31:34,206.63333333333333,23.477473066107134,100.0,76.52252693389286
36953,20:31:46,false,230,50000.0,2.2222222222222223,0,autonomousBike150,chargingStation[57],17:01:36,20:31:46,210.16666666666666,22.171307781985693,100.0,77.82869221801431
37028,20:34:16,false,230,50000.0,2.2222222222222223,0,autonomousBike205,chargingStation[13],17:03:10,20:34:16,211.1,21.816010538091156,100.0,78.18398946190884
37201,20:40:02,false,230,50000.0,2.2222222222222223,0,autonomousBike158,chargingStation[47],17:13:32,20:40:02,206.5,23.52502805794907,100.0,76.47497194205094
37211,20:40:22,false,230,50000.0,2.2222222222222223,0,autonomousBike64,chargingStation[61],17:14:50,20:40:22,205.53333333333333,23.88840691022211,100.0,76.11159308977788
37244,20:41:28,false,230,50000.0,2.2222222222222223,0,autonomousBike34,chargingStation[14],17:13:28,20:41:28,208.0,22.973556042047065,100.0,77.02644395795292
37284,20:42:48,false,230,50000.0,2.2222222222222223,0,autonomousBike16,chargingStation[14],17:16:52,20:42:48,205.93333333333334,23.736344636366866,100.0,76.26365536363315
37291,20:43:02,false,230,50000.0,2.2222222222222223,0,autonomousBike13,chargingStation[41],17:16:32,20:43:02,206.5,23.528294353179557,100.0,76.47170564682044
37357,20:45:14,false,230,50000.0,2.2222222222222223,0,autonomousBike139,chargingStation[15],17:12:30,20:45:14,212.73333333333332,21.219560346814493,100.0,78.78043965318552
37370,20:45:40,false,230,50000.0,2.2222222222222223,0,autonomousBike218,chargingStation[16],17:19:24,20:45:40,206.26666666666668,23.617124194784147,100.0,76.38287580521586
37438,20:47:56,false,230,50000.0,2.2222222222222223,0,autonomousBike70,chargingStation[67],17:13:38,20:47:56,214.3,20.636437906695445,100.0,79.36356209330457
37520,20:50:40,false,230,50000.0,2.2222222222222223,0,autonomousBike61,chargingStation[56],17:25:48,20:50:40,204.86666666666667,24.131027146895047,100.0,75.86897285310495
37524,20:50:48,false,230,50000.0,2.2222222222222223,0,autonomousBike179,chargingStation[58],17:21:18,20:50:48,209.5,22.415050113257756,100.0,77.58494988674225
37552,20:51:44,false,230,50000.0,2.2222222222222223,0,autonomousBike107,chargingStation[72],17:22:34,20:51:44,209.16666666666666,22.534466169941837,100.0,77.46553383005816
37587,20:52:54,false,230,50000.0,2.2222222222222223,0,autonomousBike176,chargingStation[44],17:20:04,20:52:54,212.83333333333334,21.173798025116152,100.0,78.82620197488384
37598,20:53:16,false,230,50000.0,2.2222222222222223,0,autonomousBike53,chargingStation[52],17:24:42,20:53:16,208.56666666666666,22.757991971514517,100.0,77.24200802848549
37623,20:54:06,false,230,50000.0,2.2222222222222223,0,autonomousBike216,chargingStation[52],17:27:20,20:54:06,206.76666666666668,23.42815700404372,100.0,76.57184299595627
37640,20:54:40,false,230,50000.0,2.2222222222222223,0,autonomousBike184,chargingStation[18],17:26:42,20:54:40,207.96666666666667,22.986903390158247,100.0,77.01309660984175
37848,21:01:36,false,230,50000.0,2.2222222222222223,0,autonomousBike94,chargingStation[29],17:34:28,21:01:36,207.13333333333333,23.29419283142885,100.0,76.70580716857116
37913,21:03:46,false,230,50000.0,2.2222222222222223,0,autonomousBike168,chargingStation[3],17:39:16,21:03:46,204.5,24.262736801860246,100.0,75.73726319813976
37956,21:05:12,false,230,50000.0,2.2222222222222223,0,autonomousBike58,chargingStation[68],17:25:12,21:05:12,220.0,18.522019797929662,100.0,81.47798020207033
38018,21:07:16,false,230,50000.0,2.2222222222222223,0,autonomousBike20,chargingStation[39],17:42:58,21:07:16,204.3,24.335810963086388,100.0,75.66418903691361
38021,21:07:22,false,230,50000.0,2.2222222222222223,0,autonomousBike25,chargingStation[64],17:24:44,21:07:22,222.63333333333333,17.551165337312742,100.0,82.44883466268726
38165,21:12:10,false,230,50000.0,2.2222222222222223,0,autonomousBike115,chargingStation[26],17:39:46,21:12:10,212.4,21.334089511552385,100.0,78.66591048844761
