Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
17907,09:56:54,false,190,35000.0,3.0555555555555554,0,autonomousBike48,chargingStation[58],06:22:18,09:56:54,214.6,20.526002946449566,100.0,79.47399705355042
18989,10:32:58,false,190,35000.0,3.0555555555555554,0,autonomousBike111,chargingStation[47],07:08:34,10:32:58,204.4,24.30386292030418,100.0,75.69613707969583
19447,10:48:14,false,190,35000.0,3.0555555555555554,0,autonomousBike47,chargingStation[18],07:04:00,10:48:14,224.23333333333332,16.96162160669327,100.0,83.03837839330673
19476,10:49:12,false,190,35000.0,3.0555555555555554,0,autonomousBike110,chargingStation[71],07:17:28,10:49:12,211.73333333333332,21.587516885608473,100.0,78.41248311439153
19816,11:00:32,false,190,35000.0,3.0555555555555554,0,autonomousBike30,chargingStation[60],07:28:28,11:00:32,212.06666666666666,21.461232961175178,100.0,78.53876703882482
19865,11:02:10,false,190,35000.0,3.0555555555555554,0,autonomousBike129,chargingStation[45],07:34:54,11:02:10,207.26666666666668,23.237266059420545,100.0,76.76273394057945
20010,11:07:00,false,190,35000.0,3.0555555555555554,0,autonomousBike154,chargingStation[36],07:41:08,11:07:00,205.86666666666667,23.758768340364842,100.0,76.24123165963516
20186,11:12:52,false,190,35000.0,3.0555555555555554,0,autonomousBike3,chargingStation[45],07:40:08,11:12:52,212.73333333333332,21.22038444927008,100.0,78.77961555072991
20288,11:16:16,false,190,35000.0,3.0555555555555554,0,autonomousBike188,chargingStation[71],07:45:18,11:16:16,210.96666666666667,21.865377608376573,100.0,78.13462239162342
20370,11:19:00,false,190,35000.0,3.0555555555555554,0,autonomousBike112,chargingStation[57],07:41:04,11:19:00,217.93333333333334,19.289559840706907,100.0,80.71044015929309
20577,11:25:54,false,190,35000.0,3.0555555555555554,0,autonomousBike82,chargingStation[60],07:54:48,11:25:54,211.1,21.822743944745802,100.0,78.17725605525419
20580,11:26:00,false,190,35000.0,3.0555555555555554,0,autonomousBike87,chargingStation[65],07:45:32,11:26:00,220.46666666666667,18.348249065930467,100.0,81.65175093406953
20634,11:27:48,false,190,35000.0,3.0555555555555554,0,autonomousBike20,chargingStation[1],07:48:42,11:27:48,219.1,18.85289182789128,100.0,81.14710817210872
20635,11:27:50,false,190,35000.0,3.0555555555555554,0,autonomousBike144,chargingStation[49],07:57:10,11:27:50,210.66666666666666,21.9874317863525,100.0,78.0125682136475
20866,11:35:32,false,190,35000.0,3.0555555555555554,0,autonomousBike142,chargingStation[64],07:51:04,11:35:32,224.46666666666667,16.875334997783416,100.0,83.12466500221657
20912,11:37:04,false,190,35000.0,3.0555555555555554,0,autonomousBike102,chargingStation[13],08:05:52,11:37:04,211.2,21.782124548018878,100.0,78.21787545198113
20930,11:37:40,false,190,35000.0,3.0555555555555554,0,autonomousBike4,chargingStation[0],08:13:20,11:37:40,204.33333333333334,24.321108082883157,100.0,75.67889191711684
21092,11:43:04,false,190,35000.0,3.0555555555555554,0,autonomousBike45,chargingStation[71],08:04:56,11:43:04,218.13333333333333,19.21393831255109,100.0,80.7860616874489
21614,12:00:28,false,190,35000.0,3.0555555555555554,0,autonomousBike160,chargingStation[21],08:18:08,12:00:28,222.33333333333334,17.66481173256218,100.0,82.33518826743781
21644,12:01:28,false,190,35000.0,3.0555555555555554,0,autonomousBike38,chargingStation[68],08:37:14,12:01:28,204.23333333333332,24.367745452050965,100.0,75.63225454794905
21731,12:04:22,false,190,35000.0,3.0555555555555554,0,autonomousBike164,chargingStation[58],08:30:58,12:04:22,213.4,20.964151951565142,100.0,79.03584804843486
21751,12:05:02,false,190,35000.0,3.0555555555555554,0,autonomousBike158,chargingStation[5],08:39:18,12:05:02,205.73333333333332,23.80471579753157,100.0,76.19528420246843
21868,12:08:56,false,190,35000.0,3.0555555555555554,0,autonomousBike58,chargingStation[40],08:27:10,12:08:56,221.76666666666668,17.870481476538963,100.0,82.12951852346103
21941,12:11:22,false,190,35000.0,3.0555555555555554,0,autonomousBike80,chargingStation[60],08:22:36,12:11:22,228.76666666666668,15.27913532278727,100.0,84.72086467721273
22073,12:15:46,false,190,35000.0,3.0555555555555554,0,autonomousBike135,chargingStation[48],08:10:36,12:15:46,245.16666666666666,9.204366991004258,100.0,90.79563300899574
22188,12:19:36,false,190,35000.0,3.0555555555555554,0,autonomousBike137,chargingStation[11],08:43:42,12:19:36,215.9,20.040271363281047,100.0,79.95972863671896
22472,12:29:04,false,190,35000.0,3.0555555555555554,0,autonomousBike55,chargingStation[29],08:55:48,12:29:04,213.26666666666668,21.015404529680882,100.0,78.98459547031912
22475,12:29:10,false,190,35000.0,3.0555555555555554,0,autonomousBike101,chargingStation[13],08:38:42,12:29:10,230.46666666666667,14.645866133215154,100.0,85.35413386678485
