Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Station,Start Time,End Time,Duration (min),Start Battery %,End Battery %,Battery Gain %
15687,08:42:54,false,190,65000.0,3.888888888888889,0,autonomousBike99,chargingStation[21],05:13:36,08:42:54,209.3,22.48631931572041,100.0,77.51368068427958
18620,10:20:40,false,190,65000.0,3.888888888888889,0,autonomousBike2,chargingStation[1],06:54:36,10:20:40,206.06666666666666,23.687441276939676,100.0,76.31255872306032
19831,11:01:02,false,190,65000.0,3.888888888888889,0,autonomousBike49,chargingStation[60],07:34:56,11:01:02,206.1,23.667225468648198,100.0,76.3327745313518
19855,11:01:50,false,190,65000.0,3.888888888888889,0,autonomousBike134,chargingStation[14],07:33:58,11:01:50,207.86666666666667,23.018629331432795,100.0,76.98137066856721
20019,11:07:18,false,190,65000.0,3.888888888888889,0,autonomousBike179,chargingStation[14],07:37:20,11:07:18,209.96666666666667,22.242229476558716,100.0,77.75777052344128
20639,11:27:58,false,190,65000.0,3.888888888888889,0,autonomousBike60,chargingStation[72],08:04:52,11:27:58,203.1,24.78253536061358,100.0,75.21746463938642
20826,11:34:12,false,190,65000.0,3.888888888888889,0,autonomousBike111,chargingStation[64],07:53:00,11:34:12,221.2,18.086107251854813,100.0,81.91389274814519
20970,11:39:00,false,190,65000.0,3.888888888888889,0,autonomousBike146,chargingStation[48],07:50:06,11:39:00,228.9,15.232720109693723,100.0,84.76727989030628
21514,11:57:08,false,190,65000.0,3.888888888888889,0,autonomousBike136,chargingStation[58],08:25:10,11:57:08,211.96666666666667,21.50137685475106,100.0,78.49862314524894
21780,12:06:00,false,190,65000.0,3.888888888888889,0,autonomousBike33,chargingStation[66],08:37:36,12:06:00,208.4,22.825744350060358,100.0,77.17425564993964
22090,12:16:20,false,190,65000.0,3.888888888888889,0,autonomousBike65,chargingStation[71],08:44:32,12:16:20,211.8,21.557038377844723,100.0,78.44296162215527
22184,12:19:28,false,190,65000.0,3.888888888888889,0,autonomousBike64,chargingStation[32],08:47:34,12:19:28,211.9,21.527152983212893,100.0,78.4728470167871
22383,12:26:06,false,190,65000.0,3.888888888888889,0,autonomousBike144,chargingStation[67],09:01:32,12:26:06,204.56666666666666,24.243357503854128,100.0,75.75664249614587
23587,13:06:14,false,190,65000.0,3.888888888888889,0,autonomousBike153,chargingStation[40],09:40:00,13:06:14,206.23333333333332,23.6230193947216,100.0,76.3769806052784
23968,13:18:56,false,190,65000.0,3.888888888888889,0,autonomousBike3,chargingStation[41],09:41:30,13:18:56,217.43333333333334,19.471451612618846,100.0,80.52854838738115
24117,13:23:54,false,190,65000.0,3.888888888888889,0,autonomousBike14,chargingStation[74],09:45:46,13:23:54,218.13333333333333,19.222042244344735,100.0,80.77795775565527
24245,13:28:10,false,190,65000.0,3.888888888888889,0,autonomousBike154,chargingStation[60],10:02:30,13:28:10,205.66666666666666,23.830479948789606,100.0,76.1695200512104
24422,13:34:04,false,190,65000.0,3.888888888888889,0,autonomousBike100,chargingStation[44],09:59:36,13:34:04,214.46666666666667,20.569646760613207,100.0,79.4303532393868
24511,13:37:02,false,190,65000.0,3.888888888888889,0,autonomousBike47,chargingStation[69],10:07:32,13:37:02,209.5,22.41192412653762,100.0,77.58807587346239
24785,13:46:10,false,190,65000.0,3.888888888888889,0,autonomousBike48,chargingStation[51],10:21:38,13:46:10,204.53333333333333,24.25704778010523,100.0,75.74295221989478
24855,13:48:30,false,190,65000.0,3.888888888888889,0,autonomousBike52,chargingStation[64],10:24:30,13:48:30,204.0,24.453198485166723,100.0,75.54680151483328
25024,13:54:08,false,190,65000.0,3.888888888888889,0,autonomousBike84,chargingStation[36],10:17:22,13:54:08,216.76666666666668,19.726957038047555,100.0,80.27304296195246
25043,13:54:46,false,190,65000.0,3.888888888888889,0,autonomousBike83,chargingStation[64],10:27:48,13:54:46,206.96666666666667,23.35015593855545,100.0,76.64984406144455
25091,13:56:22,false,190,65000.0,3.888888888888889,0,autonomousBike129,chargingStation[10],10:28:56,13:56:22,207.43333333333334,23.17644065343587,100.0,76.82355934656412
25118,13:57:16,false,190,65000.0,3.888888888888889,0,autonomousBike121,chargingStation[57],10:32:50,13:57:16,204.43333333333334,24.28562880130655,100.0,75.71437119869346
25828,14:20:56,false,190,65000.0,3.888888888888889,0,autonomousBike18,chargingStation[51],10:53:08,14:20:56,207.8,23.04321298825408,100.0,76.95678701174592
25840,14:21:20,false,190,65000.0,3.888888888888889,0,autonomousBike51,chargingStation[41],10:52:52,14:21:20,208.46666666666667,22.800387610719145,100.0,77.19961238928086
25845,14:21:30,false,190,65000.0,3.888888888888889,0,autonomousBike92,chargingStation[34],10:55:34,14:21:30,205.93333333333334,23.731986431145145,100.0,76.26801356885487
26003,14:26:46,false,190,65000.0,3.888888888888889,0,autonomousBike159,chargingStation[68],10:53:10,14:26:46,213.6,20.891706122578253,100.0,79.10829387742176
26019,14:27:18,false,190,65000.0,3.888888888888889,0,autonomousBike184,chargingStation[74],11:00:32,14:27:18,206.76666666666668,23.429613960363895,100.0,76.5703860396361
26259,14:35:18,false,190,65000.0,3.888888888888889,0,autonomousBike186,chargingStation[33],11:11:44,14:35:18,203.56666666666666,24.616958481770055,100.0,75.38304151822994
26411,14:40:22,false,190,65000.0,3.888888888888889,0,autonomousBike38,chargingStation[26],11:10:54,14:40:22,209.46666666666667,22.422658997794848,100.0,77.57734100220516
26415,14:40:30,false,190,65000.0,3.888888888888889,0,autonomousBike26,chargingStation[26],11:09:34,14:40:30,210.93333333333334,21.882686740447962,100.0,78.11731325955205
26550,14:45:00,false,190,65000.0,3.888888888888889,0,autonomousBike115,chargingStation[34],11:13:32,14:45:00,211.46666666666667,21.68585932035268,100.0,78.31414067964732
26582,14:46:04,false,190,65000.0,3.888888888888889,0,autonomousBike87,chargingStation[55],11:22:00,14:46:04,204.06666666666666,24.42201616694199,100.0,75.577983833058
26613,14:47:06,false,190,65000.0,3.888888888888889,0,autonomousBike165,chargingStation[60],11:12:44,14:47:06,214.36666666666667,20.614423204025666,100.0,79.38557679597434
26835,14:54:30,false,190,65000.0,3.888888888888889,0,autonomousBike148,chargingStation[60],11:20:24,14:54:30,214.1,20.7131942734365,100.0,79.2868057265635
27237,15:07:54,false,190,65000.0,3.888888888888889,0,autonomousBike182,chargingStation[31],11:35:44,15:07:54,212.16666666666666,21.422699548691313,100.0,78.57730045130869
27389,15:12:58,false,190,65000.0,3.888888888888889,0,autonomousBike89,chargingStation[0],11:47:22,15:12:58,205.6,23.863783199131603,100.0,76.1362168008684
27526,15:17:32,false,190,65000.0,3.888888888888889,0,autonomousBike113,chargingStation[60],11:52:04,15:17:32,205.46666666666667,23.90248476766359,100.0,76.0975152323364
27624,15:20:48,false,190,65000.0,3.888888888888889,0,autonomousBike29,chargingStation[13],11:56:12,15:20:48,204.6,24.23122519034014,100.0,75.76877480965986
27730,15:24:20,false,190,65000.0,3.888888888888889,0,autonomousBike109,chargingStation[45],12:01:22,15:24:20,202.96666666666667,24.83284213157484,100.0,75.16715786842516
27880,15:29:20,false,190,65000.0,3.888888888888889,0,autonomousBike155,chargingStation[72],12:04:58,15:29:20,204.36666666666667,24.311721949208547,100.0,75.68827805079145
28001,15:33:22,false,190,65000.0,3.888888888888889,0,autonomousBike57,chargingStation[10],12:00:54,15:33:22,212.46666666666667,21.316073700981534,100.0,78.68392629901847
28084,15:36:08,false,190,65000.0,3.888888888888889,0,autonomousBike173,chargingStation[46],12:06:34,15:36:08,209.56666666666666,22.395059004682775,100.0,77.60494099531724
28094,15:36:28,false,190,65000.0,3.888888888888889,0,autonomousBike76,chargingStation[68],12:07:36,15:36:28,208.86666666666667,22.64833823203955,100.0,77.35166176796045
28109,15:36:58,false,190,65000.0,3.888888888888889,0,autonomousBike133,chargingStation[67],12:07:10,15:36:58,209.8,22.296616983381796,100.0,77.7033830166182
28586,15:52:52,false,190,65000.0,3.888888888888889,0,autonomousBike63,chargingStation[69],12:25:38,15:52:52,207.23333333333332,23.25854114185657,100.0,76.74145885814343
28702,15:56:44,false,190,65000.0,3.888888888888889,0,autonomousBike86,chargingStation[74],12:32:40,15:56:44,204.06666666666666,24.426440472776054,100.0,75.57355952722395
29067,16:08:54,false,190,65000.0,3.888888888888889,0,autonomousBike8,chargingStation[72],12:35:18,16:08:54,213.6,20.890085993393257,100.0,79.10991400660674
29116,16:10:32,false,190,65000.0,3.888888888888889,0,autonomousBike79,chargingStation[29],12:44:26,16:10:32,206.1,23.673201535595755,100.0,76.32679846440425
29490,16:23:00,false,190,65000.0,3.888888888888889,0,autonomousBike81,chargingStation[37],12:59:18,16:23:00,203.7,24.556378992603545,100.0,75.44362100739646
