Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
11373,6:19:06,FALSE,150,50000,3.888888889,0,autonomousBike59,START: picking_up_packages,Picking up package[38],,,,,,,
11373,6:19:06,FALSE,150,50000,3.888888889,0,autonomousBike86,START: picking_up_packages,Picking up package[36],,,,,,,
11373,6:19:06,FALSE,150,50000,3.888888889,0,autonomousBike90,START: picking_up_packages,Picking up package[39],,,,,,,
11373,6:19:06,FALSE,150,50000,3.888888889,0,autonomousBike142,START: picking_up_packages,Picking up package[37],,,,,,,
11386,6:19:32,FALSE,150,50000,3.888888889,0,autonomousBike14,END: in_use_packages,Usedpackage[32],6:09:30,6:19:32,10.03333333,1148.005513,26.55450227,23.85379052,-2.700711752
11387,6:19:34,FALSE,150,50000,3.888888889,0,autonomousBike14,START: wandering,nil,,,,,,,
11387,6:19:34,FALSE,150,50000,3.888888889,0,autonomousBike14,END: wandering,nil,6:19:34,6:19:34,0,0,23.85379052,23.85379052,0
11388,6:19:36,FALSE,150,50000,3.888888889,0,autonomousBike14,START: low_battery,low_battery,,,,,,,
11399,6:19:58,FALSE,150,50000,3.888888889,0,autonomousBike90,END: picking_up_packages,Picked up package[39],6:19:06,6:19:58,0.866666667,154.3394793,30.37983276,29.99068482,-0.389147934
11400,6:20:00,FALSE,150,50000,3.888888889,0,autonomousBike90,START: in_use_packages,In Use package[39],,,,,,,
11408,6:20:16,FALSE,150,50000,3.888888889,0,autonomousBike86,END: picking_up_packages,Picked up package[36],6:19:06,6:20:16,1.166666667,195.4490632,59.85291165,59.32294143,-0.529970223
11409,6:20:18,FALSE,150,50000,3.888888889,0,autonomousBike86,START: in_use_packages,In Use package[36],,,,,,,
11420,6:20:40,FALSE,150,50000,3.888888889,0,autonomousBike14,END: low_battery,nil,6:19:36,6:20:40,1.066666667,150.9735757,23.85379052,23.33229201,-0.521498513
11421,6:20:42,FALSE,150,50000,3.888888889,0,autonomousBike14,START: getting_charge,Charging at chargingStation[57],,,,,,,
11433,6:21:06,FALSE,150,50000,3.888888889,0,autonomousBike142,END: picking_up_packages,Picked up package[37],6:19:06,6:21:06,2,389.0219429,67.01862457,66.10496856,-0.913656012
11434,6:21:08,FALSE,150,50000,3.888888889,0,autonomousBike142,START: in_use_packages,In Use package[37],,,,,,,
11439,6:21:18,FALSE,150,50000,3.888888889,0,autonomousBike59,END: picking_up_packages,Picked up package[38],6:19:06,6:21:18,2.2,449.2724747,91.14381971,90.12885941,-1.014960295
11440,6:21:20,FALSE,150,50000,3.888888889,0,autonomousBike59,START: in_use_packages,In Use package[38],,,,,,,
11456,6:21:52,FALSE,150,50000,3.888888889,0,autonomousBike86,END: in_use_packages,Usedpackage[36],6:20:18,6:21:52,1.566666667,109.9428236,59.32294143,58.91200425,-0.410937184
